trading_date,open,high,low,close,range_pips,return_pips,day_name,dow,week_key
2011-02-18,1.3607,1.3714,1.3544,1.3692,169.99999999999903,84.99999999999952,Friday,4,2011-W07
2011-02-21,1.37,1.3715,1.3646,1.3678,68.99999999999906,-22.000000000002018,Monday,0,2011-W08
2011-02-22,1.3679,1.3703,1.3524,1.3649,179.00000000000028,-29.999999999998916,Tuesday,1,2011-W08
2011-02-23,1.3648,1.3786,1.3647,1.3748,139.00000000000023,100.00000000000009,Wednesday,2,2011-W08
2011-02-24,1.3751,1.382,1.3703,1.3799,116.99999999999821,47.999999999999154,Thursday,3,2011-W08
2011-02-25,1.3798,1.3837,1.3723,1.3752,113.99999999999855,-45.999999999999375,Friday,4,2011-W08
2011-02-28,1.3758,1.3855,1.371,1.3805,144.99999999999957,47.000000000001485,Monday,0,2011-W09
2011-03-01,1.3806,1.3853,1.3762,1.3776,90.99999999999886,-30.000000000001137,Tuesday,1,2011-W09
2011-03-02,1.3775,1.3889,1.3742,1.3864,146.99999999999935,89.00000000000131,Wednesday,2,2011-W09
2011-03-03,1.3863,1.3975,1.3832,1.3968,142.9999999999998,104.99999999999955,Thursday,3,2011-W09
2011-03-04,1.3969,1.4006,1.394,1.3986,66.00000000000162,17.000000000000348,Friday,4,2011-W09
2011-03-07,1.3988,1.4035,1.3955,1.3968,80.00000000000007,-20.000000000000018,Monday,0,2011-W10
2011-03-08,1.3967,1.3988,1.3861,1.3903,126.99999999999933,-63.999999999999616,Tuesday,1,2011-W10
2011-03-09,1.3904,1.3941,1.3855,1.3907,85.9999999999994,2.9999999999996696,Wednesday,2,2011-W10
2011-03-10,1.3906,1.3924,1.3774,1.3796,150.00000000000125,-110.00000000000121,Thursday,3,2011-W10
2011-03-11,1.3795,1.3914,1.3751,1.3902,162.9999999999998,107.00000000000153,Friday,4,2011-W10
2011-03-14,1.3963,1.4002,1.3904,1.399,97.9999999999981,26.999999999999247,Monday,0,2011-W11
2011-03-15,1.3991,1.4012,1.3854,1.3997,158.00000000000037,5.999999999999339,Tuesday,1,2011-W11
2011-03-16,1.3998,1.4001,1.3866,1.3898,134.99999999999847,-100.00000000000009,Wednesday,2,2011-W11
2011-03-17,1.3899,1.4052,1.3868,1.402,183.99999999999972,121.0,Thursday,3,2011-W11
2011-03-18,1.4021,1.4183,1.3979,1.4181,203.99999999999974,160.00000000000014,Friday,4,2011-W11
2011-03-21,1.4194,1.4239,1.4138,1.4224,100.99999999999997,30.000000000001137,Monday,0,2011-W12
2011-03-22,1.4223,1.4247,1.4178,1.4195,69.00000000000128,-27.999999999999137,Tuesday,1,2011-W12
2011-03-23,1.4196,1.4213,1.4084,1.4087,128.99999999999912,-108.99999999999909,Wednesday,2,2011-W12
2011-03-24,1.4086,1.4219,1.4053,1.4175,165.9999999999995,88.99999999999908,Thursday,3,2011-W12
2011-03-25,1.4176,1.4193,1.4055,1.4086,138.00000000000034,-89.99999999999898,Friday,4,2011-W12
2011-03-28,1.404,1.4114,1.402,1.4086,94.00000000000075,46.00000000000159,Monday,0,2011-W13
2011-03-29,1.4085,1.4148,1.4046,1.4113,101.99999999999987,27.999999999999137,Tuesday,1,2011-W13
2011-03-30,1.4112,1.4146,1.4051,1.4126,95.00000000000064,14.000000000000679,Wednesday,2,2011-W13
2011-03-31,1.4127,1.4232,1.4115,1.4157,117.00000000000044,29.999999999998916,Thursday,3,2011-W13
2011-04-01,1.4158,1.4245,1.4061,1.4234,184.00000000000193,76.00000000000051,Friday,4,2011-W13
2011-04-04,1.423,1.4268,1.4192,1.4219,76.00000000000051,-11.000000000001009,Monday,0,2011-W14
2011-04-05,1.422,1.4245,1.415,1.4221,95.00000000000064,0.9999999999998899,Tuesday,1,2011-W14
2011-04-06,1.422,1.4348,1.4207,1.433,141.0,110.00000000000121,Wednesday,2,2011-W14
2011-04-07,1.4331,1.4336,1.4241,1.4307,95.00000000000064,-23.999999999999577,Thursday,3,2011-W14
2011-04-08,1.4308,1.4487,1.429,1.4482,197.0000000000005,173.9999999999986,Friday,4,2011-W14
2011-04-11,1.4472,1.4482,1.442,1.4434,61.99999999999983,-38.000000000000256,Monday,0,2011-W15
2011-04-12,1.4435,1.4518,1.4377,1.4476,141.0,40.99999999999993,Tuesday,1,2011-W15
2011-04-13,1.4477,1.4519,1.4412,1.4442,106.99999999999932,-35.00000000000058,Wednesday,2,2011-W15
2011-04-14,1.4441,1.4513,1.4364,1.4487,149.00000000000136,46.00000000000159,Thursday,3,2011-W15
2011-04-15,1.4488,1.4503,1.439,1.4429,112.99999999999866,-59.00000000000016,Friday,4,2011-W15
2011-04-18,1.4412,1.442,1.4156,1.4233,263.9999999999998,-179.00000000000028,Monday,0,2011-W16
2011-04-19,1.4235,1.4352,1.4204,1.4333,147.99999999999923,98.00000000000031,Tuesday,1,2011-W16
2011-04-20,1.4334,1.4546,1.4327,1.4522,218.9999999999981,187.9999999999993,Wednesday,2,2011-W16
2011-04-21,1.4521,1.4648,1.4504,1.4551,144.0000000000019,30.000000000001137,Thursday,3,2011-W16
2011-04-22,1.4552,1.4588,1.4533,1.456,55.000000000000604,7.999999999999119,Friday,4,2011-W16
2011-04-25,1.4561,1.4626,1.4524,1.4579,101.99999999999987,18.000000000000238,Monday,0,2011-W17
2011-04-26,1.4578,1.4656,1.4492,1.4643,163.99999999999972,64.9999999999995,Tuesday,1,2011-W17
2011-04-27,1.4642,1.4794,1.4632,1.4786,161.99999999999991,143.9999999999997,Wednesday,2,2011-W17
2011-04-28,1.4785,1.4881,1.4768,1.4821,113.00000000000088,36.000000000000476,Thursday,3,2011-W17
2011-04-29,1.482,1.4877,1.4803,1.4807,74.00000000000074,-13.000000000000789,Friday,4,2011-W17
2011-05-02,1.4816,1.4901,1.4762,1.4829,139.00000000000023,13.000000000000789,Monday,0,2011-W18
2011-05-03,1.4829,1.4889,1.4754,1.4824,134.99999999999847,-5.00000000000167,Tuesday,1,2011-W18
2011-05-04,1.4825,1.4939,1.4774,1.4825,164.9999999999996,0.0,Wednesday,2,2011-W18
2011-05-05,1.4824,1.4898,1.4509,1.4537,388.9999999999993,-286.9999999999995,Thursday,3,2011-W18
2011-05-06,1.454,1.4587,1.4309,1.4315,278.00000000000045,-224.99999999999966,Friday,4,2011-W18
2011-05-09,1.4363,1.4441,1.4253,1.4364,187.9999999999993,0.9999999999998899,Monday,0,2011-W19
2011-05-10,1.4365,1.4412,1.427,1.4408,141.99999999999991,42.9999999999997,Tuesday,1,2011-W19
2011-05-11,1.4407,1.4422,1.4172,1.4191,249.99999999999912,-216.00000000000063,Wednesday,2,2011-W19
2011-05-12,1.419,1.4276,1.4122,1.4245,154.0000000000008,55.000000000000604,Thursday,3,2011-W19
2011-05-13,1.4246,1.4338,1.4066,1.4117,271.9999999999989,-129.00000000000134,Friday,4,2011-W19
2011-05-16,1.409,1.4243,1.4047,1.4155,195.9999999999984,64.9999999999995,Monday,0,2011-W20
2011-05-17,1.4156,1.4237,1.412,1.4236,117.00000000000044,80.00000000000007,Tuesday,1,2011-W20
2011-05-18,1.4235,1.4286,1.4194,1.4248,92.00000000000097,13.000000000000789,Wednesday,2,2011-W20
2011-05-19,1.4247,1.4324,1.4205,1.4307,118.999999999998,60.00000000000006,Thursday,3,2011-W20
2011-05-20,1.4308,1.4344,1.4132,1.416,211.99999999999886,-148.00000000000148,Friday,4,2011-W20
2011-05-23,1.4125,1.4146,1.3968,1.4047,178.00000000000037,-78.00000000000028,Monday,0,2011-W21
2011-05-24,1.4046,1.4132,1.4001,1.4098,131.0000000000011,51.999999999998714,Tuesday,1,2011-W21
2011-05-25,1.4099,1.4117,1.4012,1.4087,104.99999999999955,-11.999999999998678,Wednesday,2,2011-W21
2011-05-26,1.4086,1.4206,1.4067,1.4144,139.00000000000023,58.00000000000027,Thursday,3,2011-W21
2011-05-27,1.4143,1.4323,1.4125,1.4318,197.99999999999818,175.0000000000007,Friday,4,2011-W21
2011-05-30,1.4322,1.4322,1.4256,1.4281,65.99999999999939,-40.99999999999993,Monday,0,2011-W22
2011-05-31,1.4282,1.4423,1.4278,1.4395,144.99999999999957,113.00000000000088,Tuesday,1,2011-W22
2011-06-01,1.4396,1.4458,1.432,1.4327,138.00000000000034,-68.99999999999906,Wednesday,2,2011-W22
2011-06-02,1.4326,1.4513,1.4307,1.4491,205.99999999999952,164.9999999999996,Thursday,3,2011-W22
2011-06-03,1.449,1.4642,1.445,1.4635,191.99999999999883,144.99999999999957,Friday,4,2011-W22
2011-06-06,1.461,1.4657,1.4556,1.4575,100.99999999999997,-35.00000000000058,Monday,0,2011-W23
2011-06-07,1.4574,1.4695,1.4563,1.469,132.000000000001,116.00000000000054,Tuesday,1,2011-W23
2011-06-08,1.4691,1.4694,1.4563,1.4582,131.0000000000011,-109.00000000000132,Wednesday,2,2011-W23
2011-06-09,1.4585,1.4645,1.4476,1.4509,168.99999999999915,-75.9999999999983,Thursday,3,2011-W23
2011-06-10,1.451,1.455,1.4321,1.4346,229.00000000000142,-163.99999999999972,Friday,4,2011-W23
2011-06-13,1.4325,1.4429,1.432,1.4412,109.00000000000132,86.9999999999993,Monday,0,2011-W24
2011-06-14,1.4411,1.4496,1.4378,1.4439,118.00000000000033,27.999999999999137,Tuesday,1,2011-W24
2011-06-15,1.4441,1.445,1.4155,1.4178,295.0000000000008,-262.9999999999999,Wednesday,2,2011-W24
2011-06-16,1.4179,1.4218,1.4072,1.4205,145.99999999999946,26.000000000001577,Thursday,3,2011-W24
2011-06-17,1.4205,1.4338,1.4126,1.4312,211.99999999999886,106.99999999999932,Friday,4,2011-W24
2011-06-20,1.428,1.4327,1.419,1.4303,137.00000000000045,22.999999999999687,Monday,0,2011-W25
2011-06-21,1.4304,1.4421,1.4302,1.441,119.00000000000021,106.00000000000165,Tuesday,1,2011-W25
2011-06-22,1.4414,1.4441,1.434,1.4355,100.99999999999997,-59.00000000000016,Wednesday,2,2011-W25
2011-06-23,1.4353,1.4356,1.4125,1.4255,230.99999999999898,-98.00000000000031,Thursday,3,2011-W25
2011-06-24,1.4254,1.4305,1.4141,1.4188,164.00000000000193,-65.99999999999939,Friday,4,2011-W25
2011-06-27,1.4192,1.4293,1.4102,1.4286,191.00000000000117,94.00000000000075,Monday,0,2011-W26
2011-06-28,1.4285,1.4396,1.4236,1.4369,160.00000000000014,83.99999999999963,Tuesday,1,2011-W26
2011-06-29,1.437,1.4447,1.4337,1.4434,110.00000000000121,63.999999999999616,Wednesday,2,2011-W26
2011-06-30,1.4433,1.4537,1.4426,1.4501,110.99999999999888,67.99999999999918,Thursday,3,2011-W26
2011-07-01,1.4499,1.4551,1.4435,1.4525,116.00000000000054,25.999999999999357,Friday,4,2011-W26
2011-07-04,1.4534,1.4577,1.4494,1.4538,82.99999999999974,3.9999999999995595,Monday,0,2011-W27
2011-07-05,1.4537,1.4552,1.4396,1.4427,156.00000000000057,-109.99999999999899,Tuesday,1,2011-W27
2011-07-06,1.4426,1.4465,1.4285,1.4318,179.99999999999795,-108.00000000000142,Wednesday,2,2011-W27
2011-07-07,1.4319,1.4373,1.422,1.4362,153.0000000000009,42.9999999999997,Thursday,3,2011-W27
2011-07-08,1.4361,1.4368,1.4205,1.4264,162.9999999999998,-97.00000000000043,Friday,4,2011-W27
2011-07-11,1.4206,1.4227,1.3985,1.4028,242.0,-178.00000000000037,Monday,0,2011-W28
2011-07-12,1.403,1.4061,1.3836,1.3975,224.99999999999966,-55.000000000000604,Tuesday,1,2011-W28
2011-07-13,1.3974,1.4191,1.395,1.4167,241.0000000000001,193.00000000000094,Wednesday,2,2011-W28
2011-07-14,1.4168,1.4282,1.4115,1.4141,166.99999999999937,-27.000000000001467,Thursday,3,2011-W28
2011-07-15,1.4137,1.4198,1.4091,1.4155,106.99999999999932,18.000000000000238,Friday,4,2011-W28
2011-07-18,1.4106,1.4133,1.4013,1.4111,120.00000000000011,4.999999999999449,Monday,0,2011-W29
2011-07-19,1.411,1.4216,1.4068,1.4155,147.99999999999923,44.99999999999949,Tuesday,1,2011-W29
2011-07-20,1.4154,1.4239,1.4132,1.4214,106.99999999999932,60.00000000000006,Wednesday,2,2011-W29
2011-07-21,1.4212,1.4433,1.4138,1.4423,295.0000000000008,210.99999999999898,Thursday,3,2011-W29
2011-07-22,1.4424,1.4437,1.4323,1.4357,114.00000000000077,-66.99999999999929,Friday,4,2011-W29
2011-07-25,1.4388,1.4417,1.4324,1.4375,93.00000000000085,-13.000000000000789,Monday,0,2011-W30
2011-07-26,1.4376,1.4524,1.4356,1.451,167.99999999999926,134.0000000000008,Tuesday,1,2011-W30
2011-07-27,1.4509,1.4535,1.4338,1.4368,197.0000000000005,-141.0,Wednesday,2,2011-W30
2011-07-28,1.4368,1.44,1.4253,1.4333,146.99999999999935,-35.00000000000058,Thursday,3,2011-W30
2011-07-29,1.4332,1.4412,1.4229,1.4398,182.99999999999983,65.99999999999939,Friday,4,2011-W30
2011-08-01,1.4381,1.4453,1.4184,1.4249,268.99999999999926,-131.99999999999878,Monday,0,2011-W31
2011-08-02,1.425,1.4282,1.415,1.4202,131.99999999999878,-48.00000000000138,Tuesday,1,2011-W31
2011-08-03,1.4204,1.4343,1.4142,1.4322,201.00000000000006,117.99999999999811,Wednesday,2,2011-W31
2011-08-04,1.4322,1.4371,1.4088,1.4091,282.99999999999994,-230.99999999999898,Thursday,3,2011-W31
2011-08-05,1.4095,1.4297,1.4054,1.4281,242.9999999999999,185.9999999999995,Friday,4,2011-W31
2011-08-08,1.4423,1.4431,1.4128,1.4177,302.99999999999994,-245.99999999999955,Monday,0,2011-W32
2011-08-09,1.4176,1.4375,1.4151,1.4374,223.99999999999974,198.0000000000004,Tuesday,1,2011-W32
2011-08-10,1.4375,1.44,1.4161,1.4176,239.0000000000003,-199.00000000000028,Wednesday,2,2011-W32
2011-08-11,1.4177,1.4293,1.4103,1.4239,189.99999999999906,61.99999999999983,Thursday,3,2011-W32
2011-08-12,1.4238,1.429,1.4149,1.4246,141.0,8.00000000000134,Friday,4,2011-W32
2011-08-15,1.4268,1.4476,1.4251,1.4443,224.99999999999966,174.9999999999985,Monday,0,2011-W33
2011-08-16,1.4442,1.4471,1.4353,1.4406,118.00000000000033,-35.99999999999825,Tuesday,1,2011-W33
2011-08-17,1.4407,1.4516,1.4324,1.4425,192.00000000000105,17.999999999998018,Wednesday,2,2011-W33
2011-08-18,1.4424,1.4451,1.427,1.4331,181.00000000000006,-92.99999999999864,Thursday,3,2011-W33
2011-08-19,1.433,1.4451,1.4258,1.4396,193.00000000000094,65.99999999999939,Friday,4,2011-W33
2011-08-22,1.4379,1.4433,1.4346,1.4357,86.9999999999993,-21.999999999999797,Monday,0,2011-W34
2011-08-23,1.4356,1.4499,1.4353,1.444,145.99999999999946,83.99999999999963,Tuesday,1,2011-W34
2011-08-24,1.4441,1.4481,1.4379,1.4413,101.99999999999987,-27.999999999999137,Wednesday,2,2011-W34
2011-08-25,1.4412,1.4474,1.4327,1.4378,146.99999999999935,-34.000000000000696,Thursday,3,2011-W34
2011-08-26,1.4377,1.4501,1.4328,1.4498,172.99999999999872,121.0,Friday,4,2011-W34
2011-08-29,1.4499,1.4548,1.4465,1.4509,83.00000000000196,10.000000000001119,Monday,0,2011-W35
2011-08-30,1.451,1.4532,1.4384,1.444,148.00000000000148,-70.00000000000117,Tuesday,1,2011-W35
2011-08-31,1.4441,1.4468,1.4358,1.4368,110.00000000000121,-72.99999999999862,Wednesday,2,2011-W35
2011-09-01,1.4369,1.4385,1.4225,1.4258,159.99999999999793,-111.0000000000011,Thursday,3,2011-W35
2011-09-02,1.4257,1.4287,1.4183,1.4204,104.00000000000188,-52.99999999999861,Friday,4,2011-W35
2011-09-05,1.4162,1.4173,1.4059,1.4097,114.00000000000077,-64.9999999999995,Monday,0,2011-W36
2011-09-06,1.4096,1.4248,1.3973,1.3996,275.0000000000008,-100.00000000000009,Tuesday,1,2011-W36
2011-09-07,1.3995,1.4148,1.3991,1.4097,157.00000000000048,101.99999999999987,Wednesday,2,2011-W36
2011-09-08,1.4096,1.4099,1.3872,1.3881,226.99999999999943,-215.00000000000074,Thursday,3,2011-W36
2011-09-09,1.388,1.3936,1.3626,1.3655,309.99999999999915,-224.99999999999966,Friday,4,2011-W36
2011-09-12,1.3586,1.3693,1.3501,1.3677,191.99999999999883,90.99999999999886,Monday,0,2011-W37
2011-09-13,1.3681,1.3738,1.3557,1.3677,181.00000000000006,-4.00000000000178,Tuesday,1,2011-W37
2011-09-14,1.3676,1.3782,1.359,1.3754,192.00000000000105,78.00000000000028,Wednesday,2,2011-W37
2011-09-15,1.3753,1.3935,1.3702,1.3876,232.99999999999875,122.99999999999977,Thursday,3,2011-W37
2011-09-16,1.3875,1.3892,1.3753,1.3795,139.00000000000023,-80.00000000000007,Friday,4,2011-W37
2011-09-19,1.3692,1.372,1.3585,1.3683,135.00000000000068,-8.999999999999009,Monday,0,2011-W38
2011-09-20,1.3684,1.3743,1.3592,1.3702,151.00000000000114,18.000000000000238,Tuesday,1,2011-W38
2011-09-21,1.3699,1.3787,1.3562,1.3572,224.99999999999966,-126.99999999999933,Wednesday,2,2011-W38
2011-09-22,1.3571,1.36,1.3385,1.3462,215.00000000000074,-108.99999999999909,Thursday,3,2011-W38
2011-09-23,1.3458,1.3566,1.3418,1.35,147.99999999999923,41.999999999999815,Friday,4,2011-W38
2011-09-26,1.3521,1.3549,1.3361,1.3532,187.9999999999993,10.999999999998789,Monday,0,2011-W39
2011-09-27,1.3531,1.3667,1.3478,1.3581,188.99999999999918,50.00000000000115,Tuesday,1,2011-W39
2011-09-28,1.3585,1.3689,1.3532,1.3542,157.00000000000048,-42.9999999999997,Wednesday,2,2011-W39
2011-09-29,1.3541,1.3678,1.3519,1.3597,158.99999999999804,55.99999999999827,Thursday,3,2011-W39
2011-09-30,1.3596,1.3601,1.3383,1.3387,218.00000000000043,-208.99999999999918,Friday,4,2011-W39
2011-10-03,1.3344,1.3381,1.3167,1.3176,214.00000000000085,-167.99999999999926,Monday,0,2011-W40
2011-10-04,1.3174,1.3369,1.3145,1.3348,223.99999999999974,174.00000000000082,Tuesday,1,2011-W40
2011-10-05,1.3352,1.3383,1.326,1.3348,122.99999999999977,-3.9999999999995595,Wednesday,2,2011-W40
2011-10-06,1.3349,1.345,1.3241,1.3437,208.99999999999918,87.99999999999919,Thursday,3,2011-W40
2011-10-07,1.3436,1.3524,1.3361,1.3377,162.9999999999998,-59.00000000000016,Friday,4,2011-W40
2011-10-10,1.3389,1.3698,1.3377,1.3642,321.00000000000017,253.000000000001,Monday,0,2011-W41
2011-10-11,1.3643,1.3683,1.3565,1.3639,118.00000000000033,-4.00000000000178,Tuesday,1,2011-W41
2011-10-12,1.3641,1.3833,1.3582,1.3791,250.999999999999,149.99999999999903,Wednesday,2,2011-W41
2011-10-13,1.379,1.3826,1.3685,1.3777,141.0,-13.000000000000789,Thursday,3,2011-W41
2011-10-14,1.3776,1.3894,1.3723,1.3881,170.99999999999892,104.99999999999955,Friday,4,2011-W41
2011-10-17,1.3867,1.3914,1.3725,1.3737,188.99999999999918,-130.00000000000122,Monday,0,2011-W42
2011-10-18,1.3738,1.3817,1.3652,1.3752,164.9999999999996,14.000000000000679,Tuesday,1,2011-W42
2011-10-19,1.3751,1.3868,1.3725,1.3759,142.9999999999998,7.999999999999119,Wednesday,2,2011-W42
2011-10-20,1.3758,1.3842,1.3656,1.378,186.0000000000017,21.999999999999797,Thursday,3,2011-W42
2011-10-21,1.3778,1.3901,1.3703,1.3895,197.99999999999818,117.00000000000044,Friday,4,2011-W42
2011-10-24,1.3843,1.3956,1.3822,1.3928,133.99999999999858,84.99999999999952,Monday,0,2011-W43
2011-10-25,1.3927,1.396,1.3848,1.3907,111.99999999999876,-20.000000000000018,Tuesday,1,2011-W43
2011-10-26,1.3908,1.3975,1.3797,1.3906,178.00000000000037,-1.9999999999997797,Wednesday,2,2011-W43
2011-10-27,1.3905,1.4247,1.3864,1.4188,383.0,282.99999999999994,Thursday,3,2011-W43
2011-10-28,1.4189,1.42,1.4133,1.4151,66.99999999999929,-38.000000000000256,Friday,4,2011-W43
2011-10-31,1.4142,1.417,1.3828,1.3857,342.00000000000006,-284.9999999999997,Monday,0,2011-W44
2011-11-01,1.3858,1.387,1.3608,1.3703,262.0,-154.99999999999847,Tuesday,1,2011-W44
2011-11-02,1.3702,1.3827,1.3636,1.3746,191.00000000000117,43.999999999999595,Wednesday,2,2011-W44
2011-11-03,1.3747,1.3854,1.3656,1.3822,198.0000000000004,75.00000000000063,Thursday,3,2011-W44
2011-11-04,1.3823,1.3867,1.371,1.3792,157.00000000000048,-31.000000000001027,Friday,4,2011-W44
2011-11-07,1.3827,1.3831,1.3681,1.3776,149.99999999999903,-51.000000000001044,Monday,0,2011-W45
2011-11-08,1.3775,1.3845,1.3724,1.3832,121.0,57.000000000000384,Tuesday,1,2011-W45
2011-11-09,1.3831,1.3857,1.3523,1.3542,333.99999999999875,-288.99999999999926,Wednesday,2,2011-W45
2011-11-10,1.3541,1.3652,1.3483,1.3605,168.99999999999915,63.999999999999616,Thursday,3,2011-W45
2011-11-11,1.3606,1.3795,1.3578,1.3749,217.0000000000005,142.9999999999998,Friday,4,2011-W45
2011-11-14,1.3808,1.3809,1.3591,1.3632,218.00000000000043,-176.0000000000006,Monday,0,2011-W46
2011-11-15,1.3633,1.364,1.3496,1.3539,144.0000000000019,-93.99999999999852,Tuesday,1,2011-W46
2011-11-16,1.3538,1.3556,1.3428,1.3463,127.99999999999923,-74.99999999999841,Wednesday,2,2011-W46
2011-11-17,1.3462,1.3539,1.3421,1.3458,118.00000000000033,-3.9999999999995595,Thursday,3,2011-W46
2011-11-18,1.3457,1.3614,1.3446,1.3524,167.99999999999926,67.0000000000015,Friday,4,2011-W46
2011-11-21,1.3512,1.354,1.343,1.3488,110.00000000000121,-23.999999999999577,Monday,0,2011-W47
2011-11-22,1.3487,1.3568,1.3469,1.3505,99.0000000000002,18.000000000000238,Tuesday,1,2011-W47
2011-11-23,1.3504,1.3531,1.332,1.3341,210.99999999999898,-162.9999999999998,Wednesday,2,2011-W47
2011-11-24,1.3342,1.3411,1.3315,1.3346,96.00000000000053,3.9999999999995595,Thursday,3,2011-W47
2011-11-25,1.3348,1.3352,1.3212,1.3238,140.0000000000001,-109.99999999999899,Friday,4,2011-W47
2011-11-28,1.3322,1.3398,1.3272,1.3319,126.00000000000166,-2.9999999999996696,Monday,0,2011-W48
2011-11-29,1.332,1.3441,1.3285,1.3316,156.00000000000057,-4.00000000000178,Tuesday,1,2011-W48
2011-11-30,1.3315,1.3532,1.3259,1.3445,272.9999999999988,130.00000000000122,Wednesday,2,2011-W48
2011-12-01,1.3446,1.352,1.3417,1.3461,103.00000000000198,15.000000000000568,Thursday,3,2011-W48
2011-12-02,1.346,1.3548,1.3362,1.339,185.9999999999995,-70.00000000000117,Friday,4,2011-W48
2011-12-05,1.3419,1.34857,1.33745,1.34004,111.20000000000019,-18.60000000000195,Monday,0,2011-W49
2011-12-06,1.34005,1.3427,1.33326,1.34004,94.40000000000114,-0.10000000000065512,Tuesday,1,2011-W49
2011-12-07,1.34021,1.34527,1.33503,1.34111,102.40000000000026,9.00000000000123,Wednesday,2,2011-W49
2011-12-08,1.34114,1.34588,1.32883,1.33396,170.50000000000009,-71.79999999999964,Thursday,3,2011-W49
2011-12-09,1.33397,1.34332,1.32808,1.33857,152.40000000000143,45.999999999999375,Friday,4,2011-W49
2011-12-12,1.3381,1.3381,1.31624,1.31868,218.5999999999999,-194.19999999999993,Monday,0,2011-W50
2011-12-13,1.31885,1.32361,1.30083,1.3036,227.80000000000024,-152.49999999999986,Tuesday,1,2011-W50
2011-12-14,1.30357,1.30636,1.29455,1.29822,118.09999999999876,-53.49999999999966,Wednesday,2,2011-W50
2011-12-15,1.29823,1.30491,1.29565,1.3015,92.60000000000046,32.70000000000106,Thursday,3,2011-W50
2011-12-16,1.30149,1.30835,1.29944,1.3045,89.09999999999974,30.09999999999957,Friday,4,2011-W50
2011-12-19,1.30421,1.30435,1.29823,1.29972,61.19999999999904,-44.90000000000105,Monday,0,2011-W51
2011-12-20,1.29973,1.3131,1.29933,1.30812,137.69999999999837,83.89999999999898,Tuesday,1,2011-W51
2011-12-21,1.30817,1.31962,1.30244,1.3047,171.79999999999973,-34.70000000000084,Wednesday,2,2011-W51
2011-12-22,1.30472,1.31184,1.30166,1.30502,101.79999999999856,2.9999999999996696,Thursday,3,2011-W51
2011-12-23,1.30503,1.30951,1.30254,1.30422,69.6999999999992,-8.099999999999774,Friday,4,2011-W51
2011-12-26,1.3055,1.30817,1.30503,1.306,31.400000000001427,4.999999999999449,Monday,0,2011-W52
2011-12-27,1.30579,1.30826,1.30425,1.30707,40.10000000000069,12.799999999999478,Tuesday,1,2011-W52
2011-12-28,1.30701,1.30795,1.29114,1.29403,168.0999999999999,-129.79999999999993,Wednesday,2,2011-W52
2011-12-29,1.29402,1.29639,1.28577,1.29605,106.19999999999851,20.299999999999763,Thursday,3,2011-W52
2011-12-30,1.29607,1.2998,1.29034,1.29573,94.60000000000024,-3.4000000000000696,Friday,4,2011-W52
2012-01-02,1.29324,1.29709,1.29167,1.29338,54.199999999999804,1.40000000000029,Monday,0,2012-W01
2012-01-03,1.29337,1.30763,1.29316,1.30489,144.69999999999982,115.20000000000196,Tuesday,1,2012-W01
2012-01-04,1.3049,1.30721,1.28969,1.29421,175.1999999999998,-106.89999999999867,Wednesday,2,2012-W01
2012-01-05,1.29414,1.29459,1.27698,1.27876,176.09999999999903,-153.80000000000172,Thursday,3,2012-W01
2012-01-06,1.27871,1.28119,1.26968,1.27189,115.10000000000132,-68.20000000000049,Friday,4,2012-W01
2012-01-09,1.26946,1.27846,1.26654,1.2764,119.1999999999993,69.39999999999947,Monday,0,2012-W02
2012-01-10,1.27638,1.28175,1.27421,1.2777,75.3999999999988,13.199999999999878,Tuesday,1,2012-W02
2012-01-11,1.27769,1.27891,1.26608,1.27056,128.29999999999896,-71.30000000000081,Wednesday,2,2012-W02
2012-01-12,1.2706,1.28442,1.26984,1.28137,145.79999999999816,107.69999999999946,Thursday,3,2012-W02
2012-01-13,1.28136,1.28776,1.26255,1.26803,252.09999999999954,-133.30000000000064,Friday,4,2012-W02
2012-01-16,1.26359,1.26869,1.26253,1.26662,61.60000000000166,30.300000000000882,Monday,0,2012-W03
2012-01-17,1.26661,1.28072,1.26486,1.27359,158.59999999999985,69.79999999999987,Tuesday,1,2012-W03
2012-01-18,1.2736,1.28675,1.27336,1.28627,133.90000000000012,126.69999999999959,Wednesday,2,2012-W03
2012-01-19,1.28628,1.29704,1.28387,1.29671,131.69999999999905,104.29999999999939,Thursday,3,2012-W03
2012-01-20,1.29674,1.29855,1.28868,1.29301,98.70000000000046,-37.30000000000011,Friday,4,2012-W03
2012-01-23,1.28804,1.30519,1.28754,1.30151,176.50000000000165,134.6999999999987,Monday,0,2012-W04
2012-01-24,1.30155,1.30619,1.29529,1.30351,108.99999999999909,19.599999999999618,Tuesday,1,2012-W04
2012-01-25,1.30349,1.31198,1.29304,1.31057,189.39999999999958,70.79999999999976,Wednesday,2,2012-W04
2012-01-26,1.31056,1.31832,1.30896,1.3108,93.60000000000035,2.4000000000001798,Thursday,3,2012-W04
2012-01-27,1.31075,1.32333,1.30772,1.32192,156.09999999999903,111.69999999999902,Friday,4,2012-W04
2012-01-30,1.32268,1.32271,1.30763,1.31427,150.7999999999998,-84.10000000000028,Monday,0,2012-W05
2012-01-31,1.31429,1.32127,1.30416,1.30829,171.0999999999996,-60.00000000000006,Tuesday,1,2012-W05
2012-02-01,1.3083,1.32173,1.30253,1.31598,192.00000000000105,76.79999999999909,Wednesday,2,2012-W05
