week_key,case,monday_low,monday_high,monday_close,monday_range,week_range,tuesday_close,tuesday_return_pips,tuesday_direction,week_low_price,week_high_price,confirms_bullish,confirms_bearish
2007-W10,LOTW_Monday,1.3074,1.3214,1.3091,140.0000000000001,140.0000000000001,1.3129,38.000000000000256,UP,1.3074,1.3214,True,
2007-W11,LOTW_Monday,1.311,1.3202,1.319,92.00000000000097,231.0000000000012,1.3199,9.00000000000123,UP,1.311,1.3341,True,
2007-W13,LOTW_Monday,1.3257,1.3348,1.333,90.99999999999886,144.99999999999957,1.3354,23.999999999999577,UP,1.3257,1.3402,True,
2007-W15,LOTW_Monday,1.3341,1.3383,1.3356,41.999999999999815,213.99999999999864,1.3441,85.00000000000173,UP,1.3341,1.3555,True,
2007-W17,LOTW_Monday,1.3544,1.3609,1.3579,64.9999999999995,139.00000000000023,1.364,60.99999999999994,UP,1.3544,1.3683,True,
2007-W18,HOTW_Monday,1.3592,1.368,1.3649,88.0000000000014,144.0000000000019,1.3606,-42.9999999999997,DOWN,1.3536,1.368,,True
2007-W19,HOTW_Monday,1.3593,1.363,1.3604,37.00000000000037,164.9999999999996,1.3543,-60.99999999999994,DOWN,1.3465,1.363,,True
2007-W21,HOTW_Monday,1.3439,1.3534,1.3469,94.99999999999842,121.0,1.3451,-18.000000000000238,DOWN,1.3413,1.3534,,True
2007-W27,LOTW_Monday,1.3529,1.3641,1.3625,112.000000000001,132.000000000001,1.3612,-13.000000000000789,DOWN,1.3529,1.3661,False,
2007-W31,LOTW_Monday,1.361,1.3708,1.3697,98.00000000000031,212.00000000000108,1.3684,-12.999999999998568,DOWN,1.361,1.3822,False,
2007-W32,HOTW_Monday,1.3782,1.3842,1.3795,60.00000000000006,200.00000000000017,1.374,-54.99999999999838,DOWN,1.3642,1.3842,,True
2007-W33,HOTW_Monday,1.3605,1.3711,1.3616,105.99999999999943,348.9999999999993,1.3536,-80.00000000000007,DOWN,1.3362,1.3711,,True
2007-W37,LOTW_Monday,1.3769,1.3818,1.3804,48.99999999999905,161.00000000000003,1.384,35.99999999999825,UP,1.3769,1.393,True,
2007-W40,HOTW_Monday,1.4213,1.4283,1.4234,69.99999999999895,247.99999999999932,1.4155,-79.00000000000018,DOWN,1.4035,1.4283,,True
2007-W43,LOTW_Monday,1.4127,1.4351,1.4182,223.99999999999974,269.99999999999915,1.4264,81.99999999999986,UP,1.4127,1.4397,True,
2007-W45,LOTW_Monday,1.4444,1.4526,1.4472,81.99999999999986,310.00000000000136,1.4555,82.99999999999974,UP,1.4444,1.4754,True,
2007-W47,LOTW_Monday,1.4623,1.4688,1.4665,65.00000000000172,347.00000000000176,1.4841,176.0000000000006,UP,1.4623,1.497,True,
2007-W51,HOTW_Monday,1.4331,1.4453,1.4403,121.99999999999989,141.99999999999991,1.4416,13.000000000000789,UP,1.4311,1.4453,,False
2007-W52,LOTW_Monday,1.4368,1.4416,1.4397,47.999999999999154,362.0000000000001,,,N/A,1.4368,1.473,False,
2008-W05,LOTW_Monday,1.4664,1.48,1.4782,136.00000000000057,286.0000000000018,1.4778,-3.9999999999995595,DOWN,1.4664,1.495,False,
2008-W06,HOTW_Monday,1.4795,1.485,1.4832,55.000000000000604,411.00000000000136,1.4648,-183.99999999999972,DOWN,1.4439,1.485,,True
2008-W07,LOTW_Monday,1.4482,1.4578,1.4519,96.00000000000053,228.00000000000153,1.4586,66.99999999999929,UP,1.4482,1.471,True,
2008-W08,LOTW_Monday,1.4611,1.4693,1.4658,81.99999999999986,251.9999999999989,1.4728,70.00000000000117,UP,1.4611,1.4863,True,
2008-W12,HOTW_Monday,1.5678,1.5906,1.5732,227.99999999999932,508.99999999999943,1.5624,-107.9999999999992,DOWN,1.5397,1.5906,,True
2008-W13,LOTW_Monday,1.5344,1.5458,1.5425,114.00000000000077,517.0000000000008,1.565,224.99999999999966,UP,1.5344,1.5861,True,
2008-W14,HOTW_Monday,1.5761,1.5897,1.5789,135.99999999999835,385.99999999999966,1.5617,-171.9999999999988,DOWN,1.5511,1.5897,,True
2008-W15,LOTW_Monday,1.5628,1.574,1.5713,112.000000000001,288.99999999999926,1.5713,0.0,DOWN,1.5628,1.5917,False,
2008-W16,LOTW_Monday,1.5672,1.5888,1.5832,216.00000000000063,314.00000000000097,1.579,-41.999999999999815,DOWN,1.5672,1.5986,False,
2008-W18,HOTW_Monday,1.5594,1.5696,1.5657,102.00000000000209,334.00000000000097,1.5572,-85.00000000000173,DOWN,1.5362,1.5696,,True
2008-W20,LOTW_Monday,1.5367,1.5572,1.5555,204.99999999999963,236.00000000000065,1.5477,-78.00000000000028,DOWN,1.5367,1.5603,False,
2008-W21,LOTW_Monday,1.5489,1.5635,1.5513,145.99999999999946,325.9999999999996,1.5648,135.00000000000068,UP,1.5489,1.5815,True,
2008-W24,HOTW_Monday,1.5622,1.5846,1.5648,223.99999999999974,541.0000000000003,1.5468,-180.00000000000017,DOWN,1.5305,1.5846,,True
2008-W25,LOTW_Monday,1.5347,1.5521,1.5479,174.00000000000082,305.9999999999996,1.5512,32.999999999998586,UP,1.5347,1.5653,True,
2008-W26,LOTW_Monday,1.547,1.5638,1.552,168.00000000000148,323.99999999999983,1.557,49.999999999998934,UP,1.547,1.5794,True,
2008-W28,LOTW_Monday,1.5614,1.5755,1.5728,141.0,335.00000000000085,1.5672,-56.0000000000005,DOWN,1.5614,1.5949,False,
2008-W31,HOTW_Monday,1.5687,1.5771,1.5742,83.99999999999963,252.99999999999878,1.5591,-151.00000000000114,DOWN,1.5518,1.5771,,True
2008-W32,HOTW_Monday,1.5557,1.5633,1.558,75.9999999999983,630.9999999999993,1.5457,-122.99999999999977,DOWN,1.5002,1.5633,,True
2008-W33,HOTW_Monday,1.4882,1.5085,1.4912,202.99999999999986,425.9999999999997,1.4928,15.999999999998238,UP,1.4659,1.5085,,False
2008-W36,HOTW_Monday,1.4583,1.4725,1.4619,141.99999999999991,525.9999999999998,1.4521,-98.00000000000031,DOWN,1.4199,1.4725,,True
2008-W37,HOTW_Monday,1.4056,1.443,1.4131,374.000000000001,546.9999999999997,1.4136,4.999999999999449,UP,1.3883,1.443,,False
2008-W39,LOTW_Monday,1.4439,1.4869,1.4777,430.0000000000015,430.0000000000015,1.465,-126.99999999999933,DOWN,1.4439,1.4869,False,
2008-W40,HOTW_Monday,1.4304,1.4571,1.4436,267.0000000000017,867.0,1.4094,-342.00000000000006,DOWN,1.3704,1.4571,,True
2008-W43,HOTW_Monday,1.329,1.3532,1.3345,242.0,1033.9999999999993,1.3065,-280.0000000000002,DOWN,1.2498,1.3532,,True
2008-W46,HOTW_Monday,1.272,1.2929,1.2751,208.99999999999918,538.9999999999984,1.2524,-226.99999999999943,DOWN,1.239,1.2929,,True
2008-W48,LOTW_Monday,1.2569,1.2957,1.2956,388.0000000000017,514.0000000000011,1.3066,109.99999999999899,UP,1.2569,1.3083,True,
2008-W50,LOTW_Monday,1.2721,1.2969,1.2965,247.99999999999932,695.9999999999989,1.2929,-36.000000000000476,DOWN,1.2721,1.3417,False,
2008-W51,LOTW_Monday,1.3371,1.3724,1.369,353.0000000000011,1350.0,1.4011,321.00000000000017,UP,1.3371,1.4721,True,
2008-W52,LOTW_Monday,1.3905,1.4127,1.3946,221.99999999999997,221.99999999999997,1.3928,-18.000000000000238,DOWN,1.3905,1.4127,False,
2009-W02,HOTW_Monday,1.3548,1.3965,1.3637,417.0000000000007,651.0000000000016,1.3539,-97.9999999999981,DOWN,1.3314,1.3965,,True
2009-W03,HOTW_Monday,1.3292,1.3482,1.3364,190.00000000000128,454.0000000000011,1.3183,-181.00000000000006,DOWN,1.3028,1.3482,,True
2009-W04,HOTW_Monday,1.3068,1.3388,1.3069,320.0000000000003,622.0000000000003,1.2907,-161.99999999999991,DOWN,1.2766,1.3388,,True
2009-W06,LOTW_Monday,1.2708,1.2901,1.2845,193.00000000000094,364.9999999999998,1.3042,197.0000000000005,UP,1.2708,1.3073,True,
2009-W07,HOTW_Monday,1.2876,1.3095,1.3005,219.0000000000003,371.0000000000013,1.2915,-89.99999999999898,DOWN,1.2724,1.3095,,True
2009-W09,HOTW_Monday,1.2693,1.2993,1.2695,299.99999999999807,387.99999999999943,1.2848,152.9999999999987,UP,1.2605,1.2993,,False
2009-W11,LOTW_Monday,1.2558,1.2729,1.2613,170.99999999999892,401.0000000000002,1.2684,70.99999999999883,UP,1.2558,1.2959,True,
2009-W12,LOTW_Monday,1.2836,1.3073,1.297,236.99999999999832,904.0000000000003,1.3018,48.00000000000138,UP,1.2836,1.374,True,
2009-W13,HOTW_Monday,1.3487,1.3738,1.3635,250.999999999999,478.9999999999983,1.347,-164.9999999999996,DOWN,1.3259,1.3738,,True
2009-W14,LOTW_Monday,1.3115,1.3288,1.3201,172.99999999999872,403.9999999999999,1.3252,50.99999999999882,UP,1.3115,1.3519,True,
2009-W15,HOTW_Monday,1.336,1.3584,1.3418,223.99999999999974,492.0000000000013,1.3274,-144.0000000000019,DOWN,1.3092,1.3584,,True
2009-W16,HOTW_Monday,1.3128,1.3396,1.337,267.9999999999994,377.99999999999835,1.3261,-108.99999999999909,DOWN,1.3018,1.3396,,True
2009-W19,LOTW_Monday,1.3215,1.3427,1.3408,212.00000000000108,439.0000000000005,1.3331,-77.0000000000004,DOWN,1.3215,1.3654,False,
2009-W21,LOTW_Monday,1.3426,1.3566,1.3563,140.0000000000001,626.9999999999998,1.3633,69.99999999999895,UP,1.3426,1.4053,True,
2009-W24,LOTW_Monday,1.3805,1.4002,1.3899,196.9999999999983,372.99999999999886,1.4065,166.0000000000017,UP,1.3805,1.4178,True,
2009-W26,LOTW_Monday,1.3827,1.3957,1.3866,129.999999999999,310.99999999999903,1.4076,209.9999999999991,UP,1.3827,1.4138,True,
2009-W29,LOTW_Monday,1.3897,1.4001,1.3977,103.99999999999964,269.0000000000015,1.3966,-10.999999999998789,DOWN,1.3897,1.4166,False,
2009-W30,LOTW_Monday,1.4095,1.4249,1.423,154.0000000000008,196.00000000000063,1.4224,-5.999999999999339,DOWN,1.4095,1.4291,False,
2009-W34,LOTW_Monday,1.4045,1.4193,1.4082,147.99999999999923,328.9999999999993,1.4135,53.000000000000824,UP,1.4045,1.4374,True,
2009-W37,LOTW_Monday,1.43,1.4361,1.4332,60.99999999999994,334.00000000000097,1.4478,145.99999999999946,UP,1.43,1.4634,True,
2009-W38,LOTW_Monday,1.4514,1.4652,1.4617,138.00000000000034,251.9999999999989,1.4656,39.00000000000014,UP,1.4514,1.4766,True,
2009-W39,LOTW_Monday,1.4611,1.4712,1.4678,100.99999999999997,230.99999999999898,1.479,112.000000000001,UP,1.4611,1.4842,True,
2009-W40,HOTW_Monday,1.4564,1.472,1.4621,156.00000000000057,240.00000000000023,1.4586,-35.00000000000058,DOWN,1.448,1.472,,True
2009-W41,LOTW_Monday,1.4579,1.4667,1.4647,87.99999999999919,237.00000000000054,1.4719,72.00000000000095,UP,1.4579,1.4816,True,
2009-W42,LOTW_Monday,1.4678,1.4812,1.4773,134.0000000000008,287.9999999999994,1.4853,80.00000000000007,UP,1.4678,1.4966,True,
2009-W43,LOTW_Monday,1.4829,1.4965,1.4964,135.99999999999835,230.99999999999898,1.4944,-20.000000000000018,DOWN,1.4829,1.506,False,
2009-W44,HOTW_Monday,1.4845,1.5063,1.4876,218.00000000000043,380.00000000000034,1.4804,-72.00000000000095,DOWN,1.4683,1.5063,,True
2009-W47,HOTW_Monday,1.488,1.5016,1.497,136.00000000000057,215.00000000000074,1.4876,-94.00000000000075,DOWN,1.4801,1.5016,,True
2009-W50,HOTW_Monday,1.4756,1.4905,1.4827,148.99999999999915,319.0000000000004,1.4703,-123.99999999999966,DOWN,1.4586,1.4905,,True
2009-W51,HOTW_Monday,1.4598,1.4685,1.4656,86.9999999999993,423.99999999999994,1.4538,-118.00000000000033,DOWN,1.4261,1.4685,,True
2010-W01,LOTW_Monday,1.4257,1.4456,1.4413,199.00000000000028,225.99999999999955,1.4365,-47.999999999999154,DOWN,1.4257,1.4483,False,
2010-W04,HOTW_Monday,1.4128,1.4194,1.4151,65.99999999999939,331.999999999999,1.4071,-80.00000000000007,DOWN,1.3862,1.4194,,True
2010-W14,HOTW_Monday,1.3459,1.3537,1.3483,77.99999999999807,255.99999999999847,1.3398,-84.99999999999952,DOWN,1.3281,1.3537,,True
2010-W15,HOTW_Monday,1.3565,1.3691,1.359,125.99999999999945,220.0000000000002,1.3612,21.999999999999797,UP,1.3471,1.3691,,False
2010-W18,HOTW_Monday,1.3153,1.3359,1.3193,206.00000000000173,841.0000000000007,1.2985,-207.9999999999993,DOWN,1.2518,1.3359,,True
2010-W19,HOTW_Monday,1.2758,1.3092,1.2786,333.99999999999875,738.9999999999985,1.266,-125.99999999999945,DOWN,1.2353,1.3092,,True
2010-W21,HOTW_Monday,1.2343,1.2562,1.2371,219.0000000000003,408.9999999999994,1.2344,-27.000000000001467,DOWN,1.2153,1.2562,,True
2010-W23,LOTW_Monday,1.1875,1.199,1.1922,115.00000000000065,276.0000000000007,1.1972,50.00000000000115,UP,1.1875,1.2151,True,
2010-W24,LOTW_Monday,1.2115,1.2297,1.222,181.99999999999994,300.0000000000003,1.2331,111.0000000000011,UP,1.2115,1.2415,True,
2010-W25,HOTW_Monday,1.2303,1.2467,1.2311,163.99999999999972,258.9999999999981,1.2269,-41.999999999999815,DOWN,1.2208,1.2467,,True
2010-W30,LOTW_Monday,1.2876,1.3004,1.2993,127.99999999999923,228.9999999999992,1.2995,2.000000000002,UP,1.2876,1.3105,True,
2010-W31,LOTW_Monday,1.3053,1.3194,1.3179,141.0,280.0000000000002,1.3229,49.999999999998934,UP,1.3053,1.3333,True,
2010-W32,HOTW_Monday,1.3215,1.3307,1.322,92.00000000000097,559.0000000000006,1.3175,-45.000000000001705,DOWN,1.2748,1.3307,,True
2010-W36,HOTW_Monday,1.2866,1.2918,1.2874,52.00000000000094,274.0000000000009,1.2682,-192.00000000000105,DOWN,1.2644,1.2918,,True
2010-W37,LOTW_Monday,1.2703,1.2892,1.2883,188.99999999999918,456.00000000000085,1.2997,114.00000000000077,UP,1.2703,1.3159,True,
2010-W38,LOTW_Monday,1.3028,1.312,1.3061,92.00000000000097,466.99999999999966,1.3264,202.99999999999986,UP,1.3028,1.3495,True,
2010-W43,HOTW_Monday,1.3933,1.4079,1.3964,145.99999999999946,345.99999999999966,1.3857,-107.00000000000153,DOWN,1.3733,1.4079,,True
2010-W44,LOTW_Monday,1.3863,1.401,1.3891,146.99999999999935,417.99999999999835,1.4032,141.0,UP,1.3863,1.4281,True,
2010-W45,HOTW_Monday,1.3886,1.4085,1.3918,199.00000000000028,512.0000000000014,1.3771,-146.99999999999935,DOWN,1.3573,1.4085,,True
2010-W46,HOTW_Monday,1.3562,1.3749,1.3586,186.99999999999937,302.99999999999994,1.3488,-98.00000000000031,DOWN,1.3446,1.3749,,True
2010-W47,HOTW_Monday,1.3575,1.3785,1.3626,210.0000000000013,585.9999999999999,1.3366,-260.0000000000002,DOWN,1.3199,1.3785,,True
2010-W49,HOTW_Monday,1.3245,1.3421,1.3307,176.0000000000006,258.00000000000045,1.326,-46.99999999999926,DOWN,1.3163,1.3421,,True
2010-W52,LOTW_Monday,1.3071,1.3169,1.3163,98.00000000000031,352.0000000000012,1.3113,-50.00000000000115,DOWN,1.3071,1.3423,False,
2011-W02,LOTW_Monday,1.2873,1.2963,1.295,89.99999999999898,582.999999999998,1.2973,22.999999999999687,UP,1.2873,1.3456,True,
2011-W03,LOTW_Monday,1.3244,1.3384,1.3292,140.0000000000001,381.0000000000002,1.3385,93.00000000000085,UP,1.3244,1.3625,True,
2011-W04,LOTW_Monday,1.3539,1.3685,1.3636,145.99999999999946,217.99999999999818,1.368,44.00000000000182,UP,1.3539,1.3757,True,
2011-W07,LOTW_Monday,1.3427,1.3557,1.3487,129.999999999999,286.9999999999995,1.3485,-1.9999999999997797,DOWN,1.3427,1.3714,False,
2011-W09,LOTW_Monday,1.371,1.3855,1.3805,144.99999999999957,296.0000000000007,1.3776,-29.000000000001247,DOWN,1.371,1.4006,False,
2011-W10,HOTW_Monday,1.3955,1.4035,1.3968,80.00000000000007,283.99999999999983,1.3903,-64.9999999999995,DOWN,1.3751,1.4035,,True
2011-W13,LOTW_Monday,1.402,1.4114,1.4086,94.00000000000075,225.00000000000188,1.4113,26.999999999999247,UP,1.402,1.4245,True,
2011-W16,LOTW_Monday,1.4156,1.442,1.4233,263.9999999999998,492.0000000000013,1.4333,100.00000000000009,UP,1.4156,1.4648,True,
2011-W19,HOTW_Monday,1.4253,1.4441,1.4364,187.9999999999993,374.9999999999987,1.4408,44.00000000000182,UP,1.4066,1.4441,,False
2011-W20,LOTW_Monday,1.4047,1.4243,1.4155,195.9999999999984,296.99999999999835,1.4236,80.99999999999996,UP,1.4047,1.4344,True,
2011-W21,LOTW_Monday,1.3968,1.4146,1.4047,178.00000000000037,354.99999999999864,1.4098,50.99999999999882,UP,1.3968,1.4323,True,
2011-W22,LOTW_Monday,1.4256,1.4322,1.4281,65.99999999999939,385.99999999999966,1.4395,114.00000000000077,UP,1.4256,1.4642,True,
2011-W26,LOTW_Monday,1.4102,1.4293,1.4286,191.00000000000117,449.0000000000016,1.4369,82.99999999999974,UP,1.4102,1.4551,True,
2011-W27,HOTW_Monday,1.4494,1.4577,1.4538,82.99999999999974,371.999999999999,1.4427,-110.99999999999888,DOWN,1.4205,1.4577,,True
2011-W29,LOTW_Monday,1.4013,1.4133,1.4111,120.00000000000011,423.99999999999994,1.4155,43.999999999999595,UP,1.4013,1.4437,True,
2011-W31,HOTW_Monday,1.4184,1.4453,1.4249,268.99999999999926,399.00000000000045,1.4202,-47.000000000001485,DOWN,1.4054,1.4453,,True
2011-W32,HOTW_Monday,1.4128,1.4431,1.4177,302.99999999999994,327.99999999999943,1.4374,197.0000000000005,UP,1.4103,1.4431,,False
2011-W33,LOTW_Monday,1.4251,1.4476,1.4443,224.99999999999966,264.99999999999966,1.4406,-36.999999999998145,DOWN,1.4251,1.4516,False,
2011-W35,HOTW_Monday,1.4465,1.4548,1.4509,83.00000000000196,365.000000000002,1.444,-69.00000000000128,DOWN,1.4183,1.4548,,True
2011-W37,LOTW_Monday,1.3501,1.3693,1.3677,191.99999999999883,433.9999999999988,1.3677,0.0,DOWN,1.3501,1.3935,False,
2011-W39,LOTW_Monday,1.3361,1.3549,1.3532,187.9999999999993,327.99999999999943,1.3581,49.000000000001265,UP,1.3361,1.3689,True,
2011-W41,LOTW_Monday,1.3377,1.3698,1.3642,321.00000000000017,517.0000000000008,1.3639,-3.00000000000189,DOWN,1.3377,1.3894,False,
2011-W42,HOTW_Monday,1.3725,1.3914,1.3737,188.99999999999918,262.0,1.3752,15.000000000000568,UP,1.3652,1.3914,,False
2011-W44,HOTW_Monday,1.3828,1.417,1.3857,342.00000000000006,562.0000000000002,1.3703,-153.99999999999858,DOWN,1.3608,1.417,,True
2011-W46,HOTW_Monday,1.3591,1.3809,1.3632,218.00000000000043,387.99999999999943,1.3539,-92.99999999999864,DOWN,1.3421,1.3809,,True
2011-W49,HOTW_Monday,1.33745,1.34857,1.34004,111.20000000000019,204.9000000000012,1.34004,0.0,UP,1.32808,1.34857,,False
2011-W50,HOTW_Monday,1.31624,1.3381,1.31868,218.5999999999999,435.4999999999998,1.3036,-150.7999999999998,DOWN,1.29455,1.3381,,True
2011-W51,LOTW_Monday,1.29823,1.30435,1.29972,61.19999999999904,213.9000000000002,1.30812,83.99999999999963,UP,1.29823,1.31962,True,
2012-W01,HOTW_Monday,1.29167,1.32341,1.31928,317.3999999999988,537.3000000000005,1.30489,-143.89999999999904,DOWN,1.26968,1.32341,,True
2012-W03,LOTW_Monday,1.26253,1.26869,1.26662,61.60000000000166,360.20000000000164,1.27359,69.6999999999992,UP,1.26253,1.29855,True,
2012-W04,LOTW_Monday,1.28754,1.30519,1.30151,176.50000000000165,357.89999999999986,1.30351,20.000000000000018,UP,1.28754,1.32333,True,
2012-W05,HOTW_Monday,1.30763,1.32271,1.31427,150.7999999999998,201.80000000000086,1.30829,-59.80000000000096,DOWN,1.30253,1.32271,,True
2012-W06,LOTW_Monday,1.30272,1.31407,1.31295,113.49999999999972,293.09999999999945,1.32597,130.20000000000033,UP,1.30272,1.33203,True,
2012-W07,HOTW_Monday,1.31854,1.32835,1.31855,98.09999999999874,309.8999999999985,1.31331,-52.400000000001334,DOWN,1.29736,1.32835,,True
2012-W08,LOTW_Monday,1.31727,1.3276,1.32426,103.2999999999995,312.9000000000004,1.32327,-9.900000000000464,DOWN,1.31727,1.34856,False,
2012-W13,LOTW_Monday,1.31913,1.3367,1.33577,175.70000000000084,193.3000000000007,1.33128,-44.899999999998826,DOWN,1.31913,1.33846,False,
2012-W14,HOTW_Monday,1.32776,1.33796,1.33198,101.99999999999987,345.1000000000004,1.32327,-87.09999999999995,DOWN,1.30345,1.33796,,True
2012-W15,LOTW_Monday,1.30327,1.31332,1.31049,100.50000000000114,179.3,1.3081,-23.899999999998922,DOWN,1.30327,1.3212,False,
2012-W16,LOTW_Monday,1.2994,1.3147,1.3141,152.9999999999987,232.59999999999837,1.31255,-15.499999999999403,DOWN,1.2994,1.32266,False,
2012-W17,LOTW_Monday,1.3104,1.32096,1.31554,105.59999999999903,165.50000000000065,1.31965,41.10000000000058,UP,1.3104,1.32695,True,
2012-W20,HOTW_Monday,1.28208,1.29036,1.28227,82.79999999999843,262.09999999999843,1.27286,-94.09999999999918,DOWN,1.26415,1.29036,,True
2012-W21,HOTW_Monday,1.27246,1.2824,1.28165,99.4000000000006,328.3999999999998,1.26828,-133.69999999999882,DOWN,1.24956,1.2824,,True
2012-W22,HOTW_Monday,1.25242,1.26238,1.25405,99.59999999999968,336.1000000000014,1.25018,-38.7000000000004,DOWN,1.22877,1.26238,,True
2012-W23,LOTW_Monday,1.23852,1.25089,1.24984,123.69999999999992,239.3999999999985,1.24517,-46.69999999999952,DOWN,1.23852,1.26246,False,
2012-W24,HOTW_Monday,1.24799,1.26681,1.24826,188.20000000000059,226.20000000000084,1.25026,20.000000000000018,UP,1.24419,1.26681,,False
2012-W25,HOTW_Monday,1.25564,1.27471,1.25752,190.6999999999992,228.39999999999972,1.26844,109.20000000000041,UP,1.25187,1.27471,,False
2012-W27,HOTW_Monday,1.25675,1.26797,1.25768,112.20000000000007,420.1999999999995,1.26067,29.90000000000048,UP,1.22595,1.26797,,False
2012-W32,HOTW_Monday,1.2341,1.24426,1.24,101.59999999999947,201.8999999999993,1.23983,-1.7000000000000348,DOWN,1.22407,1.24426,,True
2012-W34,LOTW_Monday,1.22946,1.2368,1.23446,73.39999999999903,294.09999999999934,1.24716,127.00000000000156,UP,1.22946,1.25887,True,
2012-W38,HOTW_Monday,1.30825,1.31709,1.31166,88.40000000000181,252.30000000000086,1.3047,-69.60000000000078,DOWN,1.29186,1.31709,,True
2012-W39,HOTW_Monday,1.28903,1.29903,1.29299,100.00000000000009,161.79999999999862,1.29005,-29.400000000001647,DOWN,1.28285,1.29903,,True
2012-W40,LOTW_Monday,1.28031,1.2938,1.28873,134.90000000000003,267.6999999999996,1.29185,31.200000000000117,UP,1.28031,1.30708,True,
2012-W41,HOTW_Monday,1.29371,1.3025,1.29676,87.90000000000076,200.19999999999928,1.28842,-83.40000000000015,DOWN,1.28248,1.3025,,True
2012-W42,LOTW_Monday,1.28899,1.2978,1.2948,88.09999999999985,248.80000000000013,1.30528,104.80000000000045,UP,1.28899,1.31387,True,
2012-W43,HOTW_Monday,1.30149,1.30828,1.30587,67.90000000000074,200.80000000000098,1.29857,-73.00000000000084,DOWN,1.2882,1.30828,,True
2012-W50,LOTW_Monday,1.28852,1.29458,1.29399,60.59999999999954,287.39999999999986,1.30048,64.90000000000107,UP,1.28852,1.31726,True,
2012-W51,LOTW_Monday,1.31434,1.31879,1.31633,44.49999999999843,164.10000000000036,1.32277,64.4,UP,1.31434,1.33075,True,
2013-W01,HOTW_Monday,1.37276,1.38183,1.3802,90.69999999999911,821.4999999999994,1.37574,-44.6000000000013,DOWN,1.29968,1.38183,,True
2013-W02,LOTW_Monday,1.30162,1.31187,1.31157,102.50000000000092,348.9000000000009,1.30805,-35.199999999999676,DOWN,1.30162,1.33651,False,
