week_key,high_day_name,high_dow,low_day_name,low_dow,weekly_range,weekly_return,high_first,low_first,same_day,distance,bullish
2012-W06,Thursday,3,Monday,0,293.09999999999945,78.00000000000028,False,True,False,3,True
2012-W07,Monday,0,Thursday,3,309.8999999999985,-69.60000000000078,True,False,False,3,False
2012-W08,Friday,4,Monday,0,312.9000000000004,265.8999999999989,False,True,False,4,True
2012-W09,Wednesday,2,Friday,4,298.39999999999867,-266.2000000000009,True,False,False,2,False
2012-W10,Thursday,3,Wednesday,2,194.49999999999966,-68.59999999999866,False,True,False,1,False
2012-W11,Tuesday,1,Thursday,3,187.29999999999913,70.09999999999961,True,False,False,2,True
2012-W12,Friday,4,Thursday,3,159.19999999999933,93.49999999999969,False,True,False,1,True
2012-W13,Tuesday,1,Monday,0,193.3000000000007,72.79999999999953,False,True,False,1,True
2012-W14,Monday,0,Thursday,3,345.1000000000004,-264.5999999999993,True,False,False,3,False
2012-W15,Thursday,3,Monday,0,179.3,-24.899999999998812,False,True,False,3,False
2012-W16,Friday,4,Monday,0,232.59999999999837,152.7999999999996,False,True,False,4,True
2012-W17,Friday,4,Monday,0,165.50000000000065,70.70000000000132,False,True,False,4,True
2012-W18,Tuesday,1,Friday,4,203.19999999999894,-153.2,True,False,False,3,False
2012-W19,Tuesday,1,Friday,4,160.5000000000012,-96.89999999999976,True,False,False,3,False
2012-W20,Monday,0,Friday,4,262.09999999999843,-121.50000000000105,True,False,False,4,False
2012-W21,Monday,0,Friday,4,328.3999999999998,-248.00000000000156,True,False,False,4,False
2012-W22,Monday,0,Friday,4,336.1000000000014,-141.4000000000004,True,False,False,4,False
2012-W23,Thursday,3,Monday,0,239.3999999999985,98.5999999999998,False,True,False,3,True
2012-W24,Monday,0,Tuesday,1,226.20000000000084,-0.40000000000040004,True,False,False,1,False
2012-W25,Monday,0,Friday,4,228.39999999999972,-127.69999999999948,True,False,False,4,False
2012-W26,Friday,4,Thursday,3,285.30000000000166,113.49999999999972,False,True,False,1,True
2012-W27,Monday,0,Friday,4,420.1999999999995,-389.8000000000001,True,False,False,4,False
2012-W28,Tuesday,1,Friday,4,171.39999999999932,-14.799999999999258,True,False,False,3,False
2012-W29,Thursday,3,Friday,4,177.49999999999932,-110.79999999999978,True,False,False,1,False
2012-W30,Friday,4,Tuesday,1,347.6999999999997,200.8999999999994,False,True,False,3,True
2012-W31,Thursday,3,Thursday,3,271.3999999999994,88.3999999999996,False,False,True,0,True
2012-W32,Monday,0,Friday,4,201.8999999999993,-108.1999999999983,True,False,False,4,False
2012-W33,Tuesday,1,Thursday,3,129.89999999999836,42.69999999999996,True,False,False,2,True
2012-W34,Thursday,3,Monday,0,294.09999999999934,159.59999999999974,False,True,False,3,True
2012-W35,Friday,4,Tuesday,1,172.30000000000078,66.29999999999913,False,True,False,3,True
2012-W36,Friday,4,Wednesday,2,315.70000000000095,244.80000000000058,False,True,False,2,True
2012-W37,Friday,4,Tuesday,1,413.9000000000004,319.4000000000008,False,True,False,3,True
2012-W38,Monday,0,Thursday,3,252.30000000000086,-141.8000000000008,True,False,False,3,False
2012-W39,Monday,0,Thursday,3,161.79999999999862,-117.79999999999902,True,False,False,3,False
2012-W40,Friday,4,Monday,0,267.6999999999996,189.90000000000063,False,True,False,4,True
2012-W41,Monday,0,Thursday,3,200.19999999999928,-73.79999999999941,True,False,False,3,False
2012-W42,Wednesday,2,Monday,0,248.80000000000013,70.39999999999935,False,True,False,2,True
2012-W43,Monday,0,Friday,4,200.80000000000098,-82.50000000000091,True,False,False,4,False
2012-W44,Wednesday,2,Friday,4,199.30000000000004,-107.40000000000194,True,False,False,2,False
2012-W45,Wednesday,2,Friday,4,186.3999999999999,-106.39999999999984,True,False,False,2,False
2012-W46,Thursday,3,Tuesday,1,140.29999999999987,30.200000000000227,False,True,False,2,True
2012-W47,Friday,4,Wednesday,2,254.2,224.10000000000042,False,True,False,2,True
2012-W48,Friday,4,Wednesday,2,147.39999999999975,18.599999999999728,False,True,False,2,True
2012-W49,Wednesday,2,Friday,4,249.8,-56.0000000000005,True,False,False,2,False
2012-W50,Friday,4,Monday,0,287.39999999999986,273.2000000000001,False,True,False,4,True
2012-W51,Wednesday,2,Monday,0,164.10000000000036,9.399999999999409,False,True,False,2,True
2012-W52,Thursday,3,Friday,4,117.59999999999992,40.99999999999993,True,False,False,1,True
2013-W01,Monday,0,Friday,4,821.4999999999994,553.2999999999988,True,False,False,4,True
2013-W02,Friday,4,Monday,0,348.9000000000009,266.6999999999997,False,True,False,4,True
2013-W03,Monday,0,Wednesday,2,147.19999999999845,-41.999999999999815,True,False,False,2,False
2013-W04,Friday,4,Wednesday,2,214.60000000000034,155.00000000000068,False,True,False,2,True
2013-W05,Friday,4,Tuesday,1,296.49999999999955,174.49999999999966,False,True,False,3,True
2013-W06,Monday,0,Friday,4,306.5000000000007,-285.10000000000036,True,False,False,4,False
2013-W07,Wednesday,2,Friday,4,213.60000000000045,-9.700000000001374,True,False,False,2,False
2013-W08,Wednesday,2,Friday,4,288.8999999999986,-157.59999999999997,True,False,False,2,False
2013-W09,Monday,0,Friday,4,352.2000000000003,-197.40000000000092,True,False,False,4,False
2013-W10,Friday,4,Friday,4,179.00000000000028,-7.600000000000939,False,False,True,0,False
2013-W11,Friday,4,Thursday,3,195.70000000000087,88.99999999999908,False,True,False,1,True
2013-W12,Friday,4,Tuesday,1,166.10000000000014,80.99999999999996,False,True,False,3,True
2013-W13,Monday,0,Wednesday,2,296.7999999999993,-127.69999999999948,True,False,False,2,False
2013-W14,Friday,4,Thursday,3,294.20000000000005,184.90000000000117,False,True,False,1,True
2013-W15,Thursday,3,Monday,0,169.9000000000006,138.7000000000005,False,True,False,3,True
2013-W16,Tuesday,1,Wednesday,2,200.00000000000017,-63.799999999998306,True,False,False,1,False
2013-W17,Thursday,3,Wednesday,2,138.80000000000115,-47.600000000000975,False,True,False,1,False
2013-W18,Wednesday,2,Monday,0,210.90000000000055,65.30000000000146,False,True,False,2,True
2013-W19,Wednesday,2,Friday,4,258.8999999999997,-132.49999999999983,True,False,False,2,False
2013-W20,Tuesday,1,Friday,4,232.59999999999837,-132.2000000000001,True,False,False,3,False
2013-W21,Wednesday,2,Monday,0,178.50000000000142,89.99999999999898,False,True,False,2,True
2013-W22,Thursday,3,Wednesday,2,223.5000000000009,63.50000000000078,False,True,False,1,True
2013-W23,Thursday,3,Monday,0,350.2000000000005,224.49999999999858,False,True,False,3,True
2013-W24,Thursday,3,Monday,0,212.60000000000056,155.49999999999952,False,True,False,3,True
2013-W25,Wednesday,2,Friday,4,318.30000000000024,-226.69999999999968,True,False,False,2,False
2013-W26,Tuesday,1,Wednesday,2,165.70000000000195,-81.59999999999945,True,False,False,1,False
2013-W27,Tuesday,1,Friday,4,272.00000000000114,-183.5999999999993,True,False,False,3,False
2013-W28,Thursday,3,Tuesday,1,450.80000000000007,255.79999999999936,False,True,False,2,True
2013-W29,Wednesday,2,Monday,0,184.90000000000117,64.9999999999995,False,True,False,2,True
2013-W30,Friday,4,Monday,0,161.00000000000003,140.0000000000001,False,True,False,4,True
2013-W31,Wednesday,2,Friday,4,155.10000000000136,-6.099999999999994,True,False,False,2,False
2013-W32,Thursday,3,Monday,0,167.2999999999991,60.40000000000045,False,True,False,3,True
2013-W33,Friday,4,Thursday,3,174.09999999999926,7.500000000000284,False,True,False,1,True
2013-W34,Tuesday,1,Thursday,3,153.7999999999995,47.20000000000057,True,False,False,2,True
2013-W35,Tuesday,1,Friday,4,224.80000000000055,-163.89999999999904,True,False,False,3,False
2013-W36,Monday,0,Friday,4,122.50000000000094,-36.19999999999956,True,False,False,4,False
2013-W37,Thursday,3,Monday,0,161.5999999999995,130.09999999999965,False,True,False,3,True
2013-W38,Thursday,3,Tuesday,1,243.30000000000186,163.5999999999993,False,True,False,2,True
2013-W39,Friday,4,Wednesday,2,102.40000000000026,-26.100000000000012,False,True,False,2,False
2013-W40,Thursday,3,Monday,0,168.30000000000123,63.69999999999987,False,True,False,3,True
2013-W41,Tuesday,1,Wednesday,2,121.20000000000131,-22.099999999998232,True,False,False,1,False
2013-W42,Friday,4,Wednesday,2,231.09999999999962,124.40000000000006,False,True,False,2,True
2013-W43,Friday,4,Monday,0,181.1000000000007,119.50000000000128,False,True,False,4,True
2013-W44,Monday,0,Friday,4,337.60000000000014,-320.3,True,False,False,4,False
2013-W45,Wednesday,2,Thursday,3,251.90000000000046,-115.79999999999924,True,False,False,1,False
2013-W46,Friday,4,Monday,0,160.70000000000027,139.00000000000023,False,True,False,4,True
2013-W47,Wednesday,2,Thursday,3,179.3,60.19999999999914,True,False,False,1,True
2013-W48,Friday,4,Monday,0,131.3999999999993,41.499999999998764,False,True,False,4,True
2013-W49,Friday,4,Tuesday,1,181.8999999999993,117.89999999999966,False,True,False,3,True
2013-W50,Wednesday,2,Monday,0,116.39999999999873,26.399999999999757,False,True,False,2,True
2013-W51,Wednesday,2,Friday,4,186.3999999999999,-57.59999999999987,True,False,False,2,False
2013-W52,Friday,4,Tuesday,1,237.9999999999982,75.60000000000011,False,True,False,3,True
2014-W01,Thursday,3,Wednesday,2,1678.5000000000005,-1664.6000000000006,False,True,False,1,False
2014-W02,Friday,4,Thursday,3,138.59999999999982,75.40000000000103,False,True,False,1,True
2014-W03,Tuesday,1,Friday,4,182.29999999999967,-137.59999999999994,True,False,False,3,False
2014-W04,Friday,4,Monday,0,231.79999999999978,140.29999999999987,False,True,False,4,True
2014-W05,Monday,0,Friday,4,237.60000000000002,-191.5,True,False,False,4,False
2014-W06,Friday,4,Monday,0,166.19999999999857,151.49999999999997,False,True,False,4,True
2014-W07,Friday,4,Wednesday,2,152.6000000000005,76.40000000000092,False,True,False,2,True
2014-W08,Wednesday,2,Thursday,3,87.70000000000167,30.09999999999957,True,False,False,1,True
2014-W09,Friday,4,Thursday,3,181.40000000000046,67.39999999999968,False,True,False,1,True
2014-W10,Friday,4,Wednesday,2,207.50000000000045,116.39999999999873,False,True,False,2,True
2014-W11,Thursday,3,Tuesday,1,133.0000000000009,36.79999999999906,False,True,False,2,True
2014-W12,Monday,0,Thursday,3,198.4000000000008,-112.49999999999983,True,False,False,3,False
2014-W13,Monday,0,Friday,4,171.20000000000024,-46.800000000000175,True,False,False,4,False
2014-W14,Wednesday,2,Friday,4,147.60000000000107,-59.70000000000031,True,False,False,2,False
2014-W15,Friday,4,Monday,0,209.2000000000005,187.69999999999953,False,True,False,4,True
2014-W16,Thursday,3,Tuesday,1,74.40000000000113,-34.600000000000186,False,True,False,2,False
2014-W17,Wednesday,2,Tuesday,1,69.39999999999947,17.80000000000115,False,True,False,1,True
2014-W18,Thursday,3,Wednesday,2,115.09999999999908,23.999999999999577,False,True,False,1,True
2014-W19,Thursday,3,Friday,4,248.29999999999907,-124.29999999999941,True,False,False,1,False
2014-W20,Monday,0,Thursday,3,126.39999999999985,-59.59999999999965,True,False,False,3,False
2014-W21,Monday,0,Friday,4,118.49999999999916,-62.19999999999892,True,False,False,4,False
2014-W22,Tuesday,1,Thursday,3,82.49999999999869,10.399999999999299,True,False,False,2,True
2014-W23,Friday,4,Thursday,3,173.69999999999885,45.59999999999897,False,True,False,1,True
2014-W24,Monday,0,Thursday,3,156.39999999999876,-104.30000000000162,True,False,False,3,False
2014-W25,Thursday,3,Monday,0,130.30000000000098,57.300000000000125,False,True,False,3,True
2014-W26,Wednesday,2,Monday,0,77.30000000000015,58.900000000001725,False,True,False,2,True
2014-W27,Tuesday,1,Friday,4,114.9,-50.00000000000115,True,False,False,3,False
2014-W28,Thursday,3,Monday,0,74.69999999999865,12.499999999999734,False,True,False,3,True
2014-W29,Monday,0,Friday,4,149.29999999999887,-75.40000000000103,True,False,False,4,False
2014-W30,Monday,0,Friday,4,127.59999999999883,-98.50000000000136,True,False,False,4,False
2014-W31,Friday,4,Wednesday,2,77.89999999999964,-1.8999999999991246,False,True,False,2,False
2014-W32,Monday,0,Wednesday,2,99.60000000000191,-22.200000000001108,True,False,False,2,False
2014-W33,Wednesday,2,Tuesday,1,79.09999999999862,-8.799999999999919,False,True,False,1,False
2014-W34,Monday,0,Friday,4,178.4999999999992,-150.30000000000098,True,False,False,4,False
2014-W35,Thursday,3,Friday,4,88.79999999999998,-65.10000000000016,True,False,False,1,False
2014-W36,Wednesday,2,Thursday,3,239.7999999999989,-175.89999999999995,True,False,False,1,False
2014-W37,Friday,4,Tuesday,1,119.89999999999945,6.800000000000139,False,True,False,3,True
2014-W38,Tuesday,1,Friday,4,167.10000000000002,-143.80000000000058,True,False,False,3,False
2014-W39,Tuesday,1,Friday,4,224.40000000000015,-149.9000000000006,True,False,False,3,False
2014-W40,Monday,0,Friday,4,214.19999999999993,-166.90000000000094,True,False,False,4,False
2014-W41,Thursday,3,Monday,0,282.19999999999914,115.79999999999924,False,True,False,3,True
2014-W42,Wednesday,2,Monday,0,265.99999999999955,129.1999999999982,False,True,False,2,True
2014-W43,Tuesday,1,Thursday,3,226.1000000000002,-80.80000000000086,True,False,False,2,False
2014-W44,Wednesday,2,Friday,4,284.9000000000013,-153.29999999999845,True,False,False,2,False
2014-W45,Tuesday,1,Friday,4,219.30000000000004,-53.000000000000824,True,False,False,3,False
2014-W46,Friday,4,Tuesday,1,151.60000000000062,52.400000000001334,False,True,False,3,True
2014-W47,Wednesday,2,Friday,4,222.39999999999816,-144.10000000000034,True,False,False,2,False
2014-W48,Wednesday,2,Monday,0,170.9000000000005,88.70000000000155,False,True,False,2,True
2014-W49,Monday,0,Friday,4,235.7000000000009,-182.40000000000035,True,False,False,4,False
2014-W50,Thursday,3,Monday,0,248.20000000000064,173.60000000000042,False,True,False,3,True
2014-W51,Tuesday,1,Friday,4,349.6999999999995,-248.39999999999972,True,False,False,3,False
2014-W52,Monday,0,Tuesday,1,107.60000000000103,-47.09999999999992,True,False,False,1,False
2015-W02,Monday,0,Thursday,3,222.19999999999908,-101.99999999999987,True,False,False,3,False
2015-W03,Monday,0,Friday,4,410.9000000000007,-287.90000000000094,True,False,False,4,False
2015-W04,Wednesday,2,Friday,4,565.8000000000008,-349.2000000000006,True,False,False,2,False
2015-W05,Tuesday,1,Monday,0,324.7,132.79999999999959,False,True,False,1,True
2015-W06,Tuesday,1,Monday,0,241.8000000000009,4.899999999998794,False,True,False,1,True
2015-W07,Friday,4,Monday,0,172.90000000000026,94.49999999999959,False,True,False,4,True
2015-W08,Thursday,3,Friday,4,171.00000000000114,-17.300000000000093,True,False,False,1,False
2015-W09,Monday,0,Friday,4,220.19999999999928,-200.19999999999928,True,False,False,4,False
2015-W10,Monday,0,Friday,4,401.40000000000066,-343.0000000000022,True,False,False,4,False
2015-W11,Monday,0,Friday,4,444.1000000000006,-332.39999999999935,True,False,False,4,False
2015-W12,Wednesday,2,Monday,0,568.8000000000004,352.5999999999985,False,True,False,2,True
2015-W13,Thursday,3,Monday,0,284.80000000000064,41.50000000000098,False,True,False,3,True
2015-W14,Friday,4,Tuesday,1,313.9000000000003,82.69999999999999,False,True,False,3,True
2015-W15,Monday,0,Friday,4,467.69999999999976,-401.40000000000066,True,False,False,4,False
2015-W16,Friday,4,Monday,0,328.1999999999985,219.1999999999994,False,True,False,4,True
2015-W17,Friday,4,Tuesday,1,240.10000000000088,53.49999999999966,False,True,False,3,True
2015-W18,Friday,4,Monday,0,470.50000000000034,335.49999999999966,False,True,False,4,True
2015-W19,Thursday,3,Tuesday,1,325.2999999999995,5.00000000000167,False,True,False,2,True
2015-W20,Friday,4,Monday,0,335.700000000001,251.09999999999965,False,True,False,4,True
2015-W21,Monday,0,Friday,4,447.3000000000016,-436.6000000000003,True,False,False,4,False
2015-W22,Monday,0,Wednesday,2,190.30000000000103,-11.699999999998933,True,False,False,2,False
2015-W23,Thursday,3,Monday,0,492.50000000000017,130.7999999999998,False,True,False,3,True
2015-W24,Wednesday,2,Monday,0,302.20000000000135,164.5999999999992,False,True,False,2,True
2015-W25,Thursday,3,Monday,0,247.1000000000001,138.3000000000001,False,True,False,3,True
2015-W26,Monday,0,Friday,4,279.9000000000018,-210.99999999999898,True,False,False,4,False
2015-W27,Monday,0,Monday,0,325.5000000000008,109.20000000000041,False,False,True,0,True
2015-W28,Friday,4,Tuesday,1,299.4999999999992,159.4999999999991,False,True,False,3,True
2015-W29,Monday,0,Friday,4,370.39999999999964,-267.10000000000014,True,False,False,4,False
2015-W30,Thursday,3,Monday,0,209.50000000000023,152.09999999999945,False,True,False,3,True
2015-W31,Monday,0,Thursday,3,236.19999999999973,1.2000000000012,True,False,False,3,True
2015-W32,Monday,0,Wednesday,2,147.80000000000015,-5.699999999999594,True,False,False,2,False
2015-W33,Wednesday,2,Monday,0,288.69999999999953,145.59999999999906,False,True,False,2,True
2015-W34,Friday,4,Tuesday,1,371.7999999999999,266.5000000000006,False,True,False,3,True
2015-W35,Monday,0,Friday,4,558.0000000000007,-194.19999999999993,True,False,False,4,False
2015-W36,Tuesday,1,Thursday,3,244.69999999999993,-23.599999999999177,True,False,False,2,False
2015-W37,Friday,4,Monday,0,228.29999999999905,175.70000000000084,False,True,False,4,True
2015-W38,Friday,4,Wednesday,2,245.9000000000011,-34.09999999999913,False,True,False,2,False
2015-W39,Monday,0,Wednesday,2,224.89999999999898,-84.3000000000016,True,False,False,2,False
2015-W40,Friday,4,Thursday,3,183.39999999999802,24.699999999999722,False,True,False,1,True
2015-W41,Friday,4,Tuesday,1,215.3000000000005,137.00000000000045,False,True,False,3,True
2015-W42,Thursday,3,Friday,4,161.09999999999846,-14.300000000000423,True,False,False,1,False
2015-W43,Tuesday,1,Friday,4,390.299999999999,-340.70000000000044,True,False,False,3,False
2015-W44,Wednesday,2,Wednesday,2,199.00000000000028,4.700000000001925,False,False,True,0,True
2015-W45,Monday,0,Friday,4,346.20000000000095,-297.1000000000013,True,False,False,4,False
2015-W46,Thursday,3,Tuesday,1,155.89999999999992,42.19999999999891,False,True,False,2,True
2015-W47,Thursday,3,Wednesday,2,146.20000000000078,-96.60000000000002,False,True,False,1,False
2015-W48,Wednesday,2,Wednesday,2,123.20000000000108,-47.70000000000163,False,False,True,0,False
2015-W49,Thursday,3,Thursday,3,458.7999999999992,295.0999999999992,False,False,True,0,True
2015-W50,Wednesday,2,Monday,0,246.5000000000006,116.09999999999899,False,True,False,2,True
2015-W51,Tuesday,1,Thursday,3,256.69999999999857,-117.10000000000109,True,False,False,2,False
2015-W52,Tuesday,1,Monday,0,137.1000000000011,109.90000000000055,False,True,False,1,True
2015-W53,Monday,0,Thursday,3,139.7000000000004,-113.09999999999931,True,False,False,3,False
2016-W01,Monday,0,Tuesday,1,235.80000000000157,51.699999999998965,True,False,False,1,True
2016-W02,Friday,4,Wednesday,2,179.6999999999982,-3.0999999999981043,False,True,False,2,False
2016-W03,Wednesday,2,Thursday,3,198.10000000000105,-127.39999999999974,True,False,False,1,False
2016-W04,Thursday,3,Monday,0,179.3,36.70000000000062,False,True,False,3,True
2016-W05,Friday,4,Monday,0,429.99999999999926,323.8999999999992,False,True,False,4,True
2016-W06,Thursday,3,Monday,0,290.0999999999998,112.20000000000007,False,True,False,3,True
2016-W07,Monday,0,Friday,4,182.99999999999983,-107.29999999999906,True,False,False,4,False
2016-W08,Monday,0,Friday,4,212.8000000000019,-179.70000000000041,True,False,False,4,False
2016-W09,Friday,4,Wednesday,2,218.09999999999886,90.79999999999977,False,True,False,2,True
2016-W10,Thursday,3,Thursday,3,395.8000000000017,165.29999999999933,False,False,True,0,True
2016-W11,Thursday,3,Wednesday,2,284.69999999999993,132.09999999999945,False,True,False,1,True
2016-W12,Monday,0,Thursday,3,140.5000000000012,-101.50000000000104,True,False,False,3,False
2016-W13,Friday,4,Monday,0,284.9999999999997,233.60000000000048,False,True,False,4,True
2016-W14,Thursday,3,Wednesday,2,127.1,-8.099999999999774,False,True,False,1,False
2016-W15,Tuesday,1,Thursday,3,231.09999999999962,-129.60000000000082,True,False,False,2,False
2016-W16,Thursday,3,Friday,4,181.00000000000006,-83.10000000000039,True,False,False,1,False
2016-W17,Friday,4,Monday,0,241.5999999999996,233.20000000000007,False,True,False,4,True
2016-W18,Tuesday,1,Thursday,3,229.9999999999991,-56.20000000000181,True,False,False,2,False
2016-W19,Wednesday,2,Friday,4,163.5999999999993,-87.8000000000001,True,False,False,2,False
2016-W20,Tuesday,1,Thursday,3,168.29999999999902,-88.79999999999998,True,False,False,2,False
2016-W21,Monday,0,Friday,4,132.49999999999983,-95.19999999999973,True,False,False,4,False
2016-W22,Friday,4,Monday,0,276.0000000000007,253.70000000000115,False,True,False,4,True
2016-W23,Thursday,3,Friday,4,170.20000000000036,-105.20000000000084,True,False,False,1,False
2016-W24,Monday,0,Thursday,3,171.9999999999988,25.599999999998957,True,False,False,3,True
2016-W25,Friday,4,Friday,4,516.7000000000011,-212.90000000000032,False,False,True,0,False
2016-W26,Friday,4,Monday,0,198.8000000000012,126.80000000000024,False,True,False,4,True
2016-W27,Tuesday,1,Friday,4,183.1999999999989,-79.40000000000057,True,False,False,3,False
2016-W28,Thursday,3,Monday,0,149.00000000000136,-19.599999999999618,False,True,False,3,False
2016-W29,Monday,0,Friday,4,128.59999999999872,-73.99999999999851,True,False,False,4,False
2016-W30,Friday,4,Monday,0,245.29999999999941,201.19999999999916,False,True,False,4,True
2016-W31,Tuesday,1,Friday,4,187.90000000000083,-87.50000000000036,True,False,False,3,False
2016-W32,Friday,4,Tuesday,1,150.7999999999998,82.50000000000091,False,True,False,3,True
2016-W33,Thursday,3,Monday,0,212.90000000000032,155.49999999999952,False,True,False,3,True
2016-W34,Tuesday,1,Friday,4,174.399999999999,-112.10000000000164,True,False,False,3,False
2016-W35,Friday,4,Wednesday,2,129.09999999999977,-24.699999999999722,False,True,False,2,False
2016-W36,Thursday,3,Monday,0,187.80000000000018,74.09999999999917,False,True,False,3,True
2016-W37,Thursday,3,Friday,4,134.30000000000052,-80.10000000000073,True,False,False,1,False
2016-W38,Thursday,3,Wednesday,2,134.30000000000052,73.30000000000058,False,True,False,1,True
2016-W39,Monday,0,Friday,4,125.79999999999814,10.599999999998388,True,False,False,4,True
2016-W40,Monday,0,Friday,4,139.00000000000023,-29.300000000000992,True,False,False,4,False
2016-W41,Monday,0,Friday,4,234.00000000000088,-208.3999999999997,True,False,False,4,False
2016-W42,Thursday,3,Friday,4,180.00000000000017,-84.29999999999937,True,False,False,1,False
2016-W43,Friday,4,Tuesday,1,140.69999999999806,105.900000000001,False,True,False,3,True
2016-W44,Friday,4,Monday,0,205.2999999999994,148.60000000000096,False,True,False,4,True
2016-W45,Wednesday,2,Friday,4,468.8999999999988,-201.99999999999994,True,False,False,2,False
2016-W46,Monday,0,Friday,4,270.69999999999925,-250.999999999999,True,False,False,4,False
2016-W47,Tuesday,1,Thursday,3,139.79999999999882,-0.700000000000145,True,False,False,2,False
2016-W48,Friday,4,Wednesday,2,137.1000000000011,51.900000000000276,False,True,False,2,True
2016-W49,Thursday,3,Monday,0,368.6999999999996,-104.40000000000005,False,True,False,3,False
2016-W50,Wednesday,2,Thursday,3,303.50000000000097,-80.89999999999931,True,False,False,1,False
2016-W51,Thursday,3,Tuesday,1,147.10000000000002,13.099999999999223,False,True,False,2,True
2016-W52,Friday,4,Wednesday,2,281.499999999999,67.30000000000125,False,True,False,2,True
2017-W01,Friday,4,Tuesday,1,280.80000000000103,15.100000000001224,False,True,False,3,True
2017-W02,Thursday,3,Wednesday,2,231.0000000000012,114.0999999999992,False,True,False,1,True
2017-W03,Tuesday,1,Monday,0,140.40000000000052,94.09999999999918,False,True,False,1,True
2017-W04,Tuesday,1,Thursday,3,117.09999999999887,-4.100000000000215,True,False,False,2,False
2017-W05,Thursday,3,Monday,0,208.60000000000102,62.09999999999827,False,True,False,3,True
2017-W06,Monday,0,Friday,4,183.60000000000153,-148.299999999999,True,False,False,4,False
2017-W07,Thursday,3,Wednesday,2,157.8999999999997,-13.600000000000279,False,True,False,1,False
2017-W08,Monday,0,Wednesday,2,139.10000000000088,-44.49999999999843,True,False,False,2,False
2017-W09,Monday,0,Thursday,3,135.60000000000016,59.59999999999965,True,False,False,3,True
2017-W10,Friday,4,Thursday,3,174.1999999999999,66.39999999999979,False,True,False,1,True
2017-W11,Friday,4,Tuesday,1,182.40000000000035,61.49999999999878,False,True,False,3,True
2017-W12,Wednesday,2,Tuesday,1,105.69999999999968,66.6000000000011,False,True,False,1,True
2017-W13,Monday,0,Friday,4,256.10000000000133,-183.79999999999842,True,False,False,4,False
2017-W14,Wednesday,2,Friday,4,108.39999999999961,-78.99999999999795,True,False,False,2,False
2017-W15,Thursday,3,Monday,0,107.90000000000077,24.899999999998812,False,True,False,3,True
2017-W16,Thursday,3,Monday,0,174.90000000000006,108.90000000000066,False,True,False,3,True
2017-W17,Wednesday,2,Monday,0,130.09999999999965,-24.300000000001543,False,True,False,2,False
2017-W18,Friday,4,Thursday,3,124.8999999999989,88.79999999999998,False,True,False,1,True
2017-W19,Monday,0,Thursday,3,181.99999999999994,-88.10000000000207,True,False,False,3,False
2017-W20,Friday,4,Monday,0,289.39999999999964,277.7000000000007,False,True,False,4,True
2017-W21,Tuesday,1,Friday,4,107.69999999999946,-12.300000000000644,True,False,False,3,False
2017-W22,Friday,4,Tuesday,1,175.4000000000011,109.30000000000106,False,True,False,3,True
2017-W23,Monday,0,Friday,4,117.40000000000083,-76.30000000000025,True,False,False,4,False
2017-W24,Wednesday,2,Thursday,3,163.8000000000006,-10.999999999998789,True,False,False,1,False
2017-W25,Monday,0,Tuesday,1,94.00000000000075,-14.600000000000168,True,False,False,1,False
2017-W26,Thursday,3,Monday,0,273.60000000000053,227.80000000000024,False,True,False,3,True
2017-W27,Friday,4,Wednesday,2,127.7000000000017,-18.599999999999728,False,True,False,2,False
2017-W28,Wednesday,2,Thursday,3,118.80000000000112,70.5,True,False,False,1,True
2017-W29,Friday,4,Monday,0,248.3000000000013,189.20000000000047,False,True,False,4,True
2017-W30,Thursday,3,Wednesday,2,163.60000000000153,84.00000000000185,False,True,False,1,True
2017-W31,Wednesday,2,Monday,0,187.10000000000005,25.900000000000922,False,True,False,2,True
2017-W32,Friday,4,Wednesday,2,158.00000000000037,48.50000000000021,False,True,False,2,True
2017-W33,Monday,0,Thursday,3,176.20000000000192,-63.29999999999947,True,False,False,3,False
2017-W34,Friday,4,Monday,0,210.09999999999974,166.3999999999999,False,True,False,4,True
2017-W35,Tuesday,1,Thursday,3,247.00000000000165,-81.99999999999986,True,False,False,2,False
2017-W36,Friday,4,Tuesday,1,223.9000000000013,153.49999999999974,False,True,False,3,True
2017-W37,Monday,0,Thursday,3,191.5,-73.70000000000098,True,False,False,3,False
2017-W38,Wednesday,2,Wednesday,2,171.69999999999908,27.200000000000557,False,False,True,0,True
2017-W39,Monday,0,Wednesday,2,219.40000000000072,-84.89999999999887,True,False,False,2,False
2017-W40,Monday,0,Friday,4,145.60000000000127,-62.20000000000114,True,False,False,4,False
2017-W41,Thursday,3,Monday,0,160.09999999999857,91.80000000000189,False,True,False,3,True
2017-W42,Thursday,3,Wednesday,2,127.79999999999791,-26.399999999999757,False,True,False,1,False
2017-W43,Thursday,3,Friday,4,262.2999999999997,-156.30000000000032,True,False,False,1,False
2017-W44,Friday,4,Monday,0,96.49999999999936,-1.5999999999993797,False,True,False,4,False
2017-W45,Friday,4,Tuesday,1,123.59999999999927,48.99999999999905,False,True,False,3,True
2017-W46,Wednesday,2,Monday,0,223.2999999999996,133.6000000000004,False,True,False,2,True
2017-W47,Friday,4,Tuesday,1,231.09999999999962,145.2000000000009,False,True,False,3,True
2017-W48,Monday,0,Thursday,3,152.30000000000078,-30.399999999999316,True,False,False,3,False
2017-W49,Monday,0,Friday,4,148.50000000000028,-89.90000000000053,True,False,False,4,False
