trading_date,session,block_high,block_high_first,block_low,block_low_first,block_open,block_close,block_range_pips,block_return_pips,daily_range_pips,contribution_pct,daily_open,daily_close,price_at_ny_start,direction_pre_ny,direction_result,extension_pips,asia_high,london_high,high_before_ny,low_before_ny,new_high,new_low,session_of_high_before,session_of_low_before
2010-04-22,NY,1.3374,1.3322,1.3268,1.3316,1.3318,1.3359,18.000000000000238,40.99999999999993,38.000000000000256,47.36842105263189,1.3291,1.3383,1.3319,BULLISH,UP,40.000000000000036,True,True,1.3346,1.3204,True,False,Post-London,Asia
2010-04-25,NY,1.3345,1.3334,1.3297,1.333,1.3333,1.3322,22.000000000002014,-10.999999999998789,22.000000000002014,100.0,1.3347,1.338,1.3334,BEARISH,DOWN,-11.999999999998678,True,False,1.3396,1.329,False,False,Asia,Post-London
2010-04-26,NY,1.334,1.3287,1.3276,1.3285,1.3287,1.3315,29.99999999999892,27.999999999999137,29.99999999999892,100.0,1.338,1.3174,1.3286,BEARISH,UP,28.999999999999027,True,False,1.3394,1.3284,False,True,Asia,Post-London
2010-04-27,NY,1.3265,1.3202,1.3174,1.3198,1.3198,1.3203,29.99999999999892,4.999999999999449,48.00000000000138,62.49999999999595,1.3173,1.3219,1.3197,BULLISH,UP,5.999999999999339,True,True,1.3217,1.3141,True,False,Asia,London
2010-04-28,NY,1.327,1.3262,1.3208,1.3259,1.3261,1.3242,13.000000000000789,-19.000000000000128,21.9999999999998,59.09090909091322,1.3218,1.3232,1.326,BULLISH,DOWN,-18.000000000000238,True,True,1.3278,1.3183,False,False,Post-London,Asia
2010-04-29,NY,1.3341,1.3321,1.3284,1.3317,1.3317,1.3296,13.000000000000789,-21.000000000002128,17.000000000000348,76.47058823529719,1.3233,1.3292,1.3318,BULLISH,DOWN,-22.000000000002018,False,True,1.3333,1.3224,True,False,Post-London,Asia
2010-05-02,NY,1.3244,1.324,1.3166,1.3235,1.3235,1.3174,11.000000000001007,-60.99999999999994,23.999999999999577,45.833333333338345,1.3358,1.3193,1.3234,BEARISH,DOWN,-60.00000000000006,True,False,1.3358,1.3205,False,True,Asia,Post-Asia
2010-05-03,NY,1.3104,1.3103,1.3029,1.3093,1.3093,1.3031,13.000000000000789,-61.99999999999983,16.00000000000046,81.2500000000026,1.3192,1.2985,1.3094,BEARISH,DOWN,-62.99999999999972,False,False,1.3213,1.3087,False,True,Asia,Post-London
2010-05-04,NY,1.2943,1.2926,1.2803,1.2924,1.2926,1.2865,25.000000000001688,-60.99999999999994,25.000000000001688,100.0,1.2985,1.2812,1.2925,BEARISH,DOWN,-60.00000000000006,True,False,1.2995,1.2914,False,True,London,Post-London
2010-05-05,NY,1.2769,1.2737,1.2687,1.2727,1.2728,1.271,20.000000000000018,-18.000000000000238,53.00000000000082,37.73584905660322,1.2813,1.2618,1.2729,BEARISH,DOWN,-19.000000000000128,True,True,1.2856,1.2715,False,True,Asia,Post-London
2010-05-06,NY,1.2755,1.273,1.2608,1.2725,1.2729,1.265,38.000000000000256,-79.00000000000018,38.000000000000256,100.0,1.2616,1.275,1.273,BULLISH,DOWN,-80.00000000000007,True,True,1.2797,1.2585,False,False,Post-London,Asia
2010-05-09,NY,1.2988,1.2975,1.2815,1.2967,1.2973,1.2836,27.999999999999137,-136.99999999999824,48.99999999999905,57.1428571428565,1.2918,1.2786,1.2974,BULLISH,DOWN,-138.00000000000034,True,True,1.3092,1.2806,False,False,London,Asia
2010-05-10,NY,1.2746,1.2681,1.2675,1.2675,1.2676,1.269,12.0000000000009,13.999999999998458,21.9999999999998,54.54545454545914,1.2785,1.266,1.2675,BEARISH,UP,14.999999999998348,True,True,1.2802,1.2665,False,False,Asia,Post-London
2010-05-11,NY,1.2709,1.269,1.2662,1.2685,1.2686,1.268,16.00000000000046,-5.999999999999339,16.00000000000046,100.0,1.266,1.2612,1.2685,BULLISH,DOWN,-4.999999999999449,True,True,1.2737,1.2604,False,False,London,Post-Asia
2010-05-12,NY,1.2604,1.2595,1.2539,1.2593,1.2595,1.2565,18.000000000000238,-30.000000000001137,18.000000000000238,100.0,1.2613,1.2533,1.2594,BEARISH,DOWN,-29.000000000001247,True,True,1.2683,1.2561,False,True,London,Post-London
2010-05-13,NY,1.2533,1.2482,1.242,1.2477,1.2479,1.2422,16.00000000000046,-57.000000000000384,22.999999999999687,69.56521739130729,1.2533,1.2356,1.2478,BEARISH,DOWN,-56.0000000000005,True,True,1.2575,1.2431,False,True,London,Post-London
2010-05-16,NY,1.2413,1.2362,1.2326,1.2352,1.2353,1.2333,25.99999999999936,-20.000000000000018,40.99999999999993,63.414634146340006,1.2341,1.2393,1.2352,BULLISH,DOWN,-19.000000000000128,True,True,1.2364,1.2233,True,False,Asia,Asia
2010-05-17,NY,1.2435,1.2428,1.2362,1.2424,1.2425,1.2372,15.000000000000568,-52.99999999999861,30.000000000001137,50.0,1.2394,1.2201,1.2424,BULLISH,DOWN,-51.999999999998714,True,True,1.2443,1.2313,False,False,Post-London,Asia
2010-05-18,NY,1.2365,1.2218,1.2211,1.2211,1.2211,1.2336,34.999999999998366,124.99999999999956,37.00000000000037,94.59459459458924,1.22,1.2415,1.221,BULLISH,UP,125.99999999999945,True,True,1.2227,1.2143,True,False,London,Asia
2010-05-19,NY,1.2389,1.2351,1.2296,1.2346,1.235,1.2334,18.000000000000238,-16.00000000000046,75.00000000000063,24.00000000000012,1.2416,1.2486,1.2351,BEARISH,DOWN,-17.000000000000348,True,True,1.2437,1.2307,False,True,London,Post-London
2010-05-20,NY,1.2586,1.254,1.2494,1.2536,1.2537,1.2554,21.9999999999998,17.000000000000348,23.999999999999577,91.66666666666744,1.2487,1.2569,1.2538,BULLISH,UP,16.00000000000046,True,True,1.2671,1.247,False,False,Post-Asia,London
2010-05-23,NY,1.2392,1.2381,1.2343,1.2373,1.238,1.2377,17.000000000000348,-2.9999999999996696,18.000000000000238,94.44444444444512,1.2537,1.2371,1.2379,BEARISH,DOWN,-1.9999999999997797,True,True,1.2538,1.2359,False,True,Asia,Post-London
2010-05-24,NY,1.2269,1.2214,1.2182,1.221,1.221,1.2242,19.000000000000128,31.999999999998696,22.999999999999687,82.60869565217558,1.237,1.2344,1.2211,BEARISH,UP,30.999999999998806,True,True,1.237,1.2177,False,False,Asia,Post-London
2010-05-25,NY,1.2319,1.2315,1.2218,1.2307,1.2315,1.2219,18.000000000000238,-96.00000000000053,18.000000000000238,100.0,1.2345,1.2177,1.2314,BEARISH,DOWN,-95.00000000000064,True,True,1.2345,1.2261,False,True,London,Post-Asia
2010-05-26,NY,1.2276,1.2263,1.2202,1.2258,1.2263,1.2263,15.000000000000568,0.0,21.9999999999998,68.1818181818214,1.2176,1.236,1.2262,BULLISH,UP,0.9999999999998899,True,True,1.2341,1.2176,False,False,London,Asia
2010-05-27,NY,1.2416,1.2416,1.2323,1.2414,1.2415,1.2329,17.000000000000348,-85.9999999999994,49.00000000000127,34.69387755102022,1.2359,1.2271,1.2414,BULLISH,DOWN,-84.99999999999952,True,True,1.2452,1.228,False,False,London,Asia
2010-05-30,NY,1.2323,1.2308,1.2267,1.2301,1.2304,1.2268,20.000000000000018,-36.00000000000048,20.000000000000018,100.0,1.2265,1.2304,1.2305,BULLISH,DOWN,-37.00000000000037,True,False,1.2333,1.2265,False,False,Post-Asia,London
2010-05-31,NY,1.2352,1.2167,1.2152,1.2161,1.2161,1.2286,36.99999999999815,124.99999999999956,36.99999999999815,100.0,1.2305,1.2227,1.2162,BEARISH,UP,123.99999999999966,True,True,1.2305,1.211,True,False,Post-Asia,Post-London
2010-06-01,NY,1.2225,1.2218,1.2174,1.2213,1.2218,1.2199,15.000000000000568,-19.000000000000128,18.000000000000238,83.33333333333539,1.2226,1.2248,1.2219,BEARISH,DOWN,-20.000000000000018,True,True,1.2272,1.2184,False,True,Post-London,Post-Asia
2010-06-02,NY,1.2271,1.2262,1.2188,1.2259,1.2261,1.2203,22.999999999999687,-58.00000000000027,22.999999999999687,100.0,1.2249,1.2161,1.2262,BULLISH,DOWN,-59.00000000000016,True,False,1.2326,1.2232,False,True,London,Post-London
2010-06-03,NY,1.2078,1.2057,1.2017,1.205,1.205,1.2033,35.00000000000058,-17.000000000000348,35.00000000000058,100.0,1.216,1.1966,1.2049,BEARISH,DOWN,-16.00000000000046,False,False,1.2214,1.2037,False,True,London,Post-London
2010-06-06,NY,1.1978,1.1948,1.1917,1.1946,1.1947,1.1927,11.000000000001007,-20.000000000000018,21.9999999999998,50.00000000000505,1.1928,1.1922,1.1948,BULLISH,DOWN,-20.999999999999908,True,True,1.199,1.1875,False,False,Post-London,Asia
2010-06-07,NY,1.1957,1.194,1.1913,1.1935,1.1935,1.1947,13.000000000000789,12.0000000000009,20.999999999999908,61.904761904765934,1.1923,1.1972,1.1936,BULLISH,UP,11.000000000001009,True,False,1.1981,1.1901,False,False,Asia,Post-London
2010-06-08,NY,1.2057,1.2,1.1992,1.1994,1.1998,1.2056,15.000000000000568,58.00000000000027,15.000000000000568,100.0,1.1973,1.1978,1.1997,BULLISH,UP,59.00000000000016,True,False,1.2001,1.1923,True,False,Post-London,Post-Asia
2010-06-09,NY,1.2133,1.203,1.2025,1.2026,1.2026,1.2103,15.000000000000568,77.0000000000004,15.000000000000568,100.0,1.1979,1.2123,1.2027,BULLISH,UP,75.9999999999983,True,True,1.2087,1.1956,True,False,Post-London,Asia
2010-06-10,NY,1.2151,1.215,1.2078,1.2145,1.2145,1.2091,15.999999999998238,-53.999999999998494,16.00000000000046,99.99999999998612,1.2128,1.2111,1.2146,BULLISH,DOWN,-54.99999999999838,True,True,1.2151,1.209,False,True,Post-London,London
2010-06-13,NY,1.2278,1.2243,1.2228,1.2241,1.2243,1.2277,12.999999999998568,34.000000000000696,25.000000000001688,51.99999999999076,1.2128,1.222,1.2242,BULLISH,UP,35.00000000000058,True,True,1.2258,1.2128,True,False,Post-London,London
2010-06-14,NY,1.2311,1.2261,1.2243,1.226,1.2261,1.2307,15.000000000000568,45.999999999999375,24.999999999999467,60.00000000000355,1.2221,1.2331,1.226,BULLISH,UP,46.99999999999926,True,False,1.2275,1.2167,True,False,Post-London,London
2010-06-15,NY,1.2325,1.228,1.2254,1.2276,1.228,1.2316,10.00000000000112,36.00000000000048,11.999999999998678,83.33333333335183,1.233,1.2309,1.2279,BEARISH,UP,37.00000000000037,False,True,1.2352,1.2266,False,True,London,Post-London
2010-06-16,NY,1.2412,1.2375,1.2342,1.2372,1.2372,1.2355,15.000000000000568,-17.000000000000348,16.00000000000046,93.75000000000088,1.2308,1.2387,1.2373,BULLISH,DOWN,-18.000000000000238,True,True,1.2395,1.2241,True,False,Post-London,London
2010-06-17,NY,1.2393,1.2374,1.2357,1.2371,1.2372,1.2382,8.999999999999009,9.9999999999989,9.9999999999989,90.0,1.2386,1.2387,1.2371,BEARISH,UP,10.999999999998789,True,False,1.2415,1.2357,False,False,London,Post-London
2010-06-20,NY,1.2397,1.2396,1.2348,1.2392,1.2396,1.2377,15.000000000000568,-19.000000000000128,38.000000000000256,39.47368421052755,1.2451,1.2311,1.2395,BEARISH,DOWN,-18.000000000000238,True,False,1.2466,1.2367,False,True,Post-Asia,Asia
2010-06-21,NY,1.2301,1.2271,1.2251,1.2264,1.2264,1.228,9.9999999999989,16.00000000000046,20.000000000000018,49.99999999999445,1.2312,1.2269,1.2263,BEARISH,UP,17.000000000000348,True,False,1.2353,1.2255,False,True,Asia,Post-London
2010-06-22,NY,1.229,1.2269,1.2208,1.2268,1.2268,1.2238,23.000000000001908,-29.99999999999892,23.000000000001908,100.0,1.227,1.2309,1.2267,BEARISH,DOWN,-28.999999999999027,True,False,1.2304,1.2244,False,True,London,Asia
2010-06-23,NY,1.2334,1.2279,1.226,1.2278,1.2279,1.2317,13.000000000000789,38.000000000000256,25.99999999999936,50.00000000000428,1.2308,1.2332,1.2278,BEARISH,UP,39.00000000000014,False,False,1.2351,1.2261,False,True,Asia,London
2010-06-24,NY,1.2311,1.2311,1.2279,1.2309,1.2311,1.2291,12.0000000000009,-20.000000000000018,13.000000000000789,92.30769230769364,1.2331,1.2367,1.2313,BEARISH,DOWN,-21.999999999999797,True,True,1.2349,1.2253,False,False,London,Post-London
2010-06-27,NY,1.2348,1.2348,1.2309,1.2344,1.2348,1.233,9.00000000000123,-17.999999999998018,13.000000000000789,69.23076923077448,1.2373,1.2276,1.2347,BEARISH,DOWN,-16.999999999998128,False,False,1.2396,1.2329,False,True,Asia,Post-London
2010-06-28,NY,1.2217,1.2198,1.215,1.2197,1.2197,1.2176,16.00000000000046,-20.999999999999908,27.999999999999137,57.142857142860535,1.2275,1.2186,1.2196,BEARISH,DOWN,-20.000000000000018,False,True,1.229,1.2176,False,True,Asia,London
2010-06-29,NY,1.2293,1.2272,1.223,1.2264,1.2264,1.2247,20.000000000000018,-17.000000000000348,43.9999999999996,45.45454545454592,1.2185,1.2236,1.2265,BULLISH,DOWN,-18.000000000000238,False,False,1.2303,1.2165,False,False,Post-London,Asia
2010-06-30,NY,1.2473,1.2336,1.2324,1.2333,1.2333,1.2454,19.000000000000128,121.0,28.00000000000136,67.85714285714003,1.2235,1.2526,1.2332,BULLISH,UP,121.99999999999989,True,True,1.2344,1.2192,True,False,Post-London,Asia
2010-07-01,NY,1.261,1.2537,1.2534,1.2534,1.2536,1.26,38.000000000000256,63.999999999999616,38.000000000000256,100.0,1.2526,1.2565,1.2535,BULLISH,UP,64.9999999999995,True,False,1.2541,1.2481,True,False,Post-London,London
2010-07-04,NY,1.2533,1.2527,1.2508,1.2523,1.2524,1.2529,5.999999999999339,4.999999999999449,9.9999999999989,60.0,1.2561,1.2537,1.2523,BEARISH,UP,5.999999999999339,False,False,1.2561,1.2516,False,True,London,Post-London
2010-07-05,NY,1.2649,1.2575,1.2564,1.2572,1.2575,1.2647,20.000000000000018,71.99999999999874,20.000000000000018,100.0,1.2536,1.2625,1.2574,BULLISH,UP,72.99999999999862,True,True,1.2605,1.2479,True,False,London,Asia
2010-07-06,NY,1.2642,1.2582,1.2561,1.258,1.258,1.2631,14.00000000000068,50.99999999999882,14.00000000000068,100.0,1.2624,1.2637,1.2581,BEARISH,UP,49.999999999998934,True,False,1.2624,1.2552,True,False,Asia,Post-London
2010-07-07,NY,1.2701,1.2663,1.2652,1.2655,1.2655,1.268,13.000000000000789,24.999999999999467,19.000000000000128,68.42105263158264,1.2636,1.2696,1.2656,BULLISH,UP,23.999999999999577,True,False,1.2687,1.2623,True,False,Asia,Asia
2010-07-08,NY,1.2658,1.2656,1.2608,1.2652,1.2655,1.2632,12.0000000000009,-22.999999999999687,12.0000000000009,100.0,1.2695,1.2639,1.2656,BEARISH,DOWN,-23.999999999999577,False,True,1.2728,1.2656,False,True,London,Post-London
2010-07-11,NY,1.2587,1.2583,1.2555,1.258,1.258,1.2584,9.9999999999989,3.99999999999956,9.9999999999989,100.0,1.2636,1.2595,1.2579,BEARISH,UP,4.999999999999449,True,False,1.2644,1.255,False,False,Asia,Post-London
2010-07-12,NY,1.2673,1.258,1.2564,1.2576,1.2576,1.2668,14.00000000000068,91.99999999999876,32.999999999998586,42.4242424242463,1.2594,1.2723,1.2575,BEARISH,UP,92.99999999999864,False,True,1.2612,1.2522,True,False,Asia,London
2010-07-13,NY,1.273,1.2703,1.2682,1.27,1.2703,1.2728,15.000000000000568,24.999999999999467,20.999999999999908,71.42857142857444,1.2724,1.2743,1.2702,BEARISH,UP,25.999999999999357,False,False,1.2735,1.269,False,True,London,London
2010-07-14,NY,1.2895,1.2817,1.2814,1.2814,1.2814,1.2892,14.00000000000068,77.99999999999807,18.000000000000238,77.77777777778053,1.2741,1.2949,1.2813,BULLISH,UP,78.99999999999795,True,True,1.2834,1.2707,True,False,Post-London,Asia
2010-07-15,NY,1.3006,1.2994,1.2922,1.2992,1.2994,1.295,16.00000000000046,-44.00000000000182,16.00000000000046,100.0,1.2948,1.2929,1.2993,BULLISH,DOWN,-42.9999999999997,False,True,1.2999,1.2888,True,False,Post-London,London
2010-07-18,NY,1.2983,1.2966,1.293,1.2963,1.2964,1.2966,9.9999999999989,1.99999999999978,17.000000000000348,58.82352941175702,1.2905,1.2941,1.2963,BULLISH,UP,2.9999999999996696,True,True,1.2991,1.2869,False,False,London,London
2010-07-19,NY,1.2896,1.2867,1.2838,1.2861,1.2861,1.2883,15.999999999998238,21.9999999999998,18.000000000000238,88.88888888887793,1.2942,1.2878,1.2862,BEARISH,UP,20.999999999999908,True,True,1.3027,1.2855,False,True,London,Post-London
2010-07-20,NY,1.2829,1.2819,1.2791,1.2812,1.2812,1.2818,7.0000000000014495,6.00000000000156,22.999999999999687,30.434782608702367,1.288,1.2752,1.2811,BEARISH,UP,7.0000000000014495,True,False,1.2912,1.279,False,False,London,Post-London
2010-07-21,NY,1.2932,1.2858,1.2838,1.2854,1.2856,1.2907,36.99999999999815,50.99999999999882,36.99999999999815,100.0,1.2753,1.2891,1.2855,BULLISH,UP,51.999999999998714,True,False,1.2878,1.2736,True,False,Post-London,Asia
2010-07-22,NY,1.2916,1.2916,1.2792,1.2911,1.2911,1.2816,33.99999999999848,-94.99999999999842,44.99999999999949,75.55555555555303,1.2892,1.2908,1.291,BULLISH,DOWN,-93.99999999999852,False,True,1.2964,1.2859,False,True,London,London
2010-07-25,NY,1.2953,1.2934,1.2919,1.2932,1.2934,1.2935,9.9999999999989,0.99999999999989,16.00000000000046,62.49999999999133,1.289,1.2993,1.2933,BULLISH,UP,2.000000000002,True,True,1.2957,1.2888,False,False,London,London
2010-07-26,NY,1.3043,1.3037,1.2956,1.3034,1.3034,1.2984,16.00000000000046,-49.99999999999893,17.000000000000348,94.11764705882428,1.2994,1.2995,1.3035,BULLISH,DOWN,-51.000000000001044,False,True,1.3045,1.2962,False,True,Post-London,Post-London
2010-07-27,NY,1.3028,1.3004,1.2973,1.3004,1.3004,1.3012,11.000000000001007,7.999999999999119,12.0000000000009,91.6666666666682,1.2995,1.2994,1.3003,BULLISH,UP,8.999999999999009,True,True,1.3041,1.2965,False,False,London,Asia
2010-07-28,NY,1.3105,1.3072,1.3058,1.3069,1.3069,1.3084,9.00000000000123,15.000000000000568,21.000000000002128,42.85714285714437,1.2994,1.3078,1.307,BULLISH,UP,14.000000000000679,False,True,1.309,1.2977,True,False,Post-London,Asia
2010-07-29,NY,1.3057,1.3033,1.3,1.303,1.303,1.3027,16.00000000000046,-2.9999999999996696,16.00000000000046,100.0,1.3073,1.305,1.3031,BEARISH,DOWN,-3.9999999999995595,True,True,1.3092,1.2979,False,False,London,Post-London
2010-08-01,NY,1.3186,1.3071,1.3065,1.3068,1.3071,1.3185,18.000000000000238,114.00000000000075,18.000000000000238,100.0,1.3062,1.3179,1.307,BULLISH,UP,115.00000000000065,False,False,1.3088,1.3055,True,False,Post-Asia,Asia
2010-08-02,NY,1.3246,1.3232,1.3182,1.323,1.3232,1.3221,9.9999999999989,-10.999999999998789,13.000000000000789,76.92307692306379,1.3178,1.3229,1.3231,BULLISH,DOWN,-9.999999999998899,False,True,1.3261,1.3146,False,False,Post-London,London
2010-08-03,NY,1.3226,1.3226,1.313,1.3223,1.3226,1.3142,13.000000000000789,-83.99999999999963,13.000000000000789,100.0,1.323,1.316,1.3227,BEARISH,DOWN,-84.99999999999952,True,False,1.3239,1.3182,False,True,Asia,London
2010-08-04,NY,1.3234,1.3196,1.3147,1.3194,1.3195,1.3153,15.000000000000568,-41.999999999999815,15.000000000000568,100.0,1.3166,1.3187,1.3194,BULLISH,DOWN,-40.99999999999993,False,True,1.3221,1.3118,True,False,Post-London,London
2010-08-05,NY,1.3333,1.3173,1.3169,1.3172,1.3172,1.3291,32.999999999998586,119.0000000000002,32.999999999998586,100.0,1.3186,1.328,1.3173,BEARISH,UP,118.00000000000033,False,False,1.3202,1.3157,True,False,London,Post-London
2010-08-08,NY,1.3258,1.3243,1.3227,1.324,1.3242,1.3244,8.00000000000134,1.99999999999978,10.00000000000112,80.00000000000445,1.3294,1.322,1.3243,BEARISH,UP,0.9999999999998899,False,False,1.3307,1.3236,False,True,London,Post-London
2010-08-09,NY,1.3149,1.3149,1.3073,1.3147,1.3147,1.3085,13.000000000000789,-61.99999999999983,72.00000000000095,18.055555555556413,1.3219,1.3175,1.3146,BEARISH,DOWN,-60.99999999999994,True,False,1.3219,1.3134,False,True,Asia,Asia
2010-08-10,NY,1.303,1.3015,1.2883,1.3012,1.3013,1.29,17.000000000000348,-112.99999999999866,17.000000000000348,100.0,1.3174,1.2861,1.3012,BEARISH,DOWN,-111.99999999999876,True,True,1.3174,1.2988,False,True,Asia,Post-London
2010-08-11,NY,1.286,1.2807,1.2779,1.2806,1.2806,1.2843,15.000000000000568,37.00000000000037,21.9999999999998,68.1818181818214,1.2862,1.2828,1.2805,BEARISH,UP,38.000000000000256,True,True,1.2931,1.2798,False,True,London,Post-London
2010-08-12,NY,1.283,1.2803,1.2751,1.2799,1.28,1.276,29.000000000001247,-40.00000000000004,29.000000000001247,100.0,1.2827,1.2753,1.2801,BEARISH,DOWN,-40.99999999999993,False,True,1.2905,1.2775,False,True,London,Post-London
2010-08-15,NY,1.287,1.2822,1.2809,1.2815,1.2815,1.2844,16.00000000000046,28.999999999999027,16.00000000000046,100.0,1.2765,1.2825,1.2816,BULLISH,UP,27.999999999999137,True,False,1.2834,1.2733,True,False,London,Asia
2010-08-16,NY,1.2903,1.2859,1.2834,1.2855,1.2859,1.287,10.999999999998789,10.999999999998789,29.99999999999892,36.66666666666396,1.2826,1.2884,1.2858,BULLISH,UP,11.999999999998678,True,False,1.2915,1.2803,False,False,Post-London,Asia
2010-08-17,NY,1.2921,1.2877,1.2842,1.2875,1.2875,1.2852,10.999999999998789,-23.000000000001908,17.000000000000348,64.70588235293272,1.2885,1.2852,1.2874,BEARISH,DOWN,-22.000000000002018,True,True,1.2908,1.2823,True,False,Post-London,London
2010-08-18,NY,1.2901,1.2841,1.2827,1.2837,1.2837,1.2866,20.000000000000018,28.999999999999027,20.000000000000018,100.0,1.2851,1.2822,1.2838,BEARISH,UP,27.999999999999137,True,True,1.2852,1.277,True,False,Post-London,London
2010-08-19,NY,1.2717,1.2712,1.2672,1.2708,1.2708,1.2683,12.0000000000009,-24.999999999999467,16.00000000000046,75.00000000000347,1.2821,1.2711,1.2707,BEARISH,DOWN,-23.999999999999577,False,True,1.2832,1.2684,False,True,London,Post-London
2010-08-22,NY,1.2724,1.2724,1.2651,1.2721,1.2722,1.2655,10.00000000000112,-66.99999999999929,10.00000000000112,100.0,1.2704,1.2656,1.2723,BULLISH,DOWN,-67.99999999999918,False,False,1.2728,1.2681,False,True,London,London
2010-08-23,NY,1.2718,1.2613,1.2587,1.261,1.2611,1.268,22.999999999999687,68.99999999999906,24.999999999999467,92.00000000000072,1.2655,1.2626,1.261,BEARISH,UP,70.00000000000117,False,False,1.2658,1.2603,True,True,London,Post-London
2010-08-24,NY,1.2678,1.2627,1.261,1.2623,1.2627,1.2626,17.999999999998018,-0.99999999999989,22.999999999999687,78.26086956520983,1.2625,1.2657,1.2628,BULLISH,DOWN,-1.9999999999997797,False,True,1.2726,1.2607,False,False,London,Post-London
2010-08-25,NY,1.2763,1.2687,1.2663,1.2684,1.2685,1.2736,17.999999999998018,51.00000000000104,27.999999999999137,64.28571428570919,1.2656,1.2715,1.2684,BULLISH,UP,52.00000000000094,True,True,1.2745,1.2649,True,False,London,Asia
2010-08-26,NY,1.2741,1.2718,1.2675,1.2715,1.2715,1.2718,37.00000000000037,2.9999999999996696,37.00000000000037,100.0,1.2714,1.2762,1.2714,BEARISH,UP,3.9999999999995595,False,False,1.2736,1.2691,True,True,London,Asia
2010-08-29,NY,1.2715,1.2708,1.267,1.2706,1.2708,1.2685,20.000000000000018,-22.999999999999687,20.000000000000018,100.0,1.276,1.2661,1.2709,BEARISH,DOWN,-23.999999999999577,False,False,1.276,1.2696,False,True,Asia,Post-London
2010-08-30,NY,1.2742,1.269,1.267,1.2686,1.2688,1.2709,13.000000000000789,20.999999999999908,13.000000000000789,100.0,1.2662,1.2678,1.2687,BULLISH,UP,21.999999999999797,True,False,1.2698,1.2624,True,False,Post-London,London
2010-08-31,NY,1.2854,1.2804,1.2789,1.2803,1.2804,1.2817,15.000000000000568,13.000000000000789,15.000000000000568,100.0,1.2679,1.2807,1.2803,BULLISH,UP,14.000000000000679,False,False,1.2817,1.2662,True,False,Post-London,Asia
2010-09-01,NY,1.2847,1.2824,1.2794,1.2823,1.2824,1.2828,17.000000000000348,3.99999999999956,17.000000000000348,100.0,1.2808,1.2824,1.2825,BULLISH,UP,2.9999999999996696,False,False,1.2837,1.2776,True,False,Post-London,London
2010-09-02,NY,1.2888,1.284,1.2814,1.2831,1.284,1.2862,43.9999999999996,21.9999999999998,43.9999999999996,100.0,1.2823,1.2895,1.2841,BULLISH,UP,20.999999999999908,False,False,1.2853,1.2808,True,False,Post-London,London
2010-09-05,NY,1.2886,1.2874,1.2866,1.2874,1.2874,1.2878,6.00000000000156,3.99999999999956,9.00000000000123,66.66666666667489,1.289,1.2874,1.2873,BEARISH,UP,4.999999999999449,True,False,1.2918,1.2868,False,True,London,Post-London
2010-09-06,NY,1.2772,1.2753,1.2723,1.2748,1.2752,1.2724,9.00000000000123,-27.999999999999137,15.000000000000568,60.000000000005926,1.2875,1.2682,1.2753,BEARISH,DOWN,-29.000000000001247,True,False,1.2875,1.2736,False,True,Asia,Post-London
2010-09-07,NY,1.2762,1.27,1.2675,1.2697,1.2698,1.2744,12.0000000000009,45.999999999999375,12.0000000000009,100.0,1.2683,1.272,1.2697,BULLISH,UP,46.99999999999926,False,False,1.2733,1.2659,True,False,London,London
2010-09-08,NY,1.2765,1.2713,1.2709,1.271,1.2712,1.2737,16.00000000000046,24.999999999999467,16.00000000000046,100.0,1.2721,1.2695,1.2711,BEARISH,UP,26.000000000001577,True,True,1.2742,1.2664,True,False,Asia,London
2010-09-09,NY,1.2729,1.2726,1.2686,1.2725,1.2725,1.2726,9.00000000000123,0.99999999999989,15.000000000000568,60.000000000005926,1.2694,1.2679,1.2726,BULLISH,DOWN,0.0,True,True,1.2746,1.2644,False,False,London,Asia
2010-09-12,NY,1.287,1.2812,1.28,1.2806,1.2806,1.287,9.00000000000123,63.999999999999616,12.0000000000009,75.00000000000463,1.2714,1.2883,1.2805,BULLISH,UP,64.9999999999995,True,False,1.2833,1.2714,True,False,London,Asia
2010-09-13,NY,1.2986,1.2848,1.2842,1.2846,1.2847,1.2976,17.000000000000348,129.00000000000134,20.999999999999908,80.95238095238297,1.2882,1.2997,1.2846,BEARISH,UP,130.00000000000122,False,True,1.2909,1.2829,True,False,London,Post-London
2010-09-14,NY,1.3031,1.2993,1.2969,1.2988,1.2988,1.3027,11.000000000001007,39.00000000000014,11.000000000001007,100.0,1.2996,1.301,1.2987,BEARISH,UP,40.000000000000036,True,False,1.3022,1.2955,True,False,Asia,Asia
2010-09-15,NY,1.3116,1.3087,1.3048,1.3079,1.3082,1.3101,11.000000000001007,19.000000000000128,20.000000000000018,55.000000000005,1.3011,1.3077,1.3083,BULLISH,UP,18.000000000000238,False,True,1.3109,1.2975,True,False,Post-London,Asia
2010-09-16,NY,1.3095,1.3063,1.3019,1.3061,1.3061,1.3046,22.999999999999687,-15.000000000000568,22.999999999999687,100.0,1.3076,1.3048,1.3062,BEARISH,DOWN,-16.00000000000046,False,True,1.3159,1.3057,False,True,London,Post-London
2010-09-19,NY,1.3085,1.3082,1.3028,1.3079,1.308,1.3084,10.999999999998789,3.99999999999956,10.999999999998789,100.0,1.3063,1.3061,1.3079,BULLISH,UP,4.999999999999449,False,False,1.312,1.304,False,True,London,Asia
