week_key,open,high,low,close,range_pips,weekly_range_pips,weekly_return_pips
2001-W10,0.9289,0.9376,0.9254,0.9282,429.0000000000005,121.99999999999989,-6.999999999999229
2001-W11,0.9283,0.9303,0.8915,0.8992,654.0000000000001,388.00000000000057,-291.00000000000017
2001-W12,0.8992,0.9132,0.8833,0.8965,643.0000000000014,299.0000000000004,-27.000000000000355
2001-W13,0.8964,0.8993,0.8745,0.8801,480.99999999999807,247.99999999999932,-162.9999999999998
2001-W14,0.88,0.9091,0.8793,0.8972,662.0000000000003,298.0000000000005,171.99999999999994
2001-W15,0.8971,0.8995,0.8814,0.8889,440.0000000000004,181.00000000000006,-81.99999999999986
2001-W16,0.889,0.9083,0.8719,0.8982,720.9999999999994,363.9999999999999,91.99999999999986
2001-W17,0.8981,0.9058,0.8854,0.8873,519.0000000000006,204.00000000000085,-108.00000000000031
2001-W18,0.8872,0.901,0.8858,0.8909,401.0000000000002,151.99999999999991,37.00000000000037
2001-W19,0.8908,0.8932,0.8728,0.8743,405.9999999999997,203.99999999999974,-165.0000000000007
2001-W20,0.8744,0.8883,0.874,0.8775,422.0000000000001,142.9999999999998,30.999999999999915
2001-W21,0.8774,0.8776,0.8497,0.859,492.0000000000013,279.00000000000034,-183.99999999999972
2001-W22,0.8601,0.8614,0.8434,0.8467,431.0000000000003,180.00000000000017,-133.9999999999997
2001-W23,0.8466,0.857,0.8414,0.8435,490.9999999999992,155.99999999999946,-30.999999999999915
2001-W24,0.8434,0.8676,0.8418,0.8613,468.0000000000007,258.00000000000045,178.99999999999915
2001-W25,0.8612,0.8626,0.8497,0.8598,342.0000000000001,129.00000000000023,-13.999999999999568
2001-W26,0.8597,0.8662,0.8434,0.8471,438.9999999999994,227.99999999999932,-126.00000000000055
2001-W27,0.847,0.8516,0.8353,0.851,397.99999999999835,162.9999999999998,40.000000000000036
2001-W28,0.8509,0.8645,0.8493,0.853,398.0000000000017,151.99999999999991,20.999999999999908
2001-W29,0.8531,0.8787,0.8493,0.869,525.9999999999986,293.99999999999983,159.00000000000026
2001-W30,0.8691,0.8826,0.8691,0.8746,385.9999999999986,135.00000000000068,55.000000000000604
2001-W31,0.8747,0.8875,0.8727,0.882,322.99999999999886,147.99999999999923,72.99999999999973
2001-W32,0.8821,0.901,0.8744,0.8966,407.0000000000018,266.0000000000007,144.99999999999957
2001-W33,0.8967,0.9205,0.8941,0.9147,505.9999999999998,263.9999999999998,179.99999999999906
2001-W34,0.9148,0.9242,0.9078,0.9116,409.00000000000045,163.99999999999972,-31.999999999999808
2001-W35,0.9117,0.92,0.9031,0.9079,456.9999999999985,169.00000000000026,-37.99999999999915
2001-W36,0.9072,0.908,0.8828,0.8984,680.9999999999994,252.0,-88.0000000000003
2001-W37,0.8983,0.9336,0.8958,0.9241,753.9999999999981,377.99999999999943,258.00000000000045
2001-W38,0.9242,0.9328,0.909,0.9171,549.9999999999983,237.99999999999932,-70.99999999999996
2001-W39,0.917,0.9251,0.9065,0.9176,443.00000000000006,186.0000000000006,5.999999999999339
2001-W40,0.9177,0.9244,0.9126,0.9213,261.00000000000125,118.00000000000033,36.000000000000476
2001-W41,0.9214,0.9228,0.9067,0.9091,249.00000000000142,161.00000000000003,-122.99999999999977
2001-W42,0.909,0.9114,0.8897,0.8923,308.99999999999926,216.9999999999994,-167.00000000000048
2001-W43,0.8924,0.9054,0.8872,0.9053,243.99999999999977,181.99999999999994,129.00000000000023
2001-W44,0.9052,0.9104,0.8947,0.8983,233.99999999999866,156.99999999999937,-69.00000000000017
2001-W45,0.8983,0.905,0.8916,0.8948,281.0000000000001,134.0000000000008,-34.999999999999474
2001-W46,0.8938,0.8938,0.8769,0.879,316.9999999999995,169.00000000000026,-148.00000000000034
2001-W47,0.8791,0.8846,0.8757,0.8805,211.00000000000009,89.00000000000018,13.999999999999568
2001-W48,0.8806,0.897,0.8771,0.8917,226.00000000000063,199.00000000000028,110.99999999999999
2001-W49,0.8916,0.9097,0.8845,0.891,377.99999999999943,252.0,-5.999999999999339
2001-W50,0.891,0.915,0.8886,0.9024,323.0000000000011,264.0000000000009,113.99999999999966
2001-W51,0.9025,0.9125,0.8745,0.8774,422.9999999999989,379.9999999999992,-251.0000000000001
2001-W52,0.8799,0.9011,0.8772,0.8911,331.00000000000017,239.0000000000003,111.99999999999987
2002-W01,0.8913,0.9141,0.8886,0.8938,444.00000000000216,255.0000000000008,25.000000000000576
2002-W02,0.8938,0.9042,0.8866,0.8948,367.99999999999835,175.9999999999995,10.000000000000009
2002-W03,0.8948,0.8949,0.8807,0.8839,325.00000000000085,141.99999999999991,-109.00000000000021
2002-W04,0.8839,0.8892,0.8577,0.8626,353.0,314.9999999999997,-212.99999999999986
2002-W05,0.8626,0.8718,0.8602,0.8706,386.0000000000008,116.00000000000054,80.00000000000007
2002-W06,0.8706,0.8728,0.8635,0.8669,166.0000000000006,92.99999999999974,-37.00000000000037
2002-W08,0.8708,0.8785,0.8667,0.8691,414.99999999999983,117.99999999999922,-17.000000000000348
2002-W09,0.869,0.8725,0.8618,0.8697,262.0,107.00000000000043,7.000000000000339
2002-W10,0.8697,0.878,0.8652,0.8755,212.00000000000108,128.00000000000034,57.99999999999916
2002-W11,0.8755,0.8831,0.8707,0.8829,186.9999999999983,123.99999999999966,74.00000000000074
2002-W12,0.883,0.8862,0.8756,0.8776,164.99999999999847,105.99999999999943,-53.9999999999996
2002-W13,0.8775,0.8823,0.8714,0.8808,243.000000000001,109.00000000000021,33.00000000000081
2002-W14,0.8809,0.8832,0.8738,0.8749,167.00000000000048,93.99999999999964,-60.00000000000006
2002-W15,0.8748,0.8827,0.8738,0.8796,158.00000000000037,89.00000000000018,48.00000000000026
2002-W16,0.8804,0.8916,0.8792,0.8895,256.99999999999835,123.99999999999966,90.99999999999997
2002-W17,0.8895,0.9046,0.8863,0.9039,144.99999999999957,182.99999999999983,144.0000000000008
2002-W18,0.9038,0.9187,0.8994,0.9183,201.99999999999883,192.99999999999983,144.99999999999957
2002-W19,0.9186,0.9191,0.904,0.9116,282.9999999999988,151.00000000000003,-70.00000000000006
2002-W20,0.9116,0.9231,0.8998,0.9211,305.9999999999985,232.9999999999999,95.00000000000064
2002-W21,0.9211,0.9279,0.9164,0.92,208.00000000000043,114.99999999999955,-10.999999999999899
2002-W22,0.92,0.9414,0.92,0.941,333.0000000000011,213.99999999999974,209.9999999999991
2002-W23,0.942,0.9486,0.9353,0.9446,235.99999999999955,132.99999999999977,26.00000000000047
2002-W24,0.9446,0.9508,0.9407,0.9443,247.99999999999935,100.99999999999997,-2.9999999999996696
2002-W25,0.9448,0.9818,0.9438,0.9705,311.00000000000017,380.00000000000034,257.00000000000057
2002-W26,0.9707,0.9975,0.9663,0.9913,439.0000000000016,312.00000000000006,205.99999999999952
2002-W27,0.992,0.992,0.9745,0.9905,446.0000000000008,174.9999999999996,-14.999999999999458
2002-W28,0.9914,1.0091,0.986,1.0038,392.0000000000001,231.0000000000012,124.00000000000078
2002-W29,1.0035,1.0204,1.0028,1.0089,494.99999999999875,176.0000000000006,53.999999999998494
2002-W30,1.0086,1.0091,0.9773,0.9811,542.0000000000014,318.0000000000016,-274.9999999999997
2002-W31,0.9811,0.992,0.9727,0.9802,499.0000000000005,192.99999999999983,-9.000000000000119
2002-W32,0.9801,0.981,0.9624,0.9793,629.9999999999994,185.9999999999995,-8.00000000000023
2002-W33,0.9794,0.9895,0.9749,0.9765,502.0000000000002,146.00000000000057,-29.000000000000135
2002-W34,0.9763,0.985,0.9666,0.9721,430.0000000000004,183.99999999999972,-41.999999999999815
2002-W35,0.9719,0.9888,0.9707,0.9843,398.00000000000057,181.00000000000006,123.99999999999966
2002-W36,0.9845,0.9992,0.9781,0.9797,511.0000000000004,211.00000000000009,-48.00000000000026
2002-W37,0.9799,0.9841,0.9665,0.9696,466.9999999999985,175.9999999999995,-102.99999999999976
2002-W38,0.969,0.9881,0.9609,0.9783,558.9999999999995,272.0,92.99999999999974
2002-W39,0.9782,0.99,0.9732,0.9877,407.0000000000018,168.00000000000037,95.00000000000064
2002-W40,0.9875,0.991,0.978,0.9834,339.0000000000004,130.0000000000001,-40.99999999999993
2002-W41,0.983,0.993,0.9766,0.9871,373.9999999999999,163.99999999999972,40.99999999999993
2002-W42,0.9874,0.9888,0.9689,0.9737,366.0000000000019,199.00000000000028,-137.00000000000045
2002-W43,0.9736,0.985,0.9722,0.9848,343.0000000000011,128.00000000000034,111.99999999999987
2002-W44,0.9845,1.0008,0.9811,0.9981,329.99999999999807,196.9999999999994,135.99999999999946
2002-W45,0.9982,1.0173,0.9943,1.0108,433.99999999999886,230.0000000000013,125.99999999999945
2002-W46,1.0108,1.014,1.0016,1.0093,365.000000000002,123.99999999999966,-14.999999999998348
2002-W47,1.0093,1.0144,0.9895,0.9922,405.9999999999997,248.99999999999923,-171.00000000000114
2002-W48,0.9924,0.9983,0.9863,0.9975,325.99999999999966,120.00000000000011,51.000000000001044
2002-W49,0.997,1.0129,0.9954,1.0104,344.99999999999864,174.9999999999996,133.9999999999997
2002-W50,1.011,1.0262,1.0063,1.023,373.99999999999653,199.00000000000028,120.00000000000011
2002-W51,1.0227,1.0337,1.021,1.0264,402.0000000000001,127.00000000000156,37.00000000000037
2002-W52,1.0266,1.0493,1.0256,1.049,282.0,236.99999999999832,223.99999999999974
2003-W01,1.0489,1.0504,1.0338,1.0465,385.99999999999966,165.9999999999995,-23.999999999999577
2003-W02,1.0467,1.0588,1.0364,1.0542,491.9999999999991,223.99999999999974,75.00000000000063
2003-W03,1.054,1.0691,1.0506,1.0678,356.9999999999984,184.9999999999996,138.00000000000034
2003-W04,1.0683,1.091,1.0635,1.0852,460.0000000000004,275.0000000000008,168.99999999999915
2003-W05,1.0851,1.0902,1.0694,1.0789,487.99999999999955,208.0000000000015,-61.99999999999983
2003-W06,1.0787,1.0939,1.0728,1.0732,645.0000000000023,211.0000000000012,-55.000000000000604
2003-W07,1.0721,1.086,1.0666,1.0733,506.99999999999966,194.00000000000085,11.999999999998678
2003-W08,1.0725,1.0849,1.0666,1.0801,464.9999999999999,182.99999999999983,76.00000000000051
2003-W09,1.08,1.0903,1.0732,1.0896,464.9999999999999,171.00000000000114,95.99999999999831
2003-W10,1.0897,1.107,1.088,1.1061,408.9999999999994,189.99999999999906,164.00000000000193
2003-W11,1.106,1.1086,1.0591,1.0624,762.0000000000027,495.000000000001,-436.00000000000085
2003-W12,1.0627,1.0678,1.0505,1.0641,583.0000000000024,173.00000000000094,14.000000000000679
2003-W13,1.0642,1.0935,1.0624,1.0918,518.9999999999984,310.99999999999903,276.0000000000007
2003-W14,1.0913,1.0962,1.0563,1.0698,599.0000000000007,399.00000000000045,-214.99999999999852
2003-W15,1.0702,1.0832,1.0644,1.0772,449.9999999999948,187.9999999999993,69.99999999999895
2003-W16,1.0774,1.0979,1.0738,1.0872,440.0000000000026,241.0000000000001,98.00000000000031
2003-W17,1.0873,1.108,1.0851,1.0988,510.9999999999992,229.00000000000142,115.00000000000065
2003-W18,1.0989,1.1307,1.0937,1.1292,588.0000000000018,370.0000000000014,302.99999999999994
2003-W19,1.1294,1.1626,1.1278,1.1561,686.9999999999999,348.00000000000165,266.99999999999943
2003-W20,1.1558,1.1741,1.1373,1.1652,634.9999999999967,367.99999999999943,94.00000000000075
2003-W21,1.1658,1.1853,1.1608,1.1848,531.0000000000015,244.99999999999966,190.00000000000128
2003-W22,1.1862,1.1938,1.1653,1.1756,766.9999999999999,284.9999999999997,-105.99999999999943
2003-W23,1.1762,1.1892,1.1634,1.1714,793.9999999999992,258.00000000000045,-47.999999999999154
2003-W24,1.1717,1.1933,1.1661,1.1828,551.0000000000038,272.00000000000114,111.0000000000011
2003-W25,1.1831,1.1869,1.151,1.1557,677.0000000000009,359.00000000000045,-274.0000000000009
2003-W26,1.1563,1.1626,1.1401,1.1508,553.0000000000034,225.00000000000188,-55.000000000000604
2003-W27,1.1512,1.1612,1.1317,1.1318,500.0000000000027,295.0000000000008,-194.00000000000085
2003-W28,1.1318,1.1395,1.1244,1.1275,416.00000000000085,150.99999999999892,-42.9999999999997
2003-W29,1.1284,1.1361,1.1115,1.1356,648.0000000000019,246.00000000000176,71.99999999999874
2003-W30,1.1344,1.1552,1.131,1.1498,494.99999999999875,242.0,153.99999999999858
2003-W31,1.1498,1.1541,1.1137,1.1361,612.9999999999991,403.9999999999999,-136.99999999999824
2003-W32,1.1361,1.1428,1.1267,1.1363,496.0000000000009,161.00000000000003,1.9999999999997797
2003-W34,1.1152,1.1153,1.0839,1.0876,579.0000000000007,313.99999999999875,-276.0000000000007
2003-W35,1.0871,1.1017,1.0795,1.0975,508.00000000000176,221.99999999999997,103.99999999999964
2003-W36,1.0961,1.1131,1.0766,1.1068,684.9999999999978,364.9999999999998,106.99999999999932
2003-W37,1.1069,1.1326,1.1057,1.1286,632.0000000000036,269.0000000000015,217.0000000000005
2003-W38,1.1288,1.1507,1.1142,1.1464,677.0000000000009,364.9999999999998,176.0000000000006
2003-W39,1.1464,1.1603,1.1397,1.1599,511.00000000000364,206.00000000000173,134.99999999999847
2003-W40,1.1601,1.1772,1.1537,1.1712,707.9999999999975,235.00000000000077,111.0000000000011
2003-W41,1.1711,1.1861,1.1655,1.1708,677.9999999999964,205.99999999999952,-2.9999999999996696
2003-W42,1.1708,1.1768,1.1546,1.1639,739.9999999999984,221.99999999999997,-69.00000000000128
2003-W43,1.1636,1.186,1.1619,1.1747,511.0000000000015,241.0000000000001,111.0000000000011
2003-W44,1.1751,1.1757,1.1429,1.1462,532.9999999999991,327.99999999999943,-288.99999999999926
2003-W45,1.1455,1.1546,1.1379,1.1484,480.00000000000045,167.0000000000016,29.000000000001247
2003-W46,1.1475,1.1851,1.1447,1.1752,548.9999999999973,403.9999999999999,277.00000000000057
2003-W47,1.1754,1.1982,1.1737,1.1774,674.0000000000013,244.99999999999966,20.000000000000018
2003-W48,1.1773,1.2044,1.1755,1.1979,513.9999999999989,288.99999999999926,205.99999999999952
2003-W49,1.1986,1.2242,1.1946,1.2225,538.9999999999984,295.99999999999847,238.9999999999981
2003-W50,1.2228,1.2326,1.2117,1.2326,611.999999999997,208.99999999999918,97.9999999999981
2003-W51,1.2318,1.245,1.2298,1.2399,446.00000000000193,152.00000000000102,80.99999999999996
2003-W52,1.2393,1.2511,1.2389,1.2491,233.00000000000318,122.0000000000021,98.00000000000031
2004-W01,1.2492,1.2699,1.2482,1.2677,430.9999999999992,217.0000000000005,184.9999999999996
2004-W02,1.2678,1.29,1.2562,1.2751,807.0,338.0000000000005,72.99999999999862
2004-W03,1.2749,1.2798,1.2336,1.2353,698.9999999999962,462.00000000000017,-395.9999999999986
2004-W04,1.2357,1.2779,1.2349,1.2463,931.0000000000018,429.99999999999926,105.99999999999943
2004-W05,1.2465,1.2711,1.2353,1.2426,899.9999999999985,357.9999999999983,-39.00000000000014
2004-W06,1.2429,1.2766,1.2419,1.2706,734.999999999999,346.99999999999955,277.00000000000057
2004-W07,1.2701,1.2895,1.2651,1.2775,619.0000000000007,244.000000000002,74.00000000000074
2004-W08,1.2773,1.2931,1.2454,1.2557,892.9999999999994,476.9999999999985,-216.00000000000063
2004-W09,1.2559,1.2714,1.2374,1.2461,802.0000000000027,340.0000000000003,-98.00000000000031
2004-W10,1.2457,1.249,1.2058,1.2402,958.0000000000011,432.00000000000125,-55.000000000000604
2004-W11,1.2403,1.2455,1.2162,1.2264,881.0000000000007,293.000000000001,-139.00000000000023
2004-W12,1.2264,1.2436,1.2176,1.2339,794.9999999999991,260.0000000000002,75.00000000000063
2004-W13,1.234,1.2369,1.2051,1.2161,717.0000000000009,318.0000000000005,-179.00000000000028
2004-W14,1.2159,1.2391,1.1988,1.202,778.0000000000009,403.0,-139.00000000000023
2004-W15,1.202,1.2221,1.1985,1.2078,540.0000000000005,236.00000000000065,58.00000000000027
2004-W16,1.2082,1.2084,1.1871,1.2028,578.9999999999984,212.99999999999875,-53.999999999998494
2004-W17,1.2016,1.2017,1.1763,1.1868,676.0000000000033,254.00000000000088,-147.99999999999923
2004-W18,1.186,1.2016,1.1807,1.1945,591.0000000000015,208.99999999999918,84.99999999999952
2004-W19,1.1939,1.2182,1.1815,1.185,733.9999999999991,366.99999999999955,-88.99999999999908
2004-W20,1.1843,1.2062,1.1776,1.203,661.0000000000005,285.9999999999996,187.00000000000162
2004-W21,1.2025,1.2072,1.1896,1.2007,548.9999999999973,176.0000000000006,-17.999999999998018
2004-W22,1.2009,1.2298,1.1988,1.219,569.0000000000017,309.99999999999915,181.00000000000006
2004-W23,1.22,1.234,1.2142,1.2323,487.99999999999955,198.0000000000004,122.99999999999977
2004-W24,1.2321,1.2355,1.1957,1.2058,716.000000000001,398.00000000000057,-262.9999999999999
2004-W25,1.2057,1.2171,1.1977,1.2116,654.0000000000035,194.00000000000085,59.00000000000016
2004-W26,1.2117,1.2231,1.2044,1.2187,530.0000000000016,187.00000000000162,69.99999999999895
2004-W27,1.2186,1.2333,1.207,1.2286,571.0000000000038,262.9999999999999,100.00000000000009
2004-W28,1.2289,1.2438,1.2265,1.2407,350.0000000000014,173.00000000000094,117.99999999999811
2004-W29,1.2413,1.2464,1.2302,1.2441,477.00000000000074,161.99999999999991,27.999999999999137
2004-W30,1.2443,1.2456,1.209,1.2148,611.0000000000016,365.99999999999966,-294.9999999999986
2004-W31,1.215,1.219,1.1993,1.2029,521.0000000000003,197.0000000000005,-121.0
2004-W32,1.2025,1.2293,1.1971,1.2273,524.0000000000022,322.00000000000006,248.00000000000156
2004-W33,1.2273,1.2383,1.218,1.2363,494.99999999999875,202.99999999999986,89.99999999999898
2004-W34,1.2362,1.2392,1.2134,1.2147,505.9999999999998,258.00000000000045,-215.00000000000074
2004-W35,1.2133,1.215,1.199,1.2056,439.0000000000005,160.00000000000014,-77.0000000000004
2004-W36,1.206,1.2222,1.2044,1.2079,475.00000000000097,178.00000000000037,19.000000000000128
2004-W37,1.2067,1.2312,1.2028,1.2258,453.0000000000034,283.99999999999983,190.99999999999895
2004-W38,1.2262,1.2296,1.2123,1.2176,394.9999999999987,173.00000000000094,-85.9999999999994
2004-W39,1.2177,1.2363,1.2168,1.2298,555.9999999999987,194.99999999999852,121.0
2004-W40,1.2307,1.2445,1.226,1.2287,435.00000000000097,184.9999999999996,-20.000000000000018
2004-W41,1.2293,1.2434,1.225,1.238,383.9999999999999,183.99999999999972,86.9999999999993
2004-W42,1.2384,1.2535,1.2228,1.2497,527.9999999999997,306.9999999999995,113.00000000000088
2004-W43,1.2497,1.283,1.2456,1.2809,500.9999999999959,373.99999999999875,311.9999999999989
2004-W44,1.2815,1.2844,1.2633,1.2753,575.000000000001,210.99999999999898,-61.99999999999983
2004-W45,1.2756,1.2989,1.2658,1.292,656.000000000001,330.9999999999991,163.99999999999972
2004-W46,1.2916,1.3008,1.2852,1.2949,471.9999999999991,156.00000000000057,32.999999999998586
2004-W47,1.2954,1.3075,1.2922,1.305,473.99999999999886,153.0000000000009,95.99999999999831
2004-W48,1.3048,1.3331,1.2979,1.3283,536.9999999999986,351.999999999999,235.00000000000077
2004-W49,1.3285,1.3462,1.3234,1.3409,603.0000000000002,228.00000000000153,123.99999999999966
2004-W50,1.341,1.347,1.3143,1.3313,742.0000000000005,326.9999999999995,-97.00000000000043
2004-W51,1.3312,1.3444,1.3205,1.3397,685.0000000000001,239.0000000000003,84.99999999999952
2004-W52,1.3396,1.3642,1.3346,1.3621,441.0000000000025,296.0000000000007,225.00000000000188
2004-W53,1.3621,1.3667,1.3441,1.3467,517.0000000000008,225.99999999999955,-154.0000000000008
2005-W01,1.3468,1.3497,1.3028,1.3077,750.9999999999994,468.99999999999943,-390.99999999999915
2005-W02,1.3078,1.3295,1.3058,1.3068,621.9999999999982,236.99999999999832,-10.000000000001119
2005-W03,1.3067,1.3119,1.2924,1.3061,540.0000000000005,195.00000000000074,-5.999999999999339
2005-W04,1.306,1.3125,1.2947,1.304,558.000000000003,178.00000000000037,-20.000000000000018
2005-W05,1.3039,1.3094,1.2734,1.2759,549.9999999999993,359.9999999999981,-280.0000000000002
2005-W06,1.276,1.2991,1.2735,1.2977,467.99999999999955,255.99999999999847,217.0000000000005
2005-W07,1.2976,1.309,1.2954,1.3068,390.99999999999466,135.99999999999835,91.99999999999875
2005-W08,1.3072,1.3281,1.3057,1.3231,548.9999999999973,223.99999999999974,159.00000000000026
2005-W09,1.3229,1.3255,1.309,1.3214,468.99999999999716,164.9999999999996,-15.000000000000568
2005-W10,1.3224,1.3481,1.321,1.3368,555.0000000000055,271.00000000000125,143.9999999999997
2005-W11,1.3368,1.344,1.3142,1.3157,636.000000000001,298.0000000000005,-210.99999999999898
2005-W12,1.3168,1.3224,1.2859,1.2896,530.999999999997,364.9999999999998,-271.9999999999989
2005-W13,1.2893,1.3058,1.2821,1.285,525.9999999999976,237.00000000000054,-42.9999999999997
2005-W14,1.2852,1.3004,1.2802,1.2975,457.00000000000296,201.99999999999994,123.00000000000199
2005-W15,1.2973,1.3046,1.2769,1.3027,740.0000000000028,277.00000000000057,54.00000000000071
2005-W16,1.3018,1.3125,1.2955,1.3002,489.9999999999971,169.99999999999903,-16.00000000000046
2005-W17,1.3001,1.3015,1.2839,1.2864,377.0000000000029,176.0000000000006,-137.00000000000045
2005-W18,1.2865,1.2992,1.2792,1.2845,461.0000000000003,200.00000000000017,-20.000000000000018
2005-W19,1.2867,1.2912,1.2583,1.2647,486.9999999999952,328.9999999999993,-220.0000000000002
2005-W20,1.2635,1.2691,1.2536,1.2583,438.9999999999983,154.99999999999847,-52.00000000000094
2005-W21,1.2579,1.263,1.2467,1.2477,417.0000000000007,162.9999999999998,-101.99999999999987
2005-W22,1.2482,1.2489,1.2162,1.2264,690.9999999999994,326.9999999999995,-218.00000000000043
2005-W23,1.2262,1.2355,1.2029,1.2112,536.9999999999986,325.9999999999996,-149.99999999999903
2005-W24,1.2114,1.2287,1.2018,1.2151,665.0000000000023,268.99999999999926,37.00000000000037
2005-W25,1.2148,1.2207,1.1984,1.2161,565.9999999999976,222.99999999999986,12.999999999998568
2005-W26,1.2171,1.2177,1.1893,1.1901,351.0000000000013,283.99999999999983,-270.00000000000136
2005-W27,1.1908,1.2088,1.187,1.2074,499.00000000000057,218.00000000000043,165.9999999999995
2005-W28,1.2076,1.2257,1.2024,1.2054,618.0000000000008,233.000000000001,-21.999999999999797
2005-W29,1.2055,1.2257,1.1956,1.206,655.0000000000033,301.00000000000017,4.999999999999449
2005-W30,1.2062,1.2252,1.1968,1.2183,533.0000000000013,283.99999999999983,121.0
2005-W31,1.2181,1.2404,1.2151,1.2352,535.9999999999987,252.99999999999878,171.00000000000114
2005-W32,1.2353,1.2487,1.2332,1.2369,490.9999999999992,154.99999999999847,16.00000000000046
2005-W33,1.2371,1.2375,1.2129,1.2231,468.00000000000176,245.99999999999955,-140.0000000000001
2005-W34,1.2229,1.2349,1.2164,1.2236,452.00000000000125,185.00000000000182,6.999999999999229
2005-W35,1.2232,1.2591,1.2173,1.2519,622.9999999999958,418.00000000000057,286.9999999999995
2005-W36,1.2528,1.254,1.2274,1.2285,511.0000000000015,265.99999999999955,-242.9999999999999
2005-W37,1.2281,1.2334,1.2103,1.2141,424.0000000000044,231.0000000000012,-140.0000000000001
2005-W38,1.2141,1.2271,1.2011,1.2075,540.9999999999982,260.0000000000002,-65.99999999999939
2005-W39,1.2074,1.2093,1.1903,1.192,466.00000000000193,190.00000000000128,-154.0000000000008
2005-W40,1.1925,1.2205,1.1901,1.2068,562.0000000000025,303.99999999999983,143.00000000000202
2005-W41,1.2073,1.2123,1.1916,1.2025,559.0000000000007,206.9999999999994,-48.00000000000138
2005-W42,1.203,1.2079,1.1876,1.1989,564.9999999999977,202.99999999999986,-40.99999999999993
2005-W43,1.1983,1.2174,1.1939,1.1994,640.0000000000006,235.00000000000077,11.000000000001009
2005-W44,1.1991,1.2086,1.1777,1.1806,549.9999999999994,308.99999999999926,-184.9999999999996
2005-W45,1.1801,1.1804,1.1662,1.1687,461.00000000000034,141.99999999999991,-113.99999999999855
2005-W46,1.169,1.1839,1.1641,1.1728,546.9999999999975,198.0000000000004,38.000000000000256
2005-W47,1.1731,1.1905,1.1684,1.1851,575.9999999999987,220.99999999999787,120.00000000000011
2005-W48,1.1851,1.1864,1.1664,1.1791,504.9999999999999,199.99999999999795,-60.00000000000006
2005-W49,1.1794,1.1985,1.1706,1.1956,569.9999999999994,278.9999999999981,161.99999999999991
2005-W50,1.196,1.2108,1.1909,1.2009,515.000000000001,199.00000000000028,49.000000000001265
2005-W51,1.2006,1.2015,1.1803,1.1878,429.0000000000016,212.00000000000108,-127.99999999999923
2005-W52,1.1839,1.1934,1.1814,1.1843,232.99999999999878,120.00000000000011,3.9999999999995595
2006-W01,1.1815,1.2182,1.1815,1.209,611.9999999999969,366.99999999999955,275.0000000000008
2006-W02,1.2087,1.2177,1.2009,1.2125,514.9999999999966,167.99999999999926,37.99999999999804
2006-W03,1.2127,1.2314,1.2042,1.2306,526.9999999999975,272.00000000000114,179.00000000000028
2006-W04,1.23,1.2326,1.2066,1.2091,423.00000000000006,260.0000000000002,-208.99999999999918
2006-W05,1.2093,1.2192,1.1948,1.1968,547.9999999999995,243.99999999999977,-124.99999999999956
2006-W06,1.1962,1.2026,1.1879,1.1901,363.9999999999999,146.99999999999935,-60.99999999999994
2006-W07,1.1899,1.1978,1.1852,1.194,342.0000000000001,125.99999999999945,40.99999999999993
2006-W08,1.194,1.1971,1.1827,1.1845,319.99999999999585,143.9999999999997,-94.99999999999842
2006-W09,1.1846,1.2094,1.1836,1.2017,482.0000000000002,258.00000000000045,170.99999999999892
2006-W10,1.2019,1.2025,1.1861,1.1962,397.99999999999835,163.99999999999972,-57.000000000000384
2006-W11,1.1966,1.2208,1.1943,1.2164,420.0000000000026,265.0000000000019,197.99999999999818
2006-W12,1.216,1.2166,1.1954,1.2015,406.9999999999974,211.99999999999886,-144.99999999999957
2006-W13,1.2012,1.2179,1.1981,1.2139,542.0000000000047,198.0000000000004,126.99999999999933
2006-W14,1.2139,1.2335,1.2077,1.2112,541.0000000000026,258.00000000000045,-26.999999999999247
2006-W15,1.2112,1.229,1.2068,1.2251,415.0000000000009,221.99999999999997,139.00000000000023
2006-W16,1.2254,1.2415,1.2227,1.2395,509.00000000000165,188.0000000000015,141.0
2006-W17,1.2393,1.2693,1.2369,1.2587,558.0000000000007,323.99999999999983,193.9999999999986
2006-W18,1.259,1.2788,1.2562,1.2712,519.999999999996,225.99999999999955,122.0000000000021
2006-W19,1.271,1.2973,1.2664,1.2795,708.0000000000019,308.99999999999926,85.00000000000173
2006-W20,1.2798,1.2921,1.2695,1.2868,824.0000000000003,225.99999999999955,69.99999999999895
2006-W21,1.2869,1.2893,1.2702,1.2753,484.9999999999999,190.99999999999895,-115.99999999999832
2006-W22,1.2753,1.2982,1.2725,1.2907,585.9999999999999,257.00000000000057,153.99999999999858
2006-W23,1.2906,1.2935,1.2568,1.259,555.0000000000033,367.00000000000176,-316.00000000000074
2006-W24,1.2591,1.2673,1.2533,1.2575,430.99999999999915,140.0000000000001,-16.00000000000046
2006-W25,1.2576,1.2682,1.2481,1.2583,514.9999999999987,201.00000000000006,6.999999999999229
2006-W26,1.2588,1.2825,1.2519,1.2805,470.9999999999992,305.9999999999996,217.0000000000005
2006-W27,1.2802,1.2865,1.271,1.2732,420.00000000000256,155.00000000000068,-69.99999999999895
2006-W28,1.2732,1.278,1.2511,1.2519,456.00000000000307,268.99999999999926,-213.00000000000097
2006-W29,1.2519,1.2712,1.2461,1.2635,474.0000000000033,251.00000000000122,116.00000000000054
2006-W30,1.2639,1.2785,1.2561,1.2769,508.00000000000176,223.99999999999974,129.999999999999
