week_key,high_day,high_dow,high_day_name,low_day,low_dow,low_day_name,weekly_range_pips,high_first,low_first,same_day,year,weekly_return,bullish
2009-W03,2009-01-18,6,Sunday,2009-01-14,2,Wednesday,360.00000000000034,False,True,False,2009,-291.00000000000125,False
2009-W04,2009-01-25,6,Sunday,2009-01-22,3,Thursday,443.00000000000006,False,True,False,2009,121.0,True
2009-W05,2009-01-26,0,Monday,2009-02-01,6,Sunday,623.0000000000002,True,False,False,2009,-344.9999999999998,False
2009-W06,2009-02-08,6,Sunday,2009-02-05,3,Thursday,346.0000000000019,False,True,False,2009,159.00000000000026,True
2009-W07,2009-02-09,0,Monday,2009-02-11,2,Wednesday,352.0000000000012,True,False,False,2009,-201.99999999999994,False
2009-W08,2009-02-22,6,Sunday,2009-02-17,1,Tuesday,477.9999999999984,False,True,False,2009,-108.99999999999909,False
2009-W09,2009-02-24,1,Tuesday,2009-03-01,6,Sunday,354.00000000000097,True,False,False,2009,-117.00000000000044,False
2009-W10,2009-03-05,3,Thursday,2009-03-03,1,Tuesday,298.0000000000005,False,True,False,2009,35.00000000000058,True
2009-W11,2009-03-15,6,Sunday,2009-03-09,0,Monday,491.9999999999991,False,True,False,2009,355.9999999999985,True
2009-W12,2009-03-18,2,Wednesday,2009-03-16,0,Monday,807.0000000000022,False,True,False,2009,665.9999999999999,True
2009-W13,2009-03-23,0,Monday,2009-03-29,6,Sunday,565.0,True,False,False,2009,-433.9999999999988,False
2009-W14,2009-04-05,6,Sunday,2009-03-31,1,Tuesday,416.0000000000008,False,True,False,2009,218.00000000000043,True
2009-W15,2009-04-06,0,Monday,2009-04-09,3,Thursday,329.00000000000153,True,False,False,2009,-48.00000000000138,False
2009-W16,2009-04-13,0,Monday,2009-04-19,6,Sunday,493.0000000000012,True,False,False,2009,-446.9999999999996,False
2009-W17,2009-04-23,3,Thursday,2009-04-21,1,Tuesday,416.0000000000008,False,True,False,2009,118.00000000000033,True
2009-W18,2009-05-03,6,Sunday,2009-04-27,0,Monday,460.0000000000004,False,True,False,2009,366.99999999999955,True
2009-W19,2009-05-10,6,Sunday,2009-05-05,1,Tuesday,423.00000000000006,False,True,False,2009,176.0000000000006,True
2009-W20,2009-05-12,1,Tuesday,2009-05-17,6,Sunday,298.0000000000005,True,False,False,2009,-20.000000000000018,False
2009-W21,2009-05-21,3,Thursday,2009-05-18,0,Monday,521.0000000000003,False,True,False,2009,452.999999999999,True
2009-W22,2009-05-31,6,Sunday,2009-05-27,2,Wednesday,453.0000000000012,False,True,False,2009,142.9999999999998,True
2009-W23,2009-06-02,1,Tuesday,2009-06-07,6,Sunday,532.999999999999,True,False,False,2009,-261.0000000000001,False
2009-W24,2009-06-10,2,Wednesday,2009-06-14,6,Sunday,422.00000000000017,True,False,False,2009,-95.99999999999831,False
2009-W25,2009-06-18,3,Thursday,2009-06-15,0,Monday,263.9999999999998,False,True,False,2009,62.99999999999972,True
2009-W26,2009-06-23,1,Tuesday,2009-06-22,0,Monday,308.99999999999926,False,True,False,2009,215.9999999999984,True
2009-W27,2009-06-30,1,Tuesday,2009-07-05,6,Sunday,324.9999999999997,True,False,False,2009,-97.9999999999981,False
2009-W28,2009-07-08,2,Wednesday,2009-07-07,1,Tuesday,237.00000000000054,False,True,False,2009,-6.00000000000156,False
2009-W29,2009-07-19,6,Sunday,2009-07-13,0,Monday,338.0000000000005,False,True,False,2009,252.0000000000011,True
2009-W30,2009-07-26,6,Sunday,2009-07-22,2,Wednesday,179.00000000000028,False,True,False,2009,0.0,False
2009-W31,2009-08-02,6,Sunday,2009-07-28,1,Tuesday,437.9999999999984,False,True,False,2009,182.99999999999983,True
2009-W32,2009-08-04,1,Tuesday,2009-08-09,6,Sunday,342.00000000000006,True,False,False,2009,-274.0000000000009,False
2009-W33,2009-08-12,2,Wednesday,2009-08-16,6,Sunday,282.0,True,False,False,2009,-58.00000000000027,False
2009-W34,2009-08-20,3,Thursday,2009-08-17,0,Monday,307.9999999999994,False,True,False,2009,221.00000000000009,True
2009-W35,2009-08-26,2,Wednesday,2009-08-25,1,Tuesday,199.00000000000028,False,True,False,2009,29.000000000001247,True
2009-W36,2009-08-31,0,Monday,2009-08-31,0,Monday,201.00000000000006,False,False,True,2009,0.9999999999998899,True
2009-W37,2009-09-13,6,Sunday,2009-09-07,0,Monday,323.99999999999983,False,True,False,2009,285.9999999999996,True
2009-W38,2009-09-16,2,Wednesday,2009-09-14,0,Monday,204.99999999999963,False,True,False,2009,60.99999999999994,True
2009-W39,2009-09-22,1,Tuesday,2009-09-27,6,Sunday,278.00000000000045,True,False,False,2009,-59.00000000000016,False
2009-W40,2009-09-29,1,Tuesday,2009-10-01,3,Thursday,193.00000000000094,True,False,False,2009,24.999999999999467,True
2009-W41,2009-10-07,2,Wednesday,2009-10-05,0,Monday,171.00000000000114,False,True,False,2009,127.00000000000156,True
2009-W42,2009-10-15,3,Thursday,2009-10-12,0,Monday,204.99999999999963,False,True,False,2009,191.99999999999883,True
2009-W43,2009-10-25,6,Sunday,2009-10-25,6,Sunday,218.00000000000043,False,False,True,2009,-85.9999999999994,False
2009-W44,2009-10-26,0,Monday,2009-10-28,2,Wednesday,243.99999999999977,True,False,False,2009,-100.00000000000009,False
2009-W45,2009-11-08,6,Sunday,2009-11-02,0,Monday,394.000000000001,False,True,False,2009,222.99999999999986,True
2009-W46,2009-11-10,1,Tuesday,2009-11-11,2,Wednesday,227.99999999999932,True,False,False,2009,-27.999999999999137,False
2009-W47,2009-11-16,0,Monday,2009-11-19,3,Thursday,198.0000000000004,True,False,False,2009,-10.000000000001119,False
2009-W48,2009-11-24,1,Tuesday,2009-11-26,3,Thursday,314.99999999999864,True,False,False,2009,42.9999999999997,True
2009-W49,2009-12-02,2,Wednesday,2009-12-06,6,Sunday,384.9999999999998,True,False,False,2009,-178.00000000000037,False
2009-W50,2009-12-07,0,Monday,2009-12-10,3,Thursday,281.0000000000001,True,False,False,2009,-168.99999999999915,False
2009-W51,2009-12-14,0,Monday,2009-12-17,3,Thursday,402.0000000000001,True,False,False,2009,-381.0000000000002,False
2009-W52,2009-12-23,2,Wednesday,2009-12-21,0,Monday,201.00000000000006,False,True,False,2009,101.99999999999987,True
2009-W53,2009-12-28,0,Monday,2010-01-03,6,Sunday,201.00000000000006,True,False,False,2009,35.00000000000058,True
2010-W01,2010-01-10,6,Sunday,2010-01-07,3,Thursday,293.000000000001,False,True,False,2010,100.00000000000009,True
2010-W02,2010-01-12,1,Tuesday,2010-01-17,6,Sunday,243.99999999999977,True,False,False,2010,-129.00000000000134,False
2010-W03,2010-01-18,0,Monday,2010-01-20,2,Wednesday,383.9999999999999,True,False,False,2010,-232.99999999999875,False
2010-W04,2010-01-25,0,Monday,2010-01-31,6,Sunday,326.9999999999995,True,False,False,2010,-219.0000000000003,False
2010-W05,2010-02-02,1,Tuesday,2010-02-04,3,Thursday,440.0000000000004,True,False,False,2010,-283.99999999999983,False
2010-W06,2010-02-08,0,Monday,2010-02-11,3,Thursday,307.9999999999994,True,False,False,2010,-51.000000000001044,False
2010-W07,2010-02-16,1,Tuesday,2010-02-18,3,Thursday,345.99999999999966,True,False,False,2010,-3.9999999999995595,False
2010-W08,2010-02-22,0,Monday,2010-02-24,2,Wednesday,241.0000000000001,True,False,False,2010,-35.99999999999825,False
2010-W09,2010-03-02,1,Tuesday,2010-03-01,0,Monday,299.0000000000004,False,True,False,2010,71.99999999999874,True
2010-W10,2010-03-11,3,Thursday,2010-03-08,0,Monday,259.00000000000034,False,True,False,2010,41.999999999999815,True
2010-W11,2010-03-16,1,Tuesday,2010-03-21,6,Sunday,354.99999999999864,True,False,False,2010,-119.00000000000021,False
2010-W12,2010-03-22,0,Monday,2010-03-24,2,Wednesday,302.00000000000006,True,False,False,2010,-74.99999999999841,False
2010-W13,2010-03-31,2,Wednesday,2010-03-30,1,Tuesday,206.9999999999994,False,True,False,2010,2.9999999999996696,True
2010-W14,2010-04-11,6,Sunday,2010-04-07,2,Wednesday,409.99999999999926,False,True,False,2010,107.9999999999992,True
2010-W15,2010-04-13,1,Tuesday,2010-04-18,6,Sunday,262.9999999999999,True,False,False,2010,-102.99999999999976,False
2010-W16,2010-04-19,0,Monday,2010-04-22,3,Thursday,320.0000000000003,True,False,False,2010,-106.99999999999932,False
2010-W17,2010-04-26,0,Monday,2010-04-27,1,Tuesday,302.00000000000006,True,False,False,2010,-187.00000000000162,False
2010-W18,2010-05-03,0,Monday,2010-05-05,2,Wednesday,694.999999999999,True,False,False,2010,-405.9999999999997,False
2010-W19,2010-05-10,0,Monday,2010-05-16,6,Sunday,568.9999999999995,True,False,False,2010,-391.99999999999903,False
2010-W20,2010-05-20,3,Thursday,2010-05-18,1,Tuesday,527.9999999999995,False,True,False,2010,-22.999999999999687,False
2010-W21,2010-05-27,3,Thursday,2010-05-26,2,Wednesday,299.0000000000004,False,True,False,2010,-66.00000000000162,False
2010-W22,2010-05-31,0,Monday,2010-06-06,6,Sunday,477.00000000000074,True,False,False,2010,-383.0,False
2010-W23,2010-06-13,6,Sunday,2010-06-07,0,Monday,396.0000000000008,False,True,False,2010,297.00000000000057,True
2010-W24,2010-06-20,6,Sunday,2010-06-14,0,Monday,300.0000000000003,False,True,False,2010,90.0000000000012,True
2010-W25,2010-06-27,6,Sunday,2010-06-22,1,Tuesday,187.9999999999993,False,True,False,2010,-36.000000000000476,False
2010-W26,2010-07-01,3,Thursday,2010-06-28,0,Monday,459.9999999999982,False,True,False,2010,262.0,True
2010-W27,2010-07-08,3,Thursday,2010-07-05,0,Monday,248.99999999999923,False,True,False,2010,59.00000000000016,True
2010-W28,2010-07-15,3,Thursday,2010-07-12,0,Monday,484.0,False,True,False,2010,346.99999999999955,True
2010-W29,2010-07-19,0,Monday,2010-07-20,1,Tuesday,296.0000000000007,True,False,False,2010,50.99999999999882,True
2010-W30,2010-08-01,6,Sunday,2010-07-26,0,Monday,242.9999999999999,False,True,False,2010,184.9999999999996,True
2010-W31,2010-08-05,3,Thursday,2010-08-04,2,Wednesday,214.99999999999852,False,True,False,2010,41.999999999999815,True
2010-W32,2010-08-09,0,Monday,2010-08-15,6,Sunday,499.99999999999824,True,False,False,2010,-394.000000000001,False
2010-W33,2010-08-17,1,Tuesday,2010-08-22,6,Sunday,275.0000000000008,True,False,False,2010,-169.99999999999903,False
2010-W34,2010-08-26,3,Thursday,2010-08-23,0,Monday,191.00000000000117,False,True,False,2010,5.999999999999339,True
2010-W35,2010-09-05,6,Sunday,2010-08-30,0,Monday,294.0000000000009,False,True,False,2010,212.00000000000108,True
2010-W36,2010-09-12,6,Sunday,2010-09-09,3,Thursday,247.99999999999932,False,True,False,2010,7.999999999999119,True
2010-W37,2010-09-16,3,Thursday,2010-09-13,0,Monday,330.0000000000014,False,True,False,2010,179.00000000000028,True
2010-W38,2010-09-26,6,Sunday,2010-09-20,0,Monday,448.9999999999994,False,True,False,2010,391.99999999999903,True
2010-W39,2010-10-03,6,Sunday,2010-09-27,0,Monday,424.99999999999983,False,True,False,2010,231.0000000000012,True
2010-W40,2010-10-06,2,Wednesday,2010-10-04,0,Monday,392.00000000000125,False,True,False,2010,191.99999999999883,True
2010-W41,2010-10-14,3,Thursday,2010-10-11,0,Monday,383.9999999999999,False,True,False,2010,59.00000000000016,True
2010-W42,2010-10-24,6,Sunday,2010-10-19,1,Tuesday,382.0000000000001,False,True,False,2010,32.00000000000092,True
2010-W43,2010-10-31,6,Sunday,2010-10-26,1,Tuesday,277.00000000000057,False,True,False,2010,-72.00000000000095,False
2010-W44,2010-11-03,2,Wednesday,2010-11-01,0,Monday,400.00000000000034,False,True,False,2010,25.999999999999357,True
2010-W45,2010-11-08,0,Monday,2010-11-14,6,Sunday,410.99999999999915,True,False,False,2010,-332.99999999999886,False
2010-W46,2010-11-21,6,Sunday,2010-11-15,0,Monday,339.0000000000004,False,True,False,2010,39.00000000000014,True
2010-W47,2010-11-22,0,Monday,2010-11-28,6,Sunday,568.9999999999995,True,False,False,2010,-504.0,False
2010-W48,2010-12-02,3,Thursday,2010-11-29,0,Monday,468.99999999999943,False,True,False,2010,182.99999999999983,True
2010-W49,2010-12-12,6,Sunday,2010-12-08,2,Wednesday,268.99999999999926,False,True,False,2010,83.99999999999963,True
2010-W50,2010-12-13,0,Monday,2010-12-19,6,Sunday,405.00000000000205,True,False,False,2010,-259.00000000000034,False
2010-W51,2010-12-20,0,Monday,2010-12-22,2,Wednesday,147.00000000000156,True,False,False,2010,34.000000000000696,True
2010-W52,2010-12-30,3,Thursday,2010-12-28,1,Tuesday,340.0000000000003,False,True,False,2010,195.00000000000074,True
2011-W01,2011-01-03,0,Monday,2011-01-09,6,Sunday,559.9999999999983,True,False,False,2011,-408.0000000000017,False
2011-W02,2011-01-13,3,Thursday,2011-01-10,0,Monday,551.9999999999992,False,True,False,2011,343.0,True
2011-W03,2011-01-23,6,Sunday,2011-01-17,0,Monday,433.00000000000114,False,True,False,2011,343.0,True
2011-W04,2011-01-26,2,Wednesday,2011-01-30,6,Sunday,186.99999999999937,True,False,False,2011,56.0000000000005,True
2011-W05,2011-02-01,1,Tuesday,2011-02-06,6,Sunday,352.99999999999886,True,False,False,2011,-110.99999999999888,False
2011-W06,2011-02-08,1,Tuesday,2011-02-13,6,Sunday,316.00000000000074,True,False,False,2011,-95.00000000000064,False
2011-W07,2011-02-20,6,Sunday,2011-02-14,0,Monday,254.99999999999855,False,True,False,2011,189.99999999999906,True
2011-W08,2011-02-27,6,Sunday,2011-02-21,0,Monday,330.9999999999991,False,True,False,2011,126.00000000000166,True
2011-W09,2011-03-06,6,Sunday,2011-03-01,1,Tuesday,292.9999999999988,False,True,False,2011,161.99999999999991,True
2011-W10,2011-03-13,6,Sunday,2011-03-10,3,Thursday,250.999999999999,False,True,False,2011,22.999999999999687,True
2011-W11,2011-03-20,6,Sunday,2011-03-14,0,Monday,384.9999999999998,False,True,False,2011,233.000000000001,True
2011-W12,2011-03-21,0,Monday,2011-03-27,6,Sunday,227.00000000000165,True,False,False,2011,-136.99999999999824,False
2011-W13,2011-04-03,6,Sunday,2011-03-28,0,Monday,221.99999999999997,False,True,False,2011,133.99999999999858,True
2011-W14,2011-04-07,3,Thursday,2011-04-04,0,Monday,337.0000000000006,False,True,False,2011,214.00000000000085,True
2011-W15,2011-04-12,1,Tuesday,2011-04-17,6,Sunday,363.0,True,False,False,2011,-201.99999999999994,False
2011-W16,2011-04-20,2,Wednesday,2011-04-18,0,Monday,443.99999999999994,False,True,False,2011,343.9999999999999,True
2011-W17,2011-05-01,6,Sunday,2011-04-25,0,Monday,408.9999999999994,False,True,False,2011,251.00000000000122,True
2011-W18,2011-05-03,1,Tuesday,2011-05-08,6,Sunday,686.0,True,False,False,2011,-465.0000000000021,False
2011-W19,2011-05-10,1,Tuesday,2011-05-15,6,Sunday,374.9999999999987,True,False,False,2011,-210.0000000000013,False
2011-W20,2011-05-19,3,Thursday,2011-05-22,6,Sunday,375.9999999999986,True,False,False,2011,-108.99999999999909,False
2011-W21,2011-05-26,3,Thursday,2011-05-23,0,Monday,322.00000000000006,False,True,False,2011,234.99999999999855,True
2011-W22,2011-06-05,6,Sunday,2011-05-30,0,Monday,379.00000000000045,False,True,False,2011,293.000000000001,True
2011-W23,2011-06-06,0,Monday,2011-06-12,6,Sunday,375.0000000000009,True,False,False,2011,-161.99999999999991,False
2011-W24,2011-06-13,0,Monday,2011-06-15,2,Wednesday,423.99999999999994,True,False,False,2011,-108.00000000000142,False
2011-W25,2011-06-21,1,Tuesday,2011-06-26,6,Sunday,339.0000000000004,True,False,False,2011,-17.999999999998018,False
2011-W26,2011-07-03,6,Sunday,2011-06-27,0,Monday,341.00000000000017,False,True,False,2011,252.99999999999878,True
2011-W27,2011-07-04,0,Monday,2011-07-10,6,Sunday,566.9999999999998,True,False,False,2011,-508.99999999999943,False
2011-W28,2011-07-13,2,Wednesday,2011-07-11,0,Monday,445.9999999999997,False,True,False,2011,80.99999999999996,True
2011-W29,2011-07-21,3,Thursday,2011-07-18,0,Monday,368.9999999999993,False,True,False,2011,264.99999999999966,True
2011-W30,2011-07-26,1,Tuesday,2011-07-31,6,Sunday,350.9999999999991,True,False,False,2011,-126.99999999999933,False
2011-W31,2011-08-07,6,Sunday,2011-08-04,3,Thursday,377.0000000000007,False,True,False,2011,-73.00000000000084,False
2011-W32,2011-08-14,6,Sunday,2011-08-10,2,Wednesday,372.99999999999886,False,True,False,2011,266.99999999999943,True
2011-W33,2011-08-16,1,Tuesday,2011-08-18,3,Thursday,258.00000000000045,True,False,False,2011,-84.99999999999952,False
2011-W34,2011-08-28,6,Sunday,2011-08-24,2,Wednesday,221.00000000000009,False,True,False,2011,153.0000000000009,True
2011-W35,2011-08-29,0,Monday,2011-09-04,6,Sunday,473.0000000000012,True,False,False,2011,-413.00000000000114,False
2011-W36,2011-09-05,0,Monday,2011-09-11,6,Sunday,746.9999999999999,True,False,False,2011,-419.00000000000045,False
2011-W37,2011-09-14,2,Wednesday,2011-09-12,0,Monday,378.00000000000057,False,True,False,2011,1.9999999999997797,True
2011-W38,2011-09-20,1,Tuesday,2011-09-25,6,Sunday,425.9999999999997,True,False,False,2011,-152.00000000000102,False
2011-W39,2011-09-27,1,Tuesday,2011-10-02,6,Sunday,522.0000000000002,True,False,False,2011,-354.99999999999864,False
2011-W40,2011-10-09,6,Sunday,2011-10-03,0,Monday,552.9999999999991,False,True,False,2011,468.00000000000176,True
2011-W41,2011-10-16,6,Sunday,2011-10-10,0,Monday,348.9999999999993,False,True,False,2011,93.99999999999852,True
2011-W42,2011-10-23,6,Sunday,2011-10-17,0,Monday,303.99999999999983,False,True,False,2011,190.00000000000128,True
2011-W43,2011-10-26,2,Wednesday,2011-10-25,1,Tuesday,450.00000000000153,False,True,False,2011,-70.00000000000117,False
2011-W44,2011-10-31,0,Monday,2011-10-31,0,Monday,262.0,False,False,True,2011,-81.99999999999986,False
2011-W45,2011-11-08,1,Tuesday,2011-11-09,2,Wednesday,373.99999999999875,True,False,False,2011,-142.9999999999998,False
2011-W46,2011-11-14,0,Monday,2011-11-16,2,Wednesday,219.0000000000003,True,False,False,2011,-144.99999999999957,False
2011-W47,2011-11-21,0,Monday,2011-11-24,3,Thursday,356.00000000000074,True,False,False,2011,-167.99999999999926,False
2011-W48,2011-12-01,3,Thursday,2011-11-29,1,Tuesday,288.99999999999926,False,True,False,2011,80.39999999999824,True
2011-W49,2011-12-07,2,Wednesday,2011-12-11,6,Sunday,296.3999999999989,True,False,False,2011,-213.69999999999888,False
2011-W50,2011-12-12,0,Monday,2011-12-13,1,Tuesday,290.59999999999866,True,False,False,2011,-191.30000000000092,False
2011-W51,2011-12-20,1,Tuesday,2011-12-19,0,Monday,202.89999999999918,False,True,False,2011,62.699999999999974,True
2011-W52,2011-12-26,0,Monday,2011-12-28,2,Wednesday,224.89999999999898,True,False,False,2011,-124.10000000000032,False
2012-W01,2012-01-02,0,Monday,2012-01-08,6,Sunday,410.9000000000007,True,False,False,2012,-169.6999999999993,False
2012-W02,2012-01-12,3,Thursday,2012-01-15,6,Sunday,252.30000000000086,True,False,False,2012,-97.59999999999991,False
2012-W03,2012-01-22,6,Sunday,2012-01-16,0,Monday,403.2999999999998,False,True,False,2012,348.9999999999993,True
2012-W04,2012-01-26,3,Thursday,2012-01-24,1,Tuesday,302.8999999999993,False,True,False,2012,127.20000000000064,True
2012-W05,2012-01-31,1,Tuesday,2012-01-31,1,Tuesday,192.00000000000105,False,False,True,2012,-13.399999999998968,False
2012-W06,2012-02-08,2,Wednesday,2012-02-06,0,Monday,231.70000000000135,False,True,False,2012,56.100000000001145,True
2012-W07,2012-02-19,6,Sunday,2012-02-15,2,Wednesday,302.3999999999982,False,True,False,2012,57.000000000000384,True
2012-W08,2012-02-23,3,Thursday,2012-02-20,0,Monday,299.4000000000008,False,True,False,2012,153.80000000000172,True
2012-W09,2012-02-28,1,Tuesday,2012-03-04,6,Sunday,325.1999999999988,True,False,False,2012,-180.8999999999994,False
2012-W10,2012-03-07,2,Wednesday,2012-03-11,6,Sunday,212.20000000000016,True,False,False,2012,-62.29999999999958,False
2012-W11,2012-03-18,6,Sunday,2012-03-14,2,Wednesday,261.1999999999992,False,True,False,2012,84.19999999999872,True
2012-W12,2012-03-25,6,Sunday,2012-03-21,2,Wednesday,233.6999999999989,False,True,False,2012,120.09999999999854,True
2012-W13,2012-03-26,0,Monday,2012-03-28,2,Wednesday,133.09999999999934,True,False,False,2012,-38.599999999999746,False
2012-W14,2012-04-02,0,Monday,2012-04-08,6,Sunday,334.1000000000016,True,False,False,2012,-214.60000000000034,False
2012-W15,2012-04-11,2,Wednesday,2012-04-15,6,Sunday,217.99999999999818,True,False,False,2012,36.19999999999956,True
2012-W16,2012-04-19,3,Thursday,2012-04-17,1,Tuesday,169.5000000000002,False,True,False,2012,14.199999999999768,True
2012-W17,2012-04-26,3,Thursday,2012-04-23,0,Monday,125.20000000000087,False,True,False,2012,82.40000000000025,True
2012-W18,2012-04-30,0,Monday,2012-05-06,6,Sunday,328.3999999999998,True,False,False,2012,-188.49999999999812,False
2012-W19,2012-05-07,0,Monday,2012-05-13,6,Sunday,243.99999999999977,True,False,False,2012,-227.39999999999984,False
2012-W20,2012-05-14,0,Monday,2012-05-17,3,Thursday,226.89999999999878,True,False,False,2012,-6.399999999999739,False
2012-W21,2012-05-21,0,Monday,2012-05-24,3,Thursday,323.59999999999945,True,False,False,2012,-275.69999999999874,False
2012-W22,2012-05-28,0,Monday,2012-05-31,3,Thursday,286.2000000000009,True,False,False,2012,-42.19999999999891,False
2012-W23,2012-06-10,6,Sunday,2012-06-04,0,Monday,258.7000000000006,False,True,False,2012,-15.700000000000713,False
2012-W24,2012-06-17,6,Sunday,2012-06-11,0,Monday,305.200000000001,False,True,False,2012,93.79999999999944,True
2012-W25,2012-06-19,1,Tuesday,2012-06-24,6,Sunday,271.79999999999984,True,False,False,2012,-72.39999999999912,False
2012-W26,2012-06-28,3,Thursday,2012-06-27,2,Wednesday,285.30000000000166,False,True,False,2012,73.59999999999812,True
2012-W27,2012-07-02,0,Monday,2012-07-08,6,Sunday,370.90000000000066,True,False,False,2012,-261.89999999999935,False
2012-W28,2012-07-09,0,Monday,2012-07-12,3,Thursday,171.39999999999932,True,False,False,2012,-39.89999999999938,False
2012-W29,2012-07-18,2,Wednesday,2012-07-22,6,Sunday,254.40000000000128,True,False,False,2012,-155.40000000000109,False
2012-W30,2012-07-26,3,Thursday,2012-07-23,0,Monday,347.6999999999997,False,True,False,2012,143.9999999999997,True
2012-W31,2012-08-05,6,Sunday,2012-08-01,2,Wednesday,309.3999999999997,False,True,False,2012,140.49999999999895,True
2012-W32,2012-08-06,0,Monday,2012-08-09,3,Thursday,200.499999999999,True,False,False,2012,-68.90000000000063,False
2012-W33,2012-08-13,0,Monday,2012-08-15,2,Wednesday,129.89999999999836,True,False,False,2012,13.199999999999878,True
2012-W34,2012-08-22,2,Wednesday,2012-08-20,0,Monday,247.19999999999854,False,True,False,2012,153.49999999999974,True
2012-W35,2012-08-30,3,Thursday,2012-08-27,0,Monday,172.30000000000078,False,True,False,2012,94.00000000000075,True
2012-W36,2012-09-06,3,Thursday,2012-09-04,1,Tuesday,315.70000000000095,False,True,False,2012,165.6000000000013,True
2012-W37,2012-09-16,6,Sunday,2012-09-10,0,Monday,416.6000000000003,False,True,False,2012,359.1000000000011,True
2012-W38,2012-09-17,0,Monday,2012-09-23,6,Sunday,230.4000000000017,True,False,False,2012,-186.1999999999986,False
2012-W39,2012-09-24,0,Monday,2012-09-30,6,Sunday,166.99999999999937,True,False,False,2012,-42.90000000000127,False
2012-W40,2012-10-04,3,Thursday,2012-10-02,1,Tuesday,194.09999999999928,False,True,False,2012,80.0999999999985,True
2012-W41,2012-10-11,3,Thursday,2012-10-10,2,Wednesday,166.10000000000014,False,True,False,2012,-19.400000000000528,False
2012-W42,2012-10-16,1,Tuesday,2012-10-15,0,Monday,196.6000000000001,False,True,False,2012,111.30000000000084,True
2012-W43,2012-10-22,0,Monday,2012-10-25,3,Thursday,192.79999999999964,True,False,False,2012,-155.30000000000044,False
2012-W44,2012-10-30,1,Tuesday,2012-11-04,6,Sunday,253.30000000000075,True,False,False,2012,-108.30000000000118,False
2012-W45,2012-11-06,1,Tuesday,2012-11-08,3,Thursday,186.3999999999999,True,False,False,2012,-86.60000000000112,False
2012-W46,2012-11-18,6,Sunday,2012-11-12,0,Monday,158.19999999999945,False,True,False,2012,103.50000000000081,True
2012-W47,2012-11-22,3,Thursday,2012-11-20,1,Tuesday,254.2,False,True,False,2012,158.40000000000077,True
2012-W48,2012-12-02,6,Sunday,2012-11-27,1,Tuesday,195.70000000000087,False,True,False,2012,81.60000000000167,True
2012-W49,2012-12-04,1,Tuesday,2012-12-06,3,Thursday,249.8,True,False,False,2012,-112.79999999999957,False
2012-W50,2012-12-16,6,Sunday,2012-12-10,0,Monday,259.8999999999996,False,True,False,2012,223.19999999999897,True
2012-W51,2012-12-18,1,Tuesday,2012-12-17,0,Monday,152.40000000000143,False,True,False,2012,27.300000000001212,True
2012-W52,2012-12-26,2,Wednesday,2012-12-27,3,Thursday,117.59999999999992,True,False,False,2012,-17.100000000001003,False
2013-W01,2013-01-01,1,Tuesday,2013-01-03,3,Thursday,301.9000000000016,True,False,False,2013,-88.40000000000181,False
2013-W02,2013-01-13,6,Sunday,2013-01-08,1,Tuesday,367.2999999999993,False,True,False,2013,265.50000000000074,True
2013-W03,2013-01-17,3,Thursday,2013-01-15,1,Tuesday,141.49999999999886,False,True,False,2013,-68.20000000000049,False
2013-W04,2013-01-24,3,Thursday,2013-01-22,1,Tuesday,214.60000000000034,False,True,False,2013,141.89999999999924,True
2013-W05,2013-01-31,3,Thursday,2013-01-28,0,Monday,296.49999999999955,False,True,False,2013,58.400000000000674,True
2013-W06,2013-02-04,0,Monday,2013-02-07,3,Thursday,244.10000000000042,True,False,False,2013,-108.5999999999987,False
2013-W07,2013-02-12,1,Tuesday,2013-02-14,3,Thursday,213.60000000000045,True,False,False,2013,-54.99999999999838,False
2013-W08,2013-02-19,1,Tuesday,2013-02-24,6,Sunday,386.1999999999988,True,False,False,2013,-288.6000000000011,False
2013-W09,2013-02-27,2,Wednesday,2013-02-28,3,Thursday,195.29999999999825,True,False,False,2013,-36.800000000001276,False
2013-W10,2013-03-07,3,Thursday,2013-03-07,3,Thursday,179.00000000000028,False,False,True,2013,20.000000000000018,True
2013-W11,2013-03-14,3,Thursday,2013-03-17,6,Sunday,225.20000000000095,True,False,False,2013,-89.60000000000079,False
2013-W12,2013-03-24,6,Sunday,2013-03-24,6,Sunday,218.09999999999886,False,False,True,2013,-103.10000000000042,False
2013-W13,2013-03-25,0,Monday,2013-03-26,1,Tuesday,138.49999999999918,True,False,False,2013,-4.500000000000615,False
2013-W14,2013-04-04,3,Thursday,2013-04-03,2,Wednesday,294.20000000000005,False,True,False,2013,160.70000000000027,True
2013-W15,2013-04-10,2,Wednesday,2013-04-08,0,Monday,133.2,False,True,False,2013,26.100000000000012,True
2013-W16,2013-04-15,0,Monday,2013-04-16,1,Tuesday,200.00000000000017,True,False,False,2013,29.799999999999827,True
2013-W17,2013-04-28,6,Sunday,2013-04-23,1,Tuesday,161.99999999999991,False,True,False,2013,32.49999999999975,True
2013-W18,2013-04-30,1,Tuesday,2013-05-02,3,Thursday,209.79999999999998,True,False,False,2013,-22.500000000000853,False
2013-W19,2013-05-07,1,Tuesday,2013-05-09,3,Thursday,258.8999999999997,True,False,False,2013,-101.59999999999947,False
2013-W20,2013-05-13,0,Monday,2013-05-16,3,Thursday,232.59999999999837,True,False,False,2013,-92.4999999999998,False
