week_key,open,high,low,close,weekly_range_pips,weekly_return_pips
2002-W05,0.8657,0.8744,0.8577,0.8628,166.99999999999937,-29.000000000000135
2002-W06,0.8623,0.8728,0.8608,0.8669,120.00000000000011,46.00000000000048
2002-W08,0.8734,0.8785,0.8667,0.8757,117.99999999999922,23.000000000000796
2002-W09,0.8756,0.8758,0.8618,0.8641,140.0000000000001,-115.00000000000065
2002-W10,0.8653,0.878,0.8635,0.878,144.99999999999957,127.00000000000044
2002-W11,0.8744,0.8785,0.8707,0.8774,77.99999999999918,30.00000000000003
2002-W12,0.8817,0.8862,0.8785,0.8854,77.0000000000004,36.999999999999254
2002-W13,0.877,0.8799,0.8721,0.8736,78.00000000000028,-33.99999999999959
2002-W14,0.8714,0.8832,0.8714,0.8811,118.00000000000033,97.00000000000043
2002-W15,0.8792,0.8827,0.8738,0.8797,89.00000000000018,5.0000000000005596
2002-W16,0.8797,0.8916,0.8791,0.8909,124.99999999999956,111.99999999999987
2002-W17,0.8904,0.8934,0.8863,0.8924,70.99999999999996,20.000000000000018
2002-W18,0.9015,0.9088,0.8994,0.907,94.00000000000075,55.000000000000604
2002-W19,0.9174,0.9191,0.904,0.9059,151.00000000000003,-114.99999999999955
2002-W20,0.9127,0.9168,0.8998,0.912,169.99999999999903,-6.999999999999229
2002-W21,0.9211,0.9279,0.9164,0.9248,114.99999999999955,36.999999999999254
2002-W22,0.9209,0.937,0.9186,0.9365,184.00000000000082,155.99999999999946
2002-W23,0.9329,0.9454,0.9306,0.9386,148.00000000000034,57.000000000000384
2002-W24,0.9432,0.9508,0.9392,0.9431,115.99999999999943,-0.9999999999998899
2002-W25,0.9451,0.9586,0.9414,0.9573,171.99999999999994,121.99999999999989
2002-W26,0.9695,0.9946,0.9663,0.9848,282.99999999999994,152.9999999999998
2002-W27,0.9933,0.9975,0.9753,0.9764,222.00000000000108,-168.99999999999915
2002-W28,0.9745,0.9971,0.9745,0.9879,225.99999999999955,133.9999999999997
2002-W29,0.9926,1.0204,0.9926,1.0115,277.9999999999994,189.00000000000028
2002-W30,1.0116,1.0129,0.9847,0.9995,281.9999999999989,-121.0
2002-W31,0.9879,0.992,0.9727,0.9875,192.99999999999983,-3.9999999999995595
2002-W32,0.9864,0.9879,0.9624,0.9703,254.99999999999966,-161.00000000000003
2002-W33,0.9699,0.9895,0.9697,0.9851,198.0000000000004,151.99999999999991
2002-W34,0.9846,0.9874,0.9666,0.9728,208.0000000000004,-118.00000000000033
2002-W35,0.9726,0.9888,0.9689,0.9814,199.00000000000028,88.0000000000003
2002-W36,0.9816,0.9992,0.98,0.9822,191.99999999999994,5.999999999999339
2002-W37,0.9817,0.9841,0.9704,0.9712,136.99999999999935,-105.00000000000065
2002-W38,0.9721,0.9881,0.9609,0.9821,272.0,100.00000000000009
2002-W39,0.9808,0.986,0.9732,0.981,128.00000000000034,1.9999999999997797
2002-W40,0.9815,0.991,0.9782,0.9793,128.00000000000034,-22.00000000000091
2002-W41,0.9794,0.993,0.9766,0.9875,163.99999999999972,80.99999999999996
2002-W42,0.9878,0.9892,0.9699,0.972,192.99999999999983,-158.00000000000037
2002-W43,0.972,0.9803,0.9689,0.9766,113.99999999999966,46.00000000000048
2002-W44,0.977,1.0008,0.973,0.9972,277.9999999999994,201.99999999999994
2002-W45,0.9972,1.0148,0.9935,1.0133,212.99999999999875,161.00000000000114
2002-W46,1.0127,1.0173,1.0016,1.0096,157.00000000000048,-30.999999999998806
2002-W47,1.0102,1.0144,0.9963,0.9974,181.00000000000006,-128.00000000000034
2002-W48,0.9958,0.9972,0.988,0.9946,91.99999999999986,-11.999999999999789
2002-W49,0.9946,1.0129,0.9863,1.0098,265.99999999999955,151.99999999999991
2002-W50,1.0098,1.0262,1.0063,1.0234,199.00000000000028,136.00000000000057
2002-W51,1.0239,1.0337,1.0196,1.0271,141.0,31.999999999998696
2002-W52,1.0275,1.0444,1.0218,1.0436,225.99999999999955,161.00000000000003
2003-W01,1.0436,1.0504,1.0338,1.0423,165.9999999999995,-13.000000000000789
2003-W02,1.042,1.0587,1.0364,1.0571,222.99999999999986,150.99999999999892
2003-W03,1.0581,1.068,1.0506,1.0671,174.00000000000082,89.99999999999898
2003-W04,1.0659,1.0851,1.0635,1.0822,216.00000000000063,162.9999999999998
2003-W05,1.0838,1.091,1.0725,1.0776,184.9999999999996,-62.00000000000205
2003-W06,1.0794,1.0939,1.0694,1.0824,245.00000000000188,30.000000000001137
2003-W07,1.0819,1.086,1.0666,1.079,194.00000000000085,-29.000000000001247
2003-W08,1.0767,1.0849,1.0666,1.0773,182.99999999999983,5.999999999999339
2003-W09,1.0739,1.0838,1.071,1.08,128.00000000000145,60.99999999999994
2003-W10,1.0777,1.107,1.077,1.1009,300.0000000000003,231.99999999999886
2003-W11,1.1011,1.1086,1.0692,1.0744,394.000000000001,-266.99999999999943
2003-W12,1.0782,1.0845,1.0505,1.0525,340.0000000000003,-257.00000000000057
2003-W13,1.0595,1.0803,1.0568,1.0785,235.00000000000077,189.99999999999906
2003-W14,1.08,1.0962,1.0686,1.0733,276.0000000000007,-67.0000000000015
2003-W15,1.0694,1.0832,1.0563,1.0755,268.99999999999926,60.99999999999994
2003-W16,1.0746,1.0979,1.0719,1.0885,260.0000000000002,139.00000000000023
2003-W17,1.0901,1.1053,1.0824,1.1039,228.9999999999992,138.00000000000034
2003-W18,1.104,1.1288,1.0937,1.1229,351.0000000000013,188.99999999999918
2003-W19,1.1234,1.154,1.1206,1.1491,333.99999999999875,257.00000000000057
2003-W20,1.153,1.1626,1.1373,1.159,253.000000000001,60.00000000000006
2003-W21,1.1688,1.1821,1.1608,1.181,212.99999999999875,121.99999999999989
2003-W22,1.1832,1.1938,1.1694,1.1773,243.99999999999977,-59.00000000000016
2003-W23,1.1717,1.1892,1.1634,1.1707,258.00000000000045,-9.999999999998899
2003-W24,1.1705,1.1879,1.1658,1.1862,221.00000000000009,156.99999999999824
2003-W25,1.188,1.1933,1.1554,1.1601,379.00000000000045,-279.00000000000034
2003-W26,1.1585,1.1626,1.1401,1.1434,225.00000000000188,-151.00000000000114
2003-W27,1.144,1.1612,1.1403,1.1484,208.99999999999918,44.00000000000182
2003-W28,1.1484,1.149,1.126,1.1296,230.0000000000013,-188.0000000000015
2003-W29,1.1299,1.1339,1.1115,1.1274,223.99999999999974,-24.999999999999467
2003-W30,1.1268,1.1552,1.1245,1.1511,306.9999999999995,242.9999999999999
2003-W31,1.148,1.1541,1.1137,1.1272,403.9999999999999,-207.9999999999993
2003-W32,1.1288,1.1428,1.1263,1.1307,164.9999999999996,19.000000000000128
2003-W34,1.1265,1.1273,1.0839,1.089,433.9999999999988,-375.0000000000009
2003-W35,1.0861,1.1001,1.0795,1.099,206.00000000000173,128.99999999999912
2003-W36,1.0998,1.1116,1.0766,1.1105,349.9999999999992,106.99999999999932
2003-W37,1.1105,1.1326,1.105,1.1287,276.0000000000007,181.99999999999994
2003-W38,1.1275,1.1385,1.1142,1.1367,242.9999999999999,92.00000000000097
2003-W39,1.144,1.1539,1.1416,1.1477,122.99999999999977,37.00000000000037
2003-W40,1.1468,1.1772,1.1397,1.158,375.0000000000009,111.99999999999876
2003-W41,1.1573,1.1861,1.1537,1.1804,323.99999999999983,230.99999999999898
2003-W42,1.1818,1.1823,1.1546,1.1678,276.99999999999835,-140.0000000000001
2003-W43,1.1718,1.186,1.1607,1.1788,252.99999999999878,70.00000000000117
2003-W44,1.1785,1.179,1.1603,1.1627,186.99999999999937,-158.00000000000037
2003-W45,1.1593,1.1621,1.1379,1.1529,242.0,-63.999999999999616
2003-W46,1.152,1.1806,1.1447,1.1778,359.00000000000045,258.00000000000045
2003-W47,1.1798,1.1982,1.173,1.1915,251.9999999999989,117.00000000000044
2003-W48,1.1921,1.2019,1.1755,1.1995,263.9999999999998,74.00000000000074
2003-W49,1.1981,1.2179,1.194,1.2166,239.0000000000003,184.9999999999996
2003-W50,1.2182,1.2308,1.2117,1.2291,190.99999999999895,109.00000000000132
2003-W51,1.2159,1.2439,1.2137,1.2372,302.00000000000006,213.00000000000097
2003-W52,1.2417,1.2472,1.2352,1.2431,120.00000000000011,14.000000000000679
2004-W01,1.2445,1.2648,1.2428,1.2591,220.0000000000002,146.00000000000168
2004-W02,1.2596,1.2869,1.2562,1.2836,306.9999999999995,240.00000000000023
2004-W03,1.287,1.29,1.2353,1.2389,546.9999999999997,-481.00000000000034
2004-W04,1.2381,1.2779,1.2336,1.2588,443.00000000000006,206.9999999999994
2004-W05,1.2588,1.2711,1.2353,1.2473,357.9999999999983,-114.99999999999844
2004-W06,1.2482,1.2727,1.2394,1.2707,332.99999999999886,224.99999999999966
2004-W07,1.2613,1.2895,1.2607,1.2742,288.0000000000016,128.99999999999912
2004-W08,1.2759,1.2931,1.2497,1.2532,433.9999999999988,-226.99999999999943
2004-W09,1.254,1.2714,1.2374,1.2494,340.0000000000003,-45.999999999999375
2004-W10,1.2495,1.2543,1.2058,1.238,484.9999999999999,-115.00000000000065
2004-W11,1.2397,1.249,1.2162,1.2185,328.00000000000165,-212.00000000000108
2004-W12,1.2185,1.2436,1.2176,1.2276,260.0000000000002,91.00000000000108
2004-W13,1.2276,1.2397,1.2069,1.2129,327.99999999999943,-146.99999999999935
2004-W14,1.2121,1.2391,1.2051,1.2142,340.0000000000003,20.999999999999908
2004-W15,1.2107,1.2221,1.1985,1.2099,236.00000000000065,-8.00000000000134
2004-W16,1.2093,1.21,1.1871,1.1998,228.9999999999992,-95.00000000000064
2004-W17,1.2023,1.2082,1.1783,1.1844,299.0000000000004,-179.00000000000028
2004-W18,1.1828,1.2016,1.1763,1.1982,253.000000000001,153.99999999999858
2004-W19,1.199,1.2182,1.1879,1.1894,302.99999999999994,-96.00000000000053
2004-W20,1.1881,1.1943,1.1776,1.1887,166.99999999999937,6.00000000000156
2004-W21,1.1893,1.2072,1.188,1.1996,192.00000000000105,102.99999999999976
2004-W22,1.1991,1.2298,1.1935,1.2221,363.0,229.9999999999991
2004-W23,1.225,1.2309,1.2142,1.2289,167.0000000000016,39.00000000000014
2004-W24,1.2329,1.2355,1.197,1.2017,384.9999999999998,-312.00000000000114
2004-W25,1.2009,1.2171,1.1957,1.2146,214.00000000000085,136.99999999999824
2004-W26,1.2141,1.2195,1.2044,1.2173,151.00000000000114,32.00000000000092
2004-W27,1.2179,1.2329,1.207,1.2323,259.00000000000034,143.9999999999997
2004-W28,1.2329,1.2425,1.2265,1.2415,160.00000000000014,85.9999999999994
2004-W29,1.2418,1.2462,1.2302,1.2454,160.00000000000014,36.000000000000476
2004-W30,1.2444,1.2464,1.2091,1.2105,372.99999999999886,-339.0000000000004
2004-W31,1.2105,1.219,1.1993,1.2023,197.0000000000005,-81.99999999999986
2004-W32,1.2058,1.2293,1.1971,1.2285,322.00000000000006,226.99999999999943
2004-W33,1.229,1.2377,1.218,1.2374,197.0000000000005,83.99999999999963
2004-W34,1.2378,1.2392,1.2281,1.2312,111.0000000000011,-65.99999999999939
2004-W35,1.2323,1.2323,1.2008,1.2016,314.99999999999864,-306.9999999999995
2004-W36,1.2023,1.2222,1.199,1.2064,231.99999999999886,40.99999999999993
2004-W37,1.2069,1.2312,1.2028,1.2271,283.99999999999983,201.99999999999994
2004-W38,1.2268,1.2296,1.2123,1.2185,173.00000000000094,-82.99999999999974
2004-W39,1.2186,1.2363,1.2127,1.2269,236.00000000000065,83.00000000000196
2004-W40,1.2283,1.2445,1.225,1.2406,194.99999999999852,122.99999999999977
2004-W41,1.2391,1.2434,1.225,1.241,183.99999999999972,19.000000000000128
2004-W42,1.2423,1.2507,1.2228,1.2474,278.9999999999981,51.000000000001044
2004-W43,1.2482,1.2685,1.2456,1.2678,228.9999999999992,196.00000000000063
2004-W44,1.2697,1.2844,1.2633,1.2792,210.99999999999898,94.99999999999842
2004-W45,1.2805,1.2972,1.2658,1.2971,313.99999999999875,165.9999999999995
2004-W46,1.2959,1.3008,1.2852,1.2976,156.00000000000057,17.000000000000348
2004-W47,1.298,1.3075,1.2919,1.3023,156.00000000000057,42.9999999999997
2004-W48,1.3042,1.3331,1.2979,1.3295,351.999999999999,252.99999999999878
2004-W49,1.3269,1.3462,1.3232,1.3454,230.0000000000013,184.9999999999996
2004-W50,1.3445,1.347,1.3143,1.3226,326.9999999999995,-219.0000000000003
2004-W51,1.3198,1.3444,1.319,1.3312,254.00000000000088,113.99999999999855
2004-W52,1.3332,1.355,1.33,1.3531,249.99999999999912,199.00000000000028
2004-W53,1.3531,1.3667,1.3514,1.3555,153.0000000000009,23.999999999999577
2005-W01,1.3555,1.3576,1.3028,1.3053,547.9999999999995,-502.0000000000002
2005-W02,1.3065,1.3295,1.3054,1.3113,241.0000000000001,47.999999999999154
2005-W03,1.3108,1.3129,1.2924,1.3045,204.99999999999963,-62.99999999999972
2005-W04,1.3044,1.3125,1.2947,1.3044,178.00000000000037,0.0
2005-W05,1.3036,1.3094,1.2869,1.2873,224.99999999999966,-162.9999999999998
2005-W06,1.2832,1.2908,1.2734,1.2879,173.9999999999986,47.000000000001485
2005-W07,1.2879,1.309,1.2879,1.3049,210.99999999999898,169.99999999999903
2005-W08,1.3048,1.3276,1.3035,1.3249,240.9999999999979,201.00000000000006
2005-W09,1.3246,1.3281,1.309,1.3245,191.00000000000117,-0.9999999999998899
2005-W10,1.324,1.3481,1.3181,1.3457,300.0000000000003,216.9999999999983
2005-W11,1.3465,1.3478,1.3267,1.3321,211.0000000000012,-143.9999999999997
2005-W12,1.3312,1.3318,1.2931,1.296,387.00000000000176,-351.999999999999
2005-W13,1.2957,1.3058,1.2859,1.2908,199.00000000000028,-49.000000000001265
2005-W14,1.2895,1.2941,1.2802,1.2933,139.00000000000023,37.99999999999804
2005-W15,1.2933,1.3016,1.2769,1.2921,247.00000000000165,-11.999999999998678
2005-W16,1.2915,1.3125,1.2878,1.3065,246.99999999999943,149.99999999999903
2005-W17,1.3064,1.3071,1.2856,1.2866,214.99999999999852,-198.0000000000004
2005-W18,1.2866,1.2992,1.2813,1.2821,178.99999999999804,-44.99999999999949
2005-W19,1.2819,1.2912,1.2611,1.2627,300.99999999999795,-192.00000000000105
2005-W20,1.263,1.2691,1.2536,1.2566,154.99999999999847,-63.999999999999616
2005-W21,1.2552,1.263,1.2497,1.258,132.99999999999866,27.999999999999137
2005-W22,1.2529,1.2547,1.2162,1.2232,384.9999999999998,-296.99999999999835
2005-W23,1.2231,1.2355,1.2109,1.212,245.99999999999955,-111.0000000000011
2005-W24,1.211,1.2287,1.2018,1.2284,268.99999999999926,173.9999999999986
2005-W25,1.222,1.224,1.1984,1.2103,256.0000000000007,-117.00000000000044
2005-W26,1.2095,1.2187,1.2018,1.2105,168.99999999999915,9.999999999998899
2005-W27,1.1945,1.2039,1.187,1.1969,168.99999999999915,24.000000000001798
2005-W28,1.197,1.2257,1.1958,1.2044,299.0000000000004,73.99999999999851
2005-W29,1.2031,1.2257,1.1956,1.206,301.00000000000017,28.999999999999027
2005-W30,1.206,1.2162,1.1968,1.213,193.9999999999986,70.00000000000117
2005-W31,1.2128,1.2404,1.2121,1.2355,282.99999999999994,226.99999999999943
2005-W32,1.236,1.2487,1.2318,1.244,168.99999999999915,80.00000000000007
2005-W33,1.2465,1.2468,1.2129,1.2167,338.9999999999982,-298.0000000000005
2005-W34,1.2167,1.2343,1.2159,1.2285,183.99999999999972,118.00000000000033
2005-W35,1.2298,1.2591,1.2173,1.2542,418.00000000000057,243.99999999999977
2005-W36,1.2541,1.2587,1.2376,1.2418,210.99999999999898,-122.99999999999977
2005-W37,1.2407,1.2418,1.2196,1.2233,221.99999999999997,-173.9999999999986
2005-W38,1.2171,1.2271,1.2043,1.2043,228.00000000000153,-128.00000000000145
2005-W39,1.2032,1.2093,1.1979,1.2026,114.00000000000077,-6.00000000000156
2005-W40,1.2026,1.2205,1.1901,1.2125,303.99999999999983,99.0000000000002
2005-W41,1.2118,1.2154,1.1916,1.2085,238.00000000000043,-33.00000000000081
2005-W42,1.2086,1.2123,1.1876,1.1952,246.99999999999943,-133.99999999999858
2005-W43,1.1939,1.2174,1.1923,1.2068,251.00000000000122,129.00000000000134
2005-W44,1.2062,1.209,1.1804,1.1823,286.0000000000018,-239.0000000000003
2005-W45,1.1813,1.1834,1.1673,1.1725,161.00000000000003,-87.99999999999919
2005-W46,1.1723,1.1796,1.1641,1.1775,155.00000000000068,52.00000000000094
2005-W47,1.1774,1.1868,1.1688,1.1726,180.00000000000017,-47.999999999999154
2005-W48,1.1715,1.1905,1.1664,1.1719,240.9999999999979,3.9999999999995595
2005-W49,1.1703,1.1851,1.169,1.1814,161.00000000000003,111.0000000000011
2005-W50,1.1784,1.2108,1.178,1.2015,328.00000000000165,231.0000000000012
2005-W51,1.2029,1.2041,1.1803,1.1878,238.00000000000043,-151.00000000000114
2005-W52,1.1839,1.1934,1.1814,1.1843,120.00000000000011,3.9999999999995595
2006-W01,1.1815,1.2182,1.1815,1.2153,366.99999999999955,338.0000000000005
2006-W02,1.2149,1.2165,1.2009,1.2136,155.99999999999835,-13.000000000000789
2006-W03,1.2151,1.2177,1.2042,1.2141,135.00000000000068,-10.000000000001119
2006-W04,1.2145,1.2326,1.2087,1.2105,238.9999999999981,-40.000000000000036
2006-W05,1.2109,1.2192,1.197,1.2026,221.99999999999997,-83.00000000000196
2006-W06,1.2039,1.2048,1.1894,1.1902,154.0000000000008,-137.00000000000045
2006-W07,1.1902,1.1955,1.1852,1.1937,102.99999999999976,35.00000000000058
2006-W08,1.1934,1.1978,1.1865,1.1876,112.99999999999866,-58.00000000000027
2006-W09,1.1876,1.2053,1.1827,1.2042,225.99999999999955,165.9999999999995
2006-W10,1.2049,1.2094,1.1861,1.1919,233.000000000001,-130.00000000000122
2006-W11,1.1917,1.2208,1.1913,1.219,295.0000000000008,273.000000000001
2006-W12,1.2184,1.2197,1.1954,1.2037,242.9999999999999,-146.99999999999935
2006-W13,1.2041,1.2179,1.1981,1.2118,198.0000000000004,77.0000000000004
2006-W14,1.2118,1.2335,1.2035,1.2095,300.0000000000003,-22.999999999999687
2006-W15,1.2106,1.217,1.2068,1.2112,101.99999999999987,6.00000000000156
2006-W16,1.2123,1.2396,1.2122,1.2344,274.0000000000009,221.00000000000009
2006-W17,1.2373,1.2644,1.2334,1.2635,309.99999999999915,262.0
2006-W18,1.2632,1.2765,1.2557,1.2734,207.9999999999993,101.99999999999987
2006-W19,1.2738,1.296,1.2664,1.2923,296.0000000000007,184.9999999999996
2006-W20,1.2946,1.2973,1.2695,1.2778,277.99999999999824,-167.99999999999926
2006-W21,1.2764,1.2893,1.2695,1.273,197.99999999999818,-34.000000000000696
2006-W22,1.2738,1.2942,1.272,1.2924,221.99999999999997,185.9999999999995
2006-W23,1.2937,1.2982,1.2598,1.2644,383.9999999999999,-293.000000000001
2006-W24,1.2625,1.2673,1.2533,1.2645,140.0000000000001,20.000000000000018
2006-W25,1.2649,1.2682,1.2481,1.2511,201.00000000000006,-137.99999999999812
2006-W26,1.2517,1.2795,1.2505,1.2793,290.00000000000136,276.0000000000007
2006-W27,1.2785,1.2865,1.271,1.2812,155.00000000000068,26.999999999999247
2006-W28,1.2818,1.282,1.2629,1.2652,191.00000000000117,-165.9999999999995
2006-W29,1.2654,1.27,1.2461,1.2693,239.0000000000003,39.00000000000014
2006-W30,1.2711,1.2773,1.2561,1.2761,212.00000000000108,50.00000000000115
2006-W31,1.2769,1.2912,1.2722,1.288,189.99999999999906,111.0000000000011
2006-W32,1.2875,1.2916,1.2716,1.2728,200.00000000000017,-147.00000000000156
2006-W33,1.2726,1.2888,1.2698,1.283,189.99999999999906,103.99999999999964
2006-W34,1.2828,1.2942,1.2728,1.2756,214.00000000000085,-71.99999999999874
2006-W35,1.2768,1.288,1.2753,1.2841,126.99999999999933,73.00000000000084
2006-W36,1.2844,1.2876,1.2654,1.2678,221.99999999999997,-165.9999999999995
2006-W37,1.2673,1.2756,1.2634,1.2664,121.99999999999989,-9.00000000000123
2006-W38,1.2644,1.2833,1.2631,1.2792,202.0000000000022,147.99999999999923
2006-W39,1.2787,1.282,1.2642,1.2677,178.00000000000037,-109.99999999999899
2006-W40,1.2687,1.2768,1.2573,1.2599,194.99999999999852,-87.99999999999919
2006-W41,1.2596,1.2615,1.2485,1.2513,130.00000000000122,-82.99999999999974
2006-W42,1.2511,1.2646,1.2491,1.2617,154.99999999999847,105.99999999999943
2006-W43,1.262,1.2753,1.2528,1.2742,225.00000000000188,121.99999999999989
2006-W44,1.2733,1.28,1.268,1.2718,120.00000000000011,-15.000000000000568
2006-W45,1.2719,1.2901,1.2692,1.2843,208.99999999999918,123.99999999999966
2006-W46,1.2848,1.2879,1.2765,1.2831,114.00000000000077,-17.000000000000348
2006-W47,1.2831,1.311,1.2799,1.3098,310.99999999999903,267.0000000000017
2006-W48,1.317,1.335,1.3088,1.334,262.0,170.00000000000125
2006-W49,1.3337,1.337,1.3194,1.3204,176.0000000000006,-133.0000000000009
2006-W50,1.3178,1.3294,1.3061,1.3083,232.99999999999875,-95.00000000000064
2006-W51,1.3085,1.3248,1.3054,1.3141,194.00000000000085,56.0000000000005
2006-W52,1.314,1.3206,1.3092,1.3202,114.00000000000077,61.99999999999983
2007-W01,1.3237,1.3298,1.2983,1.301,315.00000000000085,-227.00000000000165
2007-W02,1.3019,1.3055,1.2868,1.2921,187.00000000000162,-98.00000000000031
2007-W03,1.2926,1.3003,1.2898,1.2968,104.99999999999955,41.999999999999815
2007-W04,1.2964,1.3047,1.2879,1.2919,167.99999999999926,-44.99999999999949
2007-W05,1.2919,1.3067,1.2901,1.2965,165.9999999999995,45.999999999999375
2007-W06,1.2964,1.3045,1.2914,1.3008,130.9999999999989,43.999999999999595
2007-W07,1.2992,1.3174,1.2943,1.3144,230.99999999999898,152.00000000000102
2007-W08,1.3159,1.3193,1.3084,1.317,108.99999999999909,10.999999999998789
2007-W09,1.3169,1.3261,1.3143,1.3194,118.00000000000033,24.999999999999467
2007-W10,1.3205,1.3214,1.3074,1.312,140.0000000000001,-84.99999999999952
2007-W11,1.3142,1.3341,1.311,1.3321,231.0000000000012,179.00000000000028
2007-W12,1.3318,1.3414,1.3275,1.3286,139.00000000000023,-32.00000000000092
2007-W13,1.3287,1.3402,1.3257,1.3358,144.99999999999957,71.00000000000107
2007-W14,1.3377,1.3443,1.332,1.3379,122.99999999999977,2.000000000002
2007-W15,1.3379,1.3555,1.3341,1.3533,213.99999999999864,153.99999999999858
2007-W16,1.3558,1.364,1.3527,1.3589,113.00000000000088,31.000000000001027
2007-W17,1.3601,1.3683,1.3544,1.3652,139.00000000000023,50.99999999999882
2007-W18,1.3632,1.368,1.3536,1.3593,144.0000000000019,-39.00000000000014
2007-W19,1.3606,1.363,1.3465,1.3527,164.9999999999996,-79.00000000000018
2007-W20,1.3539,1.3612,1.3467,1.351,144.99999999999957,-29.000000000001247
2007-W21,1.3522,1.3534,1.3413,1.3446,121.0,-76.00000000000051
2007-W22,1.3452,1.3521,1.3395,1.3451,126.00000000000166,-0.9999999999998899
2007-W23,1.3444,1.3555,1.3322,1.3373,232.99999999999875,-71.00000000000107
2007-W24,1.3374,1.339,1.3264,1.3388,125.99999999999945,14.000000000000679
2007-W25,1.338,1.3473,1.3374,1.3472,99.0000000000002,91.99999999999875
2007-W26,1.3471,1.3544,1.3417,1.3544,127.00000000000156,73.00000000000084
2007-W27,1.3544,1.3661,1.3529,1.3631,132.000000000001,86.9999999999993
2007-W28,1.3637,1.3815,1.3595,1.3784,220.0000000000002,147.00000000000156
2007-W29,1.3788,1.3845,1.3754,1.3827,91.00000000000108,39.00000000000014
2007-W30,1.3837,1.3853,1.3628,1.3634,224.99999999999966,-202.99999999999986
2007-W31,1.3619,1.3822,1.361,1.3774,212.00000000000108,154.99999999999847
2007-W32,1.3809,1.3842,1.3642,1.3694,200.00000000000017,-115.00000000000065
2007-W33,1.3689,1.3711,1.3362,1.3476,348.9999999999993,-213.00000000000097
2007-W34,1.3485,1.3689,1.3451,1.3677,238.00000000000043,191.99999999999883
2007-W35,1.3678,1.372,1.3565,1.3631,155.00000000000068,-46.99999999999926
2007-W36,1.3635,1.38,1.3553,1.3771,246.99999999999943,136.00000000000057
2007-W37,1.3774,1.393,1.3769,1.3875,161.00000000000003,100.99999999999997
2007-W38,1.3869,1.4121,1.3829,1.409,291.9999999999989,221.00000000000009
2007-W39,1.4093,1.4281,1.4063,1.427,217.99999999999818,177.00000000000048
2007-W40,1.4277,1.4283,1.4035,1.4137,247.99999999999932,-140.0000000000001
2007-W41,1.4141,1.4243,1.4018,1.418,224.99999999999966,39.00000000000014
2007-W42,1.4179,1.4321,1.4146,1.4302,174.9999999999985,122.99999999999977
2007-W43,1.4334,1.4397,1.4127,1.4396,269.99999999999915,61.99999999999983
2007-W44,1.4419,1.4531,1.4376,1.4506,155.00000000000068,86.9999999999993
2007-W45,1.4518,1.4754,1.4444,1.468,310.00000000000136,161.99999999999991
2007-W46,1.4673,1.4726,1.4521,1.4663,204.99999999999963,-10.000000000001119
2007-W47,1.4672,1.497,1.4623,1.4839,347.00000000000176,166.99999999999937
2007-W48,1.4825,1.4911,1.4629,1.4634,282.0,-190.99999999999895
2007-W49,1.464,1.4773,1.4529,1.4659,243.99999999999977,19.000000000000128
2007-W50,1.4656,1.4751,1.4414,1.4433,337.0000000000006,-222.99999999999986
2007-W51,1.4394,1.4453,1.4311,1.4381,141.99999999999991,-13.000000000000789
2007-W52,1.4376,1.473,1.4368,1.4724,362.0000000000001,347.99999999999943
2008-W01,1.4717,1.4827,1.4571,1.4745,255.99999999999847,27.999999999999137
2008-W02,1.4749,1.4822,1.4642,1.4777,180.00000000000017,27.999999999999137
2008-W03,1.4784,1.4924,1.4591,1.4624,332.99999999999886,-160.00000000000014
2008-W04,1.4605,1.4782,1.4367,1.4683,414.9999999999987,78.00000000000028
2008-W05,1.4681,1.495,1.4664,1.4805,286.0000000000018,123.99999999999966
2008-W06,1.4807,1.485,1.4439,1.4512,411.00000000000136,-294.9999999999986
2008-W07,1.4518,1.471,1.4482,1.4684,228.00000000000153,165.9999999999995
2008-W08,1.468,1.4863,1.4611,1.4828,251.9999999999989,147.99999999999923
2008-W09,1.4841,1.5241,1.4781,1.5181,460.0000000000004,340.0000000000003
2008-W10,1.52,1.5463,1.5148,1.5356,315.00000000000085,156.00000000000057
2008-W11,1.5364,1.5692,1.5285,1.5674,406.9999999999996,309.99999999999915
2008-W12,1.5678,1.5906,1.5397,1.5433,508.99999999999943,-245.00000000000188
2008-W13,1.5441,1.5861,1.5344,1.5798,517.0000000000008,357.0000000000006
2008-W14,1.5803,1.5897,1.5511,1.574,385.99999999999966,-62.99999999999972
2008-W15,1.5733,1.5917,1.5628,1.5808,288.99999999999926,75.00000000000063
2008-W16,1.5699,1.5986,1.5672,1.5817,314.00000000000097,118.00000000000033
2008-W17,1.5807,1.602,1.5556,1.5631,463.99999999999994,-176.0000000000006
2008-W18,1.5613,1.5696,1.5362,1.5426,334.00000000000097,-186.99999999999937
2008-W19,1.5438,1.5595,1.5286,1.5483,309.0000000000015,44.99999999999949
2008-W20,1.5453,1.5603,1.5367,1.5578,236.00000000000065,125.00000000000178
2008-W21,1.5597,1.5815,1.5489,1.5762,325.9999999999996,164.9999999999996
2008-W22,1.577,1.582,1.5463,1.5557,357.0000000000006,-212.99999999999875
2008-W23,1.5557,1.5781,1.5366,1.5781,415.0000000000009,223.99999999999974
2008-W24,1.5787,1.5846,1.5305,1.5383,541.0000000000003,-403.9999999999999
2008-W25,1.5408,1.5653,1.5347,1.5609,305.9999999999996,201.00000000000006
2008-W26,1.5625,1.5794,1.547,1.5794,323.99999999999983,168.99999999999915
