week_key,lotw_hour,hotw_day,hotw_hour,lotw_price,hotw_price,range,is_lotw_monday,monday_lowest_hour,lotw_day,is_hotw_monday,monday_highest_hour
2000-W23,9,Thursday,8,0.9416,0.9704,288.00000000000045,True,9.0,,,
2000-W24,20,Friday,11,0.9494,0.9661,166.99999999999937,True,20.0,,,
2000-W25,12,,3,0.9342,0.9694,352.0000000000001,,,Friday,True,3.0
2000-W26,4,Friday,10,0.9299,0.9604,305.00000000000085,True,4.0,,,
2000-W29,13,,4,0.9193,0.9402,209.00000000000028,,,Wednesday,True,4.0
2000-W31,8,,12,0.8997,0.9295,297.9999999999994,,,Thursday,True,12.0
2000-W33,11,Friday,3,0.9007,0.9184,177.00000000000048,True,11.0,,,
2000-W34,2,,1,0.8912,0.9079,167.00000000000048,,,Wednesday,True,1.0
2000-W35,12,,23,0.8841,0.9045,203.99999999999974,,,Thursday,True,23.0
2000-W36,4,,2,0.8639,0.904,401.0000000000002,,,Thursday,True,2.0
2000-W37,16,,0,0.8527,0.8726,199.00000000000028,,,Friday,True,0.0
2000-W39,12,Wednesday,6,0.8713,0.8886,172.99999999999983,True,12.0,,,
2000-W40,20,,3,0.8672,0.8861,189.00000000000028,,,Friday,True,3.0
2000-W45,6,,2,0.8521,0.8734,212.99999999999986,,,Thursday,True,2.0
2000-W46,15,,2,0.8475,0.8667,191.99999999999994,,,Friday,True,2.0
2000-W48,7,Friday,16,0.839,0.8795,404.99999999999983,True,7.0,,,
2000-W49,2,Thursday,5,0.8759,0.8976,216.9999999999994,True,2.0,,,
2001-W01,20,Friday,2,0.883,0.9599,768.9999999999997,True,20.0,,,
2001-W02,15,,2,0.9365,0.9595,230.0000000000002,,,Wednesday,True,2.0
2001-W06,4,,8,0.9135,0.9439,303.99999999999983,,,Friday,True,8.0
2001-W09,8,Friday,6,0.9083,0.9383,300.0000000000003,True,8.0,,,
2001-W11,11,,2,0.8915,0.9342,427.00000000000074,,,Friday,True,2.0
2001-W14,2,Thursday,2,0.8745,0.9091,345.99999999999966,True,2.0,,,
2001-W15,9,,4,0.8814,0.9051,237.00000000000054,,,Wednesday,True,4.0
2001-W17,12,,22,0.8891,0.9083,191.99999999999994,,,Friday,True,22.0
2001-W18,12,Friday,8,0.8854,0.901,156.00000000000057,True,12.0,,,
2001-W19,11,,19,0.8738,0.8937,199.00000000000028,,,Friday,True,19.0
2001-W20,10,Thursday,3,0.8728,0.8883,154.99999999999957,True,10.0,,,
2001-W21,21,,21,0.8497,0.8819,322.00000000000006,,,Thursday,True,21.0
2001-W24,10,Friday,7,0.8414,0.8676,262.0,True,10.0,,,
2001-W25,8,,1,0.8497,0.8644,146.99999999999935,,,Wednesday,True,1.0
2001-W27,21,,19,0.8353,0.8508,154.99999999999957,,,Friday,True,19.0
2001-W28,5,Wednesday,9,0.8449,0.8645,196.00000000000063,True,5.0,,,
2001-W30,9,Thursday,2,0.8657,0.8826,169.00000000000026,True,9.0,,,
2001-W31,4,Friday,11,0.8726,0.8875,148.99999999999915,True,4.0,,,
2001-W33,21,Thursday,3,0.8925,0.9203,278.00000000000045,True,21.0,,,
2001-W36,3,,2,0.8828,0.9104,275.9999999999996,,,Thursday,True,2.0
2001-W38,11,,4,0.909,0.9336,245.99999999999955,,,Friday,True,4.0
2001-W40,20,Wednesday,3,0.9065,0.9235,170.00000000000014,True,20.0,,,
2001-W41,16,,3,0.9104,0.9244,140.0000000000001,,,Wednesday,True,3.0
2001-W42,20,,21,0.8996,0.914,144.0000000000008,,,Thursday,True,21.0
2001-W43,6,,2,0.8872,0.9005,132.99999999999977,,,Tuesday,True,2.0
2001-W44,19,Tuesday,10,0.8924,0.9104,180.00000000000017,True,19.0,,,
2001-W46,8,,9,0.8775,0.9019,244.00000000000088,,,Wednesday,True,9.0
2001-W47,10,,19,0.8757,0.8855,97.9999999999992,,,Wednesday,True,19.0
2001-W50,8,Wednesday,22,0.8845,0.9068,223.00000000000097,True,8.0,,,
2001-W51,6,,4,0.8955,0.915,195.00000000000074,,,Wednesday,True,4.0
2001-W52,9,Monday,3,0.8745,0.8912,166.99999999999937,True,9.0,,,
2001-W52,9,,3,0.8745,0.8912,166.99999999999937,,,Monday,True,3.0
2002-W03,3,,2,0.8807,0.8956,148.99999999999915,,,Wednesday,True,2.0
2002-W05,8,Monday,19,0.8577,0.8744,166.99999999999937,True,8.0,,,
2002-W05,8,,19,0.8577,0.8744,166.99999999999937,,,Monday,True,19.0
2002-W06,2,Tuesday,9,0.8608,0.8728,120.00000000000011,True,2.0,,,
2002-W09,12,,19,0.8618,0.8758,140.0000000000001,,,Tuesday,True,19.0
2002-W10,5,Thursday,23,0.8635,0.878,144.99999999999957,True,5.0,,,
2002-W12,8,Thursday,18,0.8785,0.8862,77.0000000000004,True,8.0,,,
2002-W14,19,Wednesday,10,0.8714,0.8832,118.00000000000033,True,19.0,,,
2002-W15,14,Wednesday,22,0.8738,0.8827,89.00000000000018,True,14.0,,,
2002-W16,9,Thursday,21,0.8791,0.8916,124.99999999999956,True,9.0,,,
2002-W20,23,,3,0.8998,0.9168,169.99999999999903,,,Wednesday,True,3.0
2002-W22,8,Wednesday,14,0.9186,0.937,184.00000000000082,True,8.0,,,
2002-W23,7,Tuesday,6,0.9306,0.9454,148.00000000000034,True,7.0,,,
2002-W24,22,Wednesday,3,0.9392,0.9508,115.99999999999943,True,22.0,,,
2002-W25,9,Thursday,20,0.9414,0.9586,171.99999999999994,True,9.0,,,
2002-W27,22,,2,0.9753,0.9975,222.00000000000108,,,Thursday,True,2.0
2002-W28,19,Wednesday,2,0.9745,0.9971,225.99999999999955,True,19.0,,,
2002-W29,19,Friday,22,0.9926,1.0204,277.9999999999994,True,19.0,,,
2002-W30,14,,2,0.9847,1.0129,281.9999999999989,,,Tuesday,True,2.0
2002-W32,12,,10,0.9624,0.9879,254.99999999999966,,,Tuesday,True,10.0
2002-W33,19,Wednesday,5,0.9697,0.9895,198.0000000000004,True,19.0,,,
2002-W34,22,,21,0.9666,0.9874,208.0000000000004,,,Friday,True,21.0
2002-W35,3,Thursday,10,0.9689,0.9888,199.00000000000028,True,3.0,,,
2002-W36,1,Thursday,5,0.98,0.9992,191.99999999999994,True,1.0,,,
2002-W39,10,,5,0.9732,0.986,128.00000000000034,,,Thursday,True,5.0
2002-W42,12,,2,0.9699,0.9892,192.99999999999983,,,Thursday,True,2.0
2002-W43,21,Tuesday,13,0.9689,0.9803,113.99999999999966,True,21.0,,,
2002-W44,1,Friday,9,0.973,1.0008,277.9999999999994,True,1.0,,,
2002-W45,6,Friday,11,0.9935,1.0148,212.99999999999875,True,6.0,,,
2002-W46,7,,6,1.0016,1.0173,157.00000000000048,,,Friday,True,6.0
2002-W48,10,,17,0.988,0.9972,91.99999999999986,,,Wednesday,True,17.0
2002-W49,8,Friday,9,0.9863,1.0129,265.99999999999955,True,8.0,,,
2002-W51,11,Tuesday,9,1.0196,1.0337,141.0,True,11.0,,,
2002-W52,12,Friday,14,1.0218,1.0444,225.99999999999955,True,12.0,,,
2003-W05,12,,6,1.0725,1.091,184.9999999999996,,,Friday,True,6.0
2003-W06,3,Wednesday,3,1.0694,1.0939,245.00000000000188,True,3.0,,,
2003-W09,19,Thursday,6,1.071,1.0838,128.00000000000145,True,19.0,,,
2003-W10,20,Friday,8,1.077,1.107,300.0000000000003,True,20.0,,,
2003-W12,12,,3,1.0505,1.0845,340.0000000000003,,,Friday,True,3.0
2003-W13,19,Friday,13,1.0568,1.0803,235.00000000000077,True,19.0,,,
2003-W15,4,Thursday,10,1.0563,1.0832,268.99999999999926,True,4.0,,,
2003-W16,19,Thursday,23,1.0719,1.0979,260.0000000000002,True,19.0,,,
2003-W17,9,Friday,11,1.0824,1.1053,228.9999999999992,True,9.0,,,
2003-W19,2,Friday,20,1.1206,1.154,333.99999999999875,True,2.0,,,
2003-W20,17,,4,1.1373,1.1626,253.000000000001,,,Friday,True,4.0
2003-W24,21,Friday,13,1.1658,1.1879,221.00000000000009,True,21.0,,,
2003-W25,12,,3,1.1554,1.1933,379.00000000000045,,,Friday,True,3.0
2003-W27,5,Tuesday,10,1.1403,1.1612,208.99999999999918,True,5.0,,,
2003-W28,11,,17,1.126,1.149,230.0000000000013,,,Tuesday,True,17.0
2003-W30,19,Friday,10,1.1245,1.1552,306.9999999999995,True,19.0,,,
2003-W32,21,Wednesday,3,1.1263,1.1428,164.9999999999996,True,21.0,,,
2003-W33,6,Monday,13,1.1267,1.1382,115.00000000000065,True,6.0,,,
2003-W33,6,,13,1.1267,1.1382,115.00000000000065,,,Monday,True,13.0
2003-W34,9,,17,1.0839,1.1273,433.9999999999988,,,Friday,True,17.0
2003-W37,8,Friday,10,1.105,1.1326,276.0000000000007,True,8.0,,,
2003-W39,2,Thursday,10,1.1416,1.1539,122.99999999999977,True,2.0,,,
2003-W40,4,Thursday,23,1.1397,1.1772,375.0000000000009,True,4.0,,,
2003-W41,2,Thursday,2,1.1537,1.1861,323.99999999999983,True,2.0,,,
2003-W42,9,,17,1.1546,1.1823,276.99999999999835,,,Friday,True,17.0
2003-W43,21,Friday,12,1.1607,1.186,252.99999999999878,True,21.0,,,
2003-W44,9,,17,1.1603,1.179,186.99999999999937,,,Friday,True,17.0
2003-W45,8,,6,1.1379,1.1621,242.0,,,Friday,True,6.0
2003-W47,12,Wednesday,19,1.173,1.1982,251.9999999999989,True,12.0,,,
2003-W49,11,Friday,15,1.194,1.2179,239.0000000000003,True,11.0,,,
2003-W51,17,Thursday,16,1.2137,1.2439,302.00000000000006,True,17.0,,,
2003-W52,18,Wednesday,11,1.2352,1.2472,120.00000000000011,True,18.0,,,
2004-W03,12,,3,1.2353,1.29,546.9999999999997,,,Friday,True,3.0
2004-W04,4,Friday,3,1.2336,1.2779,443.00000000000006,True,4.0,,,
2004-W06,12,Friday,11,1.2394,1.2727,332.99999999999886,True,12.0,,,
2004-W07,17,Friday,9,1.2607,1.2895,288.0000000000016,True,17.0,,,
2004-W10,11,,2,1.2058,1.2543,484.9999999999999,,,Wednesday,True,2.0
2004-W11,3,,6,1.2162,1.249,328.00000000000165,,,Thursday,True,6.0
2004-W13,3,,10,1.2069,1.2397,327.99999999999943,,,Friday,True,10.0
2004-W14,1,Thursday,8,1.2051,1.2391,340.0000000000003,True,1.0,,,
2004-W16,9,,8,1.1871,1.21,228.9999999999992,,,Wednesday,True,8.0
2004-W17,19,,5,1.1783,1.2082,299.0000000000004,,,Thursday,True,5.0
2004-W18,20,Friday,11,1.1763,1.2016,253.000000000001,True,20.0,,,
2004-W21,19,Friday,9,1.188,1.2072,192.00000000000105,True,19.0,,,
2004-W22,3,Friday,2,1.1935,1.2298,363.0,True,3.0,,,
2004-W25,21,Tuesday,15,1.1957,1.2171,214.00000000000085,True,21.0,,,
2004-W30,14,,1,1.2091,1.2464,372.99999999999886,,,Friday,True,1.0
2004-W35,15,,17,1.2008,1.2323,314.99999999999864,,,Friday,True,17.0
2004-W36,1,Wednesday,13,1.199,1.2222,231.99999999999886,True,1.0,,,
2004-W39,8,Friday,8,1.2127,1.2363,236.00000000000065,True,8.0,,,
2004-W40,7,Thursday,16,1.225,1.2445,194.99999999999852,True,7.0,,,
2004-W47,12,Thursday,3,1.2919,1.3075,156.00000000000057,True,12.0,,,
2004-W49,8,Friday,14,1.3232,1.3462,230.0000000000013,True,8.0,,,
2004-W51,17,Wednesday,12,1.319,1.3444,254.00000000000088,True,17.0,,,
2004-W52,19,Friday,4,1.33,1.355,249.99999999999912,True,19.0,,,
2005-W01,12,,4,1.3028,1.3576,547.9999999999995,,,Friday,True,4.0
2005-W02,17,Wednesday,11,1.3054,1.3295,241.0000000000001,True,17.0,,,
2005-W03,7,,3,1.2924,1.3129,204.99999999999963,,,Thursday,True,3.0
2005-W06,12,Thursday,12,1.2734,1.2908,173.9999999999986,True,12.0,,,
2005-W07,17,Thursday,12,1.2879,1.309,210.99999999999898,True,17.0,,,
2005-W08,22,Wednesday,21,1.3035,1.3276,240.9999999999979,True,22.0,,,
2005-W09,9,,21,1.309,1.3281,191.00000000000117,,,Wednesday,True,21.0
2005-W10,9,Friday,8,1.3181,1.3481,300.0000000000003,True,9.0,,,
2005-W11,9,,19,1.3267,1.3478,211.0000000000012,,,Friday,True,19.0
2005-W12,18,,19,1.2931,1.3318,387.00000000000176,,,Friday,True,19.0
2005-W13,10,Friday,8,1.2859,1.3058,199.00000000000028,True,10.0,,,
2005-W16,21,Thursday,11,1.2878,1.3125,246.99999999999943,True,21.0,,,
2005-W17,14,,17,1.2856,1.3071,214.99999999999852,,,Friday,True,17.0
2005-W22,16,,21,1.2162,1.2547,384.9999999999998,,,Wednesday,True,21.0
2005-W25,0,,23,1.1984,1.224,256.0000000000007,,,Friday,True,23.0
2005-W26,10,,7,1.2018,1.2187,168.99999999999915,,,Wednesday,True,7.0
2005-W28,18,Tuesday,14,1.1958,1.2257,299.0000000000004,True,18.0,,,
2005-W31,18,Thursday,11,1.2121,1.2404,282.99999999999994,True,18.0,,,
2005-W32,1,Friday,4,1.2318,1.2487,168.99999999999915,True,1.0,,,
2005-W33,3,,17,1.2129,1.2468,338.9999999999982,,,Friday,True,17.0
2005-W34,19,Friday,10,1.2159,1.2343,183.99999999999972,True,19.0,,,
2005-W36,20,,0,1.2376,1.2587,210.99999999999898,,,Friday,True,0.0
2005-W37,9,,20,1.2196,1.2418,221.99999999999997,,,Thursday,True,20.0
2005-W41,10,,3,1.1916,1.2154,238.00000000000043,,,Thursday,True,3.0
2005-W42,3,,20,1.1876,1.2123,246.99999999999943,,,Wednesday,True,20.0
2005-W43,23,Thursday,8,1.1923,1.2174,251.00000000000122,True,23.0,,,
2005-W44,10,,3,1.1804,1.209,286.0000000000018,,,Friday,True,3.0
2005-W45,18,,4,1.1673,1.1834,161.00000000000003,,,Friday,True,4.0
2005-W48,9,,14,1.1664,1.1905,240.9999999999979,,,Friday,True,14.0
2005-W49,23,Thursday,11,1.169,1.1851,161.00000000000003,True,23.0,,,
2005-W50,17,Wednesday,14,1.178,1.2108,328.00000000000165,True,17.0,,,
2005-W51,10,,18,1.1803,1.2041,238.00000000000043,,,Wednesday,True,18.0
2006-W03,3,,18,1.2042,1.2177,135.00000000000068,,,Friday,True,18.0
2006-W06,15,,19,1.1894,1.2048,154.0000000000008,,,Friday,True,19.0
2006-W08,8,,21,1.1865,1.1978,112.99999999999866,,,Wednesday,True,21.0
2006-W09,19,Friday,9,1.1827,1.2053,225.99999999999955,True,19.0,,,
2006-W10,9,,18,1.1861,1.2094,233.000000000001,,,Friday,True,18.0
2006-W11,17,Friday,12,1.1913,1.2208,295.0000000000008,True,17.0,,,
2006-W12,8,,4,1.1954,1.2197,242.9999999999999,,,Friday,True,4.0
2006-W14,3,Thursday,4,1.2035,1.2335,300.0000000000003,True,3.0,,,
2006-W16,17,Wednesday,14,1.2122,1.2396,274.0000000000009,True,17.0,,,
2006-W17,10,Friday,16,1.2334,1.2644,309.99999999999915,True,10.0,,,
2006-W18,15,Friday,8,1.2557,1.2765,207.9999999999993,True,15.0,,,
2006-W20,11,,18,1.2695,1.2973,277.99999999999824,,,Friday,True,18.0
2006-W21,2,Wednesday,8,1.2695,1.2893,197.99999999999818,True,2.0,,,
2006-W22,18,Friday,8,1.272,1.2942,221.99999999999997,True,18.0,,,
2006-W23,8,,3,1.2598,1.2982,383.9999999999999,,,Friday,True,3.0
2006-W26,18,Friday,16,1.2505,1.2795,290.00000000000136,True,18.0,,,
2006-W28,10,,18,1.2629,1.282,191.00000000000117,,,Friday,True,18.0
2006-W34,10,,10,1.2728,1.2942,214.00000000000085,,,Friday,True,10.0
2006-W36,10,,16,1.2654,1.2876,221.99999999999997,,,Friday,True,16.0
2006-W38,18,Friday,4,1.2631,1.2833,202.0000000000022,True,18.0,,,
2006-W39,8,,0,1.2642,1.282,178.00000000000037,,,Friday,True,0.0
2006-W41,11,,7,1.2485,1.2615,130.00000000000122,,,Friday,True,7.0
2006-W42,3,Thursday,14,1.2491,1.2646,154.99999999999847,True,3.0,,,
2006-W45,4,Friday,4,1.2692,1.2901,208.99999999999918,True,4.0,,,
2006-W46,1,,0,1.2765,1.2879,114.00000000000077,,,Friday,True,0.0
2006-W48,3,Friday,10,1.3088,1.335,262.0,True,3.0,,,
2006-W49,11,,17,1.3194,1.337,176.0000000000006,,,Friday,True,17.0
2006-W51,10,Wednesday,1,1.3054,1.3248,194.00000000000085,True,10.0,,,
2007-W01,11,,20,1.2983,1.475,1767.0000000000007,,,Friday,True,20.0
2007-W05,21,Friday,8,1.2901,1.3067,165.9999999999995,True,21.0,,,
2007-W07,7,Thursday,9,1.2943,1.3174,230.99999999999898,True,7.0,,,
2007-W10,9,Monday,17,1.3074,1.3214,140.0000000000001,True,9.0,,,
2007-W10,9,,17,1.3074,1.3214,140.0000000000001,,,Monday,True,17.0
2007-W11,0,Friday,7,1.311,1.3341,231.0000000000012,True,0.0,,,
2007-W13,3,Friday,11,1.3257,1.3402,144.99999999999957,True,3.0,,,
2007-W15,12,Friday,10,1.3341,1.3555,213.99999999999864,True,12.0,,,
2007-W17,9,Friday,8,1.3544,1.3683,139.00000000000023,True,9.0,,,
2007-W18,22,,11,1.3536,1.368,144.0000000000019,,,Friday,True,11.0
2007-W19,21,,8,1.3465,1.363,164.9999999999996,,,Friday,True,8.0
2007-W21,21,,17,1.3413,1.3534,121.0,,,Friday,True,17.0
2007-W27,0,Thursday,5,1.3529,1.3661,132.000000000001,True,0.0,,,
2007-W31,18,Friday,15,1.361,1.3822,212.00000000000108,True,18.0,,,
2007-W32,7,,18,1.3642,1.3842,200.00000000000017,,,Friday,True,18.0
2007-W33,6,,22,1.3362,1.3711,348.9999999999993,,,Thursday,True,22.0
2007-W37,23,Thursday,4,1.3769,1.393,161.00000000000003,True,23.0,,,
2007-W40,8,,18,1.4035,1.4283,247.99999999999932,,,Friday,True,18.0
2007-W43,12,Friday,16,1.4127,1.4397,269.99999999999915,True,12.0,,,
2007-W45,6,Friday,5,1.4444,1.4754,310.00000000000136,True,6.0,,,
2007-W47,3,Friday,21,1.4623,1.497,347.00000000000176,True,3.0,,,
2007-W51,7,,22,1.4311,1.4453,141.99999999999991,,,Thursday,True,22.0
2007-W52,17,Friday,10,1.4368,1.473,362.0000000000001,True,17.0,,,
2008-W05,3,Friday,8,1.4664,1.495,286.0000000000018,True,3.0,,,
2008-W06,13,,3,1.4439,1.485,411.00000000000136,,,Thursday,True,3.0
2008-W07,10,Friday,10,1.4482,1.471,228.00000000000153,True,10.0,,,
2008-W08,6,Friday,8,1.4611,1.4863,251.9999999999989,True,6.0,,,
2008-W12,10,,22,1.5397,1.5906,508.99999999999943,,,Thursday,True,22.0
2008-W13,23,Wednesday,16,1.5344,1.5861,517.0000000000008,True,23.0,,,
2008-W14,7,,10,1.5511,1.5897,385.99999999999966,,,Thursday,True,10.0
2008-W15,3,Thursday,5,1.5628,1.5917,288.99999999999926,True,3.0,,,
2008-W16,20,Thursday,5,1.5672,1.5986,314.00000000000097,True,20.0,,,
2008-W18,8,,6,1.5362,1.5696,334.00000000000097,,,Friday,True,6.0
2008-W20,2,Friday,11,1.5367,1.5603,236.00000000000065,True,2.0,,,
2008-W21,11,Thursday,2,1.5489,1.5815,325.9999999999996,True,11.0,,,
2008-W24,7,,3,1.5305,1.5846,541.0000000000003,,,Friday,True,3.0
2008-W25,2,Friday,10,1.5347,1.5653,305.9999999999996,True,2.0,,,
2008-W26,11,Friday,16,1.547,1.5794,323.99999999999983,True,11.0,,,
2008-W28,3,Friday,10,1.5614,1.5949,335.00000000000085,True,3.0,,,
2008-W31,8,,9,1.5518,1.5771,252.99999999999878,,,Friday,True,9.0
2008-W32,15,,10,1.5002,1.5633,630.9999999999993,,,Friday,True,10.0
2008-W33,13,,4,1.4659,1.5085,425.9999999999997,,,Friday,True,4.0
2008-W36,6,,17,1.4199,1.4725,525.9999999999998,,,Friday,True,17.0
2008-W37,10,,22,1.3883,1.443,546.9999999999997,,,Thursday,True,22.0
2008-W39,18,Monday,15,1.4439,1.4869,430.0000000000015,True,18.0,,,
2008-W39,18,,15,1.4439,1.4869,430.0000000000015,,,Monday,True,15.0
2008-W40,9,,13,1.3704,1.4571,867.0,,,Friday,True,13.0
2008-W43,5,,2,1.2498,1.3532,1033.9999999999993,,,Friday,True,2.0
2008-W46,2,,6,1.239,1.2929,538.9999999999984,,,Thursday,True,6.0
2008-W48,4,Tuesday,9,1.2569,1.3083,514.0000000000011,True,4.0,,,
2008-W50,18,Friday,8,1.2721,1.3417,695.9999999999989,True,18.0,,,
2008-W51,17,Thursday,4,1.3371,1.4721,1350.0,True,17.0,,,
2008-W52,11,Monday,4,1.3905,1.4127,221.99999999999997,True,11.0,,,
2008-W52,11,,4,1.3905,1.4127,221.99999999999997,,,Monday,True,4.0
2009-W02,7,,19,1.3314,1.3965,651.0000000000016,,,Tuesday,True,19.0
2009-W03,10,,17,1.3028,1.3482,454.0000000000011,,,Thursday,True,17.0
2009-W04,4,,18,1.2766,1.3388,622.0000000000003,,,Friday,True,18.0
2009-W06,3,Wednesday,1,1.2708,1.3073,364.9999999999998,True,3.0,,,
2009-W07,9,,9,1.2724,1.3095,371.0000000000013,,,Thursday,True,9.0
2009-W09,8,,2,1.2605,1.2993,387.99999999999943,,,Friday,True,2.0
2009-W11,8,Friday,4,1.2558,1.2959,401.0000000000002,True,8.0,,,
2009-W12,18,Thursday,11,1.2836,1.374,904.0000000000003,True,18.0,,,
2009-W13,12,,3,1.3259,1.3738,478.9999999999983,,,Friday,True,3.0
2009-W14,12,Thursday,12,1.3115,1.3519,403.9999999999999,True,12.0,,,
2009-W15,19,,21,1.3092,1.3584,492.0000000000013,,,Friday,True,21.0
2009-W16,15,,16,1.3018,1.3396,377.99999999999835,,,Friday,True,16.0
2009-W19,8,Friday,16,1.3215,1.3654,439.0000000000005,True,8.0,,,
2009-W21,21,Friday,13,1.3426,1.4053,626.9999999999998,True,21.0,,,
2009-W24,5,Thursday,13,1.3805,1.4178,372.99999999999886,True,5.0,,,
2009-W26,8,Wednesday,2,1.3827,1.4138,310.99999999999903,True,8.0,,,
2009-W29,2,Thursday,8,1.3897,1.4166,269.0000000000015,True,2.0,,,
2009-W30,17,Thursday,11,1.4095,1.4291,196.00000000000063,True,17.0,,,
2009-W34,10,Friday,10,1.4045,1.4374,328.9999999999993,True,10.0,,,
2009-W37,17,Friday,9,1.43,1.4634,334.00000000000097,True,17.0,,,
2009-W38,1,Thursday,2,1.4514,1.4766,251.9999999999989,True,1.0,,,
2009-W39,9,Wednesday,14,1.4611,1.4842,230.99999999999898,True,9.0,,,
2009-W40,8,,19,1.448,1.472,240.00000000000023,,,Friday,True,19.0
2009-W41,18,Thursday,12,1.4579,1.4816,237.00000000000054,True,18.0,,,
2009-W42,21,Friday,20,1.4678,1.4966,287.9999999999994,True,21.0,,,
2009-W43,20,Friday,20,1.4829,1.506,230.99999999999898,True,20.0,,,
2009-W44,20,,22,1.4683,1.5063,380.00000000000034,,,Thursday,True,22.0
2009-W47,7,,14,1.4801,1.5016,215.00000000000074,,,Friday,True,14.0
2009-W50,11,,0,1.4586,1.4905,319.0000000000004,,,Friday,True,0.0
2009-W51,11,,2,1.4261,1.4685,423.99999999999994,,,Friday,True,2.0
2010-W01,20,Tuesday,2,1.4257,1.4483,225.99999999999955,True,20.0,,,
2010-W04,12,,6,1.3862,1.4194,331.999999999999,,,Friday,True,6.0
2010-W14,4,,21,1.3281,1.3537,255.99999999999847,,,Thursday,True,21.0
2010-W15,11,,0,1.3471,1.3691,220.0000000000002,,,Friday,True,0.0
2010-W18,14,,17,1.2518,1.3359,841.0000000000007,,,Thursday,True,17.0
2010-W19,16,,4,1.2353,1.3092,738.9999999999985,,,Friday,True,4.0
2010-W21,17,,18,1.2153,1.2562,408.9999999999994,,,Thursday,True,18.0
2010-W23,21,Friday,7,1.1875,1.2151,276.0000000000007,True,21.0,,,
2010-W24,18,Friday,3,1.2115,1.2415,300.0000000000003,True,18.0,,,
2010-W25,10,,17,1.2208,1.2467,258.9999999999981,,,Wednesday,True,17.0
